成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2012-12-31,3.9100,0.5141,0.0000,0.0000,109.2813,383.8669,27.9492,98.1757
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2012-12-31,3.7500,2.1798,0.0000,0.0000,62.7436,62.7436,16.7316,16.7316
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2012-12-31,6.5500,1.5504,0.0000,0.0000,298.8558,844.4230,45.6268,128.9195
00737.HK,湾区发展,"2,030.0000",运输,20.0000,工业,11.4600,2012-12-31,4.3100,0.7009,0.0000,0.0000,132.8209,132.8209,30.8169,30.8169
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2012-12-31,5.5500,-1.5957,0.0000,0.0000,104.3047,240.3644,18.7936,43.3089
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2012-12-31,3.0900,0.9804,0.0000,0.0000,107.9746,348.4451,34.9433,112.7654
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2012-12-31,6.1000,-0.8130,0.0000,0.0000,87.4651,264.9300,14.3385,43.4311
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2012-12-31,3.0800,0.6536,0.0000,0.0000,44.0840,218.1729,14.3130,70.8354
00517.HK,中远海运国际,"2,030.0000",运输,20.0000,工业,14.2757,2012-12-31,3.4100,2.4024,0.0000,0.0000,51.6147,51.6147,15.1363,15.1363
00316.HK,东方海外国际,"2,030.0000",运输,20.0000,工业,58.0764,2012-12-31,50.2000,-0.1988,0.0000,0.0000,314.1482,314.1482,6.2579,6.2579
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2012-12-31,14.2200,0.4237,0.0000,0.0000,559.3927,559.3927,39.3384,39.3384
00269.HK,中国资源交通,"2,030.0000",运输,20.0000,工业,-0.1260,2012-12-31,0.3100,1.6393,0.0000,0.0000,74.5264,74.5264,240.4078,240.4078
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2012-12-31,7.9900,0.8838,0.0000,0.0000,97.6378,402.5160,12.2200,50.3775
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2012-12-31,0.8100,5.1948,0.0000,0.0000,132.6211,132.6211,163.7297,163.7297
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2012-12-31,24.8500,-0.6000,0.0000,0.0000,619.1187,619.1187,24.9142,24.9142
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2012-12-31,30.5000,0.0000,0.0000,0.0000,"1,766.9250","1,766.9250",57.9320,57.9320
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2012-12-31,3.4000,0.0000,0.0000,0.0000,44.5793,172.5898,13.1116,50.7617
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2012-12-31,5.2000,1.5625,0.0000,0.0000,92.0920,239.7200,17.7100,46.1000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2012-12-31,11.3400,0.1767,0.0000,0.0000,326.4981,612.2496,28.7917,53.9903
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2012-12-31,3.0500,0.6601,0.0000,0.0000,183.2489,665.2649,60.0816,218.1196
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2012-12-31,7.0000,0.8646,0.0000,0.0000,326.4045,326.4045,46.6292,46.6292
02626.HK,湖南有色金属公司,"1,510.0000",原材料,15.0000,原材料,——,2012-12-31,3.0000,5.2632,0.0000,0.0000,0.0000,110.0417,0.0000,36.6806
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2012-12-31,3.5500,-0.2809,0.0000,0.0000,140.0108,480.1193,39.4397,135.2449
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2012-12-31,4.8800,0.4115,0.0000,0.0000,228.8536,228.8536,46.8962,46.8962
02233.HK,西部水泥,"1,510.0000",原材料,15.0000,原材料,15.4853,2012-12-31,1.5400,-1.2821,0.0000,0.0000,70.0269,70.0269,45.4720,45.4720
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2012-12-31,7.0400,0.7153,0.0000,0.0000,82.3245,301.5751,11.6938,42.8374
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2012-12-31,12.1000,-0.8197,0.0000,0.0000,105.7959,358.8651,8.7435,29.6583
01768.HK,BRACELL,"1,510.0000",原材料,15.0000,原材料,——,2012-12-31,1.7500,1.7442,0.0000,0.0000,59.8136,59.8136,34.1792,34.1792
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2012-12-31,2.8900,2.1201,0.0000,0.0000,156.2423,156.2423,54.0631,54.0631
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2012-12-31,5.0800,-0.1965,0.0000,0.0000,331.1782,331.1782,65.1926,65.1926
01258.HK,中国有色矿业,"1,510.0000",原材料,15.0000,原材料,12.3760,2012-12-31,2.2600,0.0000,0.0000,0.0000,78.8522,78.8522,34.8904,34.8904
01231.HK,新矿资源,"1,510.0000",原材料,15.0000,原材料,-77.0315,2012-12-31,0.9600,6.6667,0.0000,0.0000,38.4000,38.4000,40.0000,40.0000
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2012-12-31,3.2100,-0.9259,0.0000,0.0000,169.7964,169.7964,52.8961,52.8961
01194.HK,湾区黄金(新),"1,510.0000",原材料,15.0000,原材料,1.0319,2012-12-31,1.4800,0.6803,0.0000,0.0000,64.3908,64.3908,43.5073,43.5073
01136.HK,台泥国际集团,"1,510.0000",原材料,15.0000,原材料,——,2012-12-31,2.2200,0.4525,0.0000,0.0000,73.1633,73.1633,32.9564,32.9564
01091.HK,中信大锰,"1,510.0000",原材料,15.0000,原材料,-4.5103,2012-12-31,0.8600,0.0000,0.0000,0.0000,26.0132,26.0132,30.2480,30.2480
01029.HK,铁货,"1,510.0000",原材料,15.0000,原材料,-2.2202,2012-12-31,1.1700,-1.6807,0.0000,0.0000,40.8802,40.8802,34.9403,34.9403
00985.HK,中誉集团,"1,510.0000",原材料,15.0000,原材料,-2.1814,2012-12-31,0.1080,0.9346,0.0000,0.0000,29.2662,29.2662,270.9831,270.9831
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2012-12-31,28.2000,-0.3534,0.0000,0.0000,366.4872,"1,494.4033",12.9960,52.9930
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2012-12-31,5.3800,1.5094,0.0000,0.0000,53.5848,53.5848,9.9600,9.9600
00893.HK,中国铁钛,"1,510.0000",原材料,15.0000,原材料,1.2635,2012-12-31,1.8300,-0.5435,0.0000,0.0000,37.9725,37.9725,20.7500,20.7500
00773.HK,中国金属再生资源,"1,510.0000",原材料,15.0000,原材料,——,2012-12-31,8.0200,-0.1245,0.0000,0.0000,94.1983,94.1983,11.7454,11.7454
00769.HK,中国稀土,"1,510.0000",原材料,15.0000,原材料,-3.1033,2012-12-31,1.7200,0.5848,0.0000,0.0000,28.7695,28.7695,16.7264,16.7264
00746.HK,理文化工,"1,510.0000",原材料,15.0000,原材料,7.8563,2012-12-31,4.3000,-1.1494,0.0000,0.0000,35.4750,35.4750,8.2500,8.2500
00743.HK,亚洲水泥(中国),"1,510.0000",原材料,15.0000,原材料,12.4536,2012-12-31,3.8300,-1.7949,0.0000,0.0000,59.6044,59.6044,15.5625,15.5625
00697.HK,首程控股,"1,510.0000",原材料,15.0000,原材料,-9.8263,2012-12-31,0.4500,0.0000,0.0000,0.0000,40.2899,40.2899,89.5331,89.5331
00691.HK,山水水泥,"1,510.0000",原材料,15.0000,原材料,7.5083,2012-12-31,5.6700,1.0695,0.0000,0.0000,159.6644,159.6644,28.1595,28.1595
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2012-12-31,3.4200,2.0896,0.0000,0.0000,59.5438,59.5438,17.4105,17.4105
00468.HK,纷美包装,"1,510.0000",原材料,15.0000,原材料,10.4033,2012-12-31,4.1900,3.4568,0.0000,0.0000,55.8778,55.8778,13.3360,13.3360
00433.HK,北方矿业,"1,510.0000",原材料,15.0000,原材料,1.8069,2012-12-31,0.5100,3.0303,0.0000,0.0000,71.4133,71.4133,140.0262,140.0262
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2012-12-31,20.4000,-0.2445,0.0000,0.0000,283.0463,706.3968,13.8748,34.6273
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2012-12-31,5.6800,-0.1758,0.0000,0.0000,61.6734,410.9371,10.8580,72.3481
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2012-12-31,3.8400,1.0526,0.0000,0.0000,120.6375,120.6375,31.4160,31.4160
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2012-12-31,2.3500,-1.6736,0.0000,0.0000,40.7239,180.9660,17.3293,77.0068
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2012-12-31,1.8800,-1.0526,0.0000,0.0000,132.0598,132.0598,70.2446,70.2446
00189.HK,东岳集团,"1,510.0000",原材料,15.0000,原材料,11.8668,2012-12-31,5.1300,-0.1945,0.0000,0.0000,108.7843,108.7843,21.2055,21.2055
00067.HK,旭光高新材料,"1,510.0000",原材料,15.0000,原材料,3.9481,2012-12-31,1.6800,0.0000,0.0000,0.0000,93.9786,93.9786,55.9396,55.9396
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2012-12-31,3.4600,0.0000,0.0000,0.0000,"2,893.3308","9,658.4981",836.2228,"2,791.4734"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2012-12-31,17.1000,0.5882,0.0000,0.0000,668.6917,"3,689.6001",39.1048,215.7661
03618.HK,重庆农村商业银行,"4,010.0000",银行,40.0000,金融,4.9333,2012-12-31,4.2400,1.1933,0.0000,0.0000,106.5654,394.3200,25.1334,93.0000
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2012-12-31,5.8400,0.8636,0.0000,0.0000,"2,044.6928","4,336.9432",350.1186,742.6273
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2012-12-31,24.1000,0.0000,0.0000,0.0000,"2,548.0400","2,548.0400",105.7278,105.7278
02356.HK,大新银行集团,"4,010.0000",银行,40.0000,金融,5.8344,2012-12-31,8.4300,-0.8235,0.0000,0.0000,105.4906,105.4906,12.5137,12.5137
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2012-12-31,8.9600,2.2831,0.0000,0.0000,517.7073,"2,541.5564",57.7798,283.6559
01398.HK,工商银行,"4,010.0000",银行,40.0000,金融,4.8757,2012-12-31,5.5000,-0.5425,0.0000,0.0000,"4,773.6725","19,229.0317",867.9404,"3,496.1876"
01288.HK,农业银行,"4,010.0000",银行,40.0000,金融,4.5002,2012-12-31,3.8300,0.0000,0.0000,0.0000,"1,177.2969","12,439.6147",307.3882,"3,247.9412"
00998.HK,中信银行,"4,010.0000",银行,40.0000,金融,3.3195,2012-12-31,4.6000,0.8772,0.0000,0.0000,684.5795,"2,152.2170",148.8216,467.8733
00939.HK,建设银行,"4,010.0000",银行,40.0000,金融,5.2471,2012-12-31,6.2200,-0.3205,0.0000,0.0000,"14,953.9573","15,550.6828","2,404.1732","2,500.1098"
00440.HK,大新金融,"4,010.0000",银行,40.0000,金融,4.7346,2012-12-31,34.9500,0.7205,0.0000,0.0000,103.6361,103.6361,2.9653,2.9653
00023.HK,东亚银行,"4,010.0000",银行,40.0000,金融,7.7575,2012-12-31,29.6500,-0.1684,0.0000,0.0000,660.3362,660.3362,22.2710,22.2710
00011.HK,恒生银行,"4,010.0000",银行,40.0000,金融,8.6856,2012-12-31,118.7000,0.1688,0.0000,0.0000,"2,269.3573","2,269.3573",19.1184,19.1184
00005.HK,汇丰控股,"4,010.0000",银行,40.0000,金融,5.5907,2012-12-31,81.3000,-0.7326,0.0000,0.0000,"15,020.9950","15,020.9950",184.7601,184.7601
02607.HK,上海医药,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,13.8480,2012-12-31,14.8000,-0.5376,0.0000,0.0000,113.3523,397.9588,7.6589,26.8891
02010.HK,瑞年国际,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,0.5076,2012-12-31,2.8200,-0.7042,0.0000,0.0000,31.6696,31.6696,11.2304,11.2304
01833.HK,平安好医生,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,——,2012-12-31,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01099.HK,国药控股,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,21.0242,2012-12-31,24.2500,0.0000,0.0000,0.0000,200.8727,582.6366,8.2834,24.0263
01066.HK,威高股份,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,163.6740,2012-12-31,7.7100,0.7843,0.0000,0.0000,145.2358,345.1283,18.8373,44.7637
00853.HK,微创医疗,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,320.0188,2012-12-31,4.0700,-4.2353,0.0000,0.0000,57.2539,57.2539,14.0673,14.0673
02282.HK,美高梅中国,"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.7090,2012-12-31,14.0200,0.0000,0.0000,0.0000,532.7600,532.7600,38.0000,38.0000
01928.HK,金沙中国有限公司,"2,530.0000",消费者服务,25.0000,非日常生活消费品,15.9424,2012-12-31,33.9500,-0.7310,0.0000,0.0000,"2,734.8131","2,734.8131",80.5541,80.5541
01128.HK,永利澳门,"2,530.0000",消费者服务,25.0000,非日常生活消费品,10.1232,2012-12-31,20.9500,0.2392,0.0000,0.0000,"1,086.7917","1,086.7917",51.8755,51.8755
00880.HK,澳博控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.9281,2012-12-31,18.0000,-0.3322,0.0000,0.0000,998.6120,998.6120,55.4784,55.4784
00555.HK,御泰中彩控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,0.3635,2012-12-31,0.5900,-1.6667,0.0000,0.0000,49.7994,49.7994,84.4058,84.4058
00538.HK,味千(中国),"2,530.0000",消费者服务,25.0000,非日常生活消费品,5.0218,2012-12-31,7.4000,1.7882,0.0000,0.0000,79.4879,79.4879,10.7416,10.7416
00308.HK,香港中旅,"2,530.0000",消费者服务,25.0000,非日常生活消费品,5.9601,2012-12-31,1.5900,——,0.0000,0.0000,89.9728,89.9728,56.5867,56.5867
00200.HK,新濠国际发展,"2,530.0000",消费者服务,25.0000,非日常生活消费品,16.6245,2012-12-31,9.0100,0.1111,0.0000,0.0000,138.1203,138.1203,15.3297,15.3297
00069.HK,香格里拉(亚洲),"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.5904,2012-12-31,15.4400,0.5208,0.0000,0.0000,483.5957,483.5957,31.3210,31.3210
00027.HK,银河娱乐,"2,530.0000",消费者服务,25.0000,非日常生活消费品,26.4217,2012-12-31,30.3500,-0.6547,0.0000,0.0000,"1,274.5740","1,274.5740",41.9958,41.9958
06808.HK,高鑫零售,"3,010.0000",食品与主要用品零售,30.0000,日常消费品,28.2718,2012-12-31,11.9000,0.3373,0.0000,0.0000,"1,135.2249","1,135.2249",95.3970,95.3970
00980.HK,联华超市,"3,010.0000",食品与主要用品零售,30.0000,日常消费品,23.6053,2012-12-31,7.4200,0.2703,0.0000,0.0000,27.6469,83.0743,3.7260,11.1960
00291.HK,华润啤酒,"3,010.0000",食品与主要用品零售,30.0000,日常消费品,87.5656,2012-12-31,27.9500,0.7207,0.0000,0.0000,671.2609,671.2609,24.0165,24.0165
02319.HK,蒙牛乳业,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,69.3266,2012-12-31,22.0000,-0.6772,0.0000,0.0000,389.0112,389.0112,17.6823,17.6823
01886.HK,汇源果汁,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,18.5727,2012-12-31,2.8200,1.4388,0.0000,0.0000,41.6783,41.6783,14.7795,14.7795
01230.HK,雅士利国际,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,4.9451,2012-12-31,2.0400,-0.4878,0.0000,0.0000,71.8681,71.8681,35.2295,35.2295
01117.HK,现代牧业,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,12.3577,2012-12-31,2.1300,4.9261,0.0000,0.0000,102.2400,102.2400,48.0000,48.0000
01115.HK,西藏水资源,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,2.8835,2012-12-31,2.5100,0.8032,0.0000,0.0000,64.4792,64.4792,25.6889,25.6889
01112.HK,H&H国际控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,20.6737,2012-12-31,24.2000,-0.4115,0.0000,0.0000,145.7551,145.7551,6.0229,6.0229
01068.HK,雨润食品,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,28.4335,2012-12-31,5.6300,0.3565,0.0000,0.0000,102.6211,102.6211,18.2276,18.2276
00886.HK,银基集团,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-0.3703,2012-12-31,2.5000,0.8065,0.0000,0.0000,30.4937,30.4937,12.1975,12.1975
00829.HK,神冠控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,0.8233,2012-12-31,4.1900,3.9702,0.0000,0.0000,139.2806,139.2806,33.2412,33.2412
00809.HK,大成生化科技,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-0.1655,2012-12-31,0.8800,2.3256,0.0000,0.0000,28.7187,28.7187,32.6349,32.6349
00606.HK,中国粮油控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,14.6964,2012-12-31,4.3400,-1.1389,0.0000,0.0000,227.8448,227.8448,52.4988,52.4988
