成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
02357.HK,中航科工,"2,010.0000",资本品,20.0000,工业,32.5609,2015-06-30,7.5800,-1.4304,0.0000,0.0000,178.6177,414.9617,23.5643,54.7443
02128.HK,中国联塑,"2,010.0000",资本品,20.0000,工业,23.9670,2015-06-30,6.3100,-3.8110,0.0000,0.0000,196.2571,196.2571,31.1026,31.1026
02039.HK,中集集团,"2,010.0000",资本品,20.0000,工业,10.3471,2015-06-30,19.9400,-3.9036,0.0000,0.0000,285.2378,535.8048,14.3048,26.8709
01882.HK,海天国际,"2,010.0000",资本品,20.0000,工业,20.3687,2015-06-30,18.2200,6.9249,0.0000,0.0000,290.7912,290.7912,15.9600,15.9600
01829.HK,中国机械工程,"2,010.0000",资本品,20.0000,工业,3.0960,2015-06-30,8.3600,3.3375,0.0000,0.0000,75.9314,344.9085,9.0827,41.2570
01800.HK,中国交通建设,"2,010.0000",资本品,20.0000,工业,4.7153,2015-06-30,11.6000,1.0453,0.0000,0.0000,513.5900,"1,876.2693",44.2750,161.7474
01766.HK,中国中车,"2,010.0000",资本品,20.0000,工业,19.7299,2015-06-30,11.9000,5.8719,0.0000,0.0000,520.1569,"3,247.3622",43.7107,272.8876
01685.HK,博耳电力,"2,010.0000",资本品,20.0000,工业,0.6258,2015-06-30,16.4600,1.2300,0.0000,0.0000,127.3624,127.3624,7.7377,7.7377
01618.HK,中国中冶,"2,010.0000",资本品,20.0000,工业,7.2148,2015-06-30,3.3700,2.4316,0.0000,0.0000,96.7527,644.0070,28.7100,191.1000
01366.HK,江南集团,"2,010.0000",资本品,20.0000,工业,3.5348,2015-06-30,2.2300,1.8265,0.0000,0.0000,82.6897,82.6897,37.0806,37.0806
01205.HK,中信资源,"2,010.0000",资本品,20.0000,工业,-1.6354,2015-06-30,2.1400,0.4695,0.0000,0.0000,168.3865,168.3865,78.6853,78.6853
01157.HK,中联重科,"2,010.0000",资本品,20.0000,工业,13.2550,2015-06-30,5.0300,-0.9843,0.0000,0.0000,71.9305,387.6095,14.3003,77.0595
01072.HK,东方电气,"2,010.0000",资本品,20.0000,工业,4.5505,2015-06-30,14.4600,0.5144,0.0000,0.0000,49.1640,337.9158,3.4000,23.3690
01186.HK,中国铁建,"2,010.0000",资本品,20.0000,工业,6.5847,2015-06-30,11.9800,2.2184,0.0000,0.0000,248.7403,"1,478.0375",20.7630,123.3754
01165.HK,顺风清洁能源,"2,010.0000",资本品,20.0000,工业,-0.2179,2015-06-30,4.3000,1.1765,0.0000,0.0000,132.5346,132.5346,30.8220,30.8220
01101.HK,华荣能源,"2,010.0000",资本品,20.0000,工业,-0.0380,2015-06-30,0.6700,-1.4706,0.0000,0.0000,71.2594,71.2594,106.3574,106.3574
00868.HK,信义玻璃,"2,010.0000",资本品,20.0000,工业,15.5936,2015-06-30,4.1200,2.2333,0.0000,0.0000,161.5795,161.5795,39.2183,39.2183
00750.HK,水发兴业能源,"2,010.0000",资本品,20.0000,工业,2.3838,2015-06-30,9.9400,4.6316,0.0000,0.0000,69.2202,69.2202,6.9638,6.9638
00716.HK,胜狮货柜,"2,010.0000",资本品,20.0000,工业,3.1373,2015-06-30,1.4100,4.4444,0.0000,0.0000,34.0856,34.0856,24.1742,24.1742
00659.HK,新创建集团,"2,010.0000",资本品,20.0000,工业,6.1766,2015-06-30,11.2200,0.7181,0.0000,0.0000,423.5961,423.5961,37.7537,37.7537
00658.HK,中国高速传动,"2,010.0000",资本品,20.0000,工业,112.4973,2015-06-30,6.7300,6.4873,0.0000,0.0000,110.0551,110.0551,16.3529,16.3529
00631.HK,三一国际,"2,010.0000",资本品,20.0000,工业,26.9936,2015-06-30,2.1500,-1.3761,0.0000,0.0000,65.3820,65.3820,30.4103,30.4103
00586.HK,海螺创业,"2,010.0000",资本品,20.0000,工业,27.0381,2015-06-30,17.8000,0.6787,0.0000,0.0000,321.2455,321.2455,18.0475,18.0475
00390.HK,中国中铁,"2,010.0000",资本品,20.0000,工业,8.5937,2015-06-30,8.3700,3.3333,0.0000,0.0000,352.1585,"1,782.8016",42.0739,212.9990
00363.HK,上海实业控股,"2,010.0000",资本品,20.0000,工业,4.8277,2015-06-30,26.3000,1.9380,0.0000,0.0000,285.7094,285.7094,10.8635,10.8635
00317.HK,中船防务,"2,010.0000",资本品,20.0000,工业,701.1400,2015-06-30,28.5500,3.0686,0.0000,0.0000,169.0363,403.5561,5.9207,14.1351
00179.HK,德昌电机控股,"2,010.0000",资本品,20.0000,工业,8.4526,2015-06-30,24.9500,0.4024,0.0000,0.0000,219.6953,219.6953,8.8054,8.8054
00148.HK,建滔集团,"2,010.0000",资本品,20.0000,工业,8.5723,2015-06-30,13.4200,3.2308,0.0000,0.0000,137.6356,137.6356,10.2560,10.2560
03933.HK,联邦制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,331.6611,2015-06-30,5.6100,2.0000,0.0000,0.0000,91.2677,91.2677,16.2688,16.2688
02877.HK,神威药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1549,2015-06-30,11.5800,3.0249,0.0000,0.0000,95.7666,95.7666,8.2700,8.2700
02348.HK,东瑞制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,7.1673,2015-06-30,6.7000,3.8760,0.0000,0.0000,53.8900,53.8900,8.0433,8.0433
02196.HK,复星医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,31.6113,2015-06-30,28.7500,3.2316,0.0000,0.0000,115.9442,664.5219,4.0328,23.1138
02186.HK,绿叶制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,40.8054,2015-06-30,8.3000,1.5912,0.0000,0.0000,275.6491,275.6491,33.2107,33.2107
02005.HK,石四药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,33.0506,2015-06-30,2.8200,0.0000,0.0000,0.0000,83.7125,83.7125,29.6853,29.6853
01681.HK,康臣药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,13.7941,2015-06-30,5.5800,3.7175,0.0000,0.0000,55.8000,55.8000,10.0000,10.0000
01666.HK,同仁堂科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,15.4885,2015-06-30,13.1200,2.0218,0.0000,0.0000,82.4860,168.0389,6.2870,12.8078
01513.HK,丽珠医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,57.8241,2015-06-30,54.3500,5.6365,0.0000,0.0000,60.8684,165.4318,1.1199,3.0438
01177.HK,中国生物制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,165.8330,2015-06-30,9.0000,3.9261,0.0000,0.0000,444.7315,444.7315,49.4146,49.4146
01093.HK,石药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,128.0155,2015-06-30,7.6600,3.3738,0.0000,0.0000,452.5542,452.5542,59.0802,59.0802
00963.HK,华熙生物科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2015-06-30,13.6800,4.5872,0.0000,0.0000,45.6422,45.6422,3.3364,3.3364
00950.HK,李氏大药厂,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,23.1784,2015-06-30,12.8800,-1.3783,0.0000,0.0000,75.4994,75.4994,5.8618,5.8618
00940.HK,中国动物保健品,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,43.1365,2015-06-30,5.2000,0.0000,0.0000,0.0000,102.2315,102.2315,19.6599,19.6599
00874.HK,白云山,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,26.7376,2015-06-30,28.6000,5.9259,0.0000,0.0000,62.8914,369.2487,2.1990,12.9108
00867.HK,康哲药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,28.8484,2015-06-30,10.8600,2.8409,0.0000,0.0000,270.1151,270.1151,24.8725,24.8725
00775.HK,长江生命科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,38.6108,2015-06-30,0.8400,2.4390,0.0000,0.0000,80.7330,80.7330,96.1107,96.1107
00587.HK,华瀚健康,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,11.1734,2015-06-30,1.4500,2.8369,0.0000,0.0000,106.8946,106.8946,73.7204,73.7204
00570.HK,中国中药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,68.2283,2015-06-30,6.3200,4.1186,0.0000,0.0000,270.8751,270.8751,42.8600,42.8600
00460.HK,四环医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1404,2015-06-30,4.4100,0.0000,0.0000,0.0000,457.0604,457.0604,103.6418,103.6418
03382.HK,天津港发展,"2,030.0000",运输,20.0000,工业,4.4797,2015-06-30,1.8400,0.5464,0.0000,0.0000,113.3072,113.3072,61.5800,61.5800
02866.HK,中远海发,"2,030.0000",运输,20.0000,工业,-2.8323,2015-06-30,3.0300,2.0202,0.0000,0.0000,113.6553,353.9987,37.5100,116.8313
02343.HK,太平洋航运,"2,030.0000",运输,20.0000,工业,458.1970,2015-06-30,2.6100,-0.7605,0.0000,0.0000,50.8121,50.8121,19.4682,19.4682
01919.HK,中远海控,"2,030.0000",运输,20.0000,工业,158.4159,2015-06-30,5.0100,3.9419,0.0000,0.0000,129.2881,511.8353,25.8060,102.1627
01308.HK,海丰国际,"2,030.0000",运输,20.0000,工业,31.4109,2015-06-30,5.1200,4.0650,0.0000,0.0000,133.6888,133.6888,26.1111,26.1111
01199.HK,中远海运港口,"2,030.0000",运输,20.0000,工业,2.6214,2015-06-30,10.5200,0.7663,0.0000,0.0000,309.3341,309.3341,29.4044,29.4044
01138.HK,中远海能,"2,030.0000",运输,20.0000,工业,-6.2351,2015-06-30,5.8700,2.0870,0.0000,0.0000,76.0752,236.6803,12.9600,40.3203
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2015-06-30,9.1600,8.1464,0.0000,0.0000,256.0144,899.2891,27.9492,98.1757
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2015-06-30,5.5800,-1.9332,0.0000,0.0000,93.3625,93.3625,16.7316,16.7316
00925.HK,北京建设,"2,030.0000",运输,20.0000,工业,1.1036,2015-06-30,0.7100,-1.3889,0.0000,0.0000,48.0428,48.0428,67.6659,67.6659
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2015-06-30,8.7600,0.0000,0.0000,0.0000,399.6911,"1,146.2242",45.6268,130.8475
00737.HK,湾区发展,"2,030.0000",运输,20.0000,工业,11.4600,2015-06-30,3.8100,0.5277,0.0000,0.0000,117.4124,117.4124,30.8169,30.8169
00699.HK,神州租车,"2,030.0000",运输,20.0000,工业,-19.1167,2015-06-30,16.5000,1.6010,0.0000,0.0000,391.2706,391.2706,23.7134,23.7134
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2015-06-30,8.9400,1.1312,0.0000,0.0000,168.0151,387.1816,18.7936,43.3089
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2015-06-30,6.4900,5.5285,0.0000,0.0000,272.1380,822.5600,41.9319,126.7427
00636.HK,嘉里物流,"2,030.0000",运输,20.0000,工业,12.1452,2015-06-30,12.2600,0.3273,0.0000,0.0000,207.6747,207.6747,16.9392,16.9392
00598.HK,中国外运,"2,030.0000",运输,20.0000,工业,11.7138,2015-06-30,5.1700,0.1938,0.0000,0.0000,110.8907,238.1552,21.4489,46.0648
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2015-06-30,10.7600,4.2636,0.0000,0.0000,154.2827,467.3191,14.3385,43.4311
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2015-06-30,4.2700,0.0000,0.0000,0.0000,61.1165,302.4670,14.3130,70.8354
00517.HK,中远海运国际,"2,030.0000",运输,20.0000,工业,14.2757,2015-06-30,4.9500,-1.5905,0.0000,0.0000,75.8813,75.8813,15.3296,15.3296
00316.HK,东方海外国际,"2,030.0000",运输,20.0000,工业,58.0764,2015-06-30,39.6500,-0.9988,0.0000,0.0000,248.1270,248.1270,6.2579,6.2579
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2015-06-30,19.0600,-1.0384,0.0000,0.0000,749.7908,749.7908,39.3384,39.3384
00269.HK,中国资源交通,"2,030.0000",运输,20.0000,工业,-0.1260,2015-06-30,0.1680,7.0064,0.0000,0.0000,45.3761,45.3761,270.0958,270.0958
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2015-06-30,13.5400,1.6517,0.0000,0.0000,256.8481,256.8481,18.9696,18.9696
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2015-06-30,10.1800,4.9485,0.0000,0.0000,124.3996,512.8427,12.2200,50.3775
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2015-06-30,33.2500,3.7441,0.0000,0.0000,854.7290,854.7290,25.7061,25.7061
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2015-06-30,36.1000,1.2623,0.0000,0.0000,"2,108.8330","2,108.8330",58.4164,58.4164
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2015-06-30,5.7300,3.0576,0.0000,0.0000,75.1292,294.7929,13.1116,51.4473
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2015-06-30,2.8300,1.7986,0.0000,0.0000,50.1193,130.4630,17.7100,46.1000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2015-06-30,7.3300,1.1034,0.0000,0.0000,211.0433,395.7486,28.7917,53.9903
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2015-06-30,2.7300,4.1985,0.0000,0.0000,157.4940,588.9378,57.6901,215.7281
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2015-06-30,6.7800,-0.1473,0.0000,0.0000,316.3698,316.3698,46.6622,46.6622
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2015-06-30,3.9100,1.2953,0.0000,0.0000,154.2091,582.7385,39.4397,149.0380
02233.HK,西部水泥,"1,510.0000",原材料,15.0000,原材料,15.4853,2015-06-30,1.5000,2.7397,0.0000,0.0000,81.3121,81.3121,54.2081,54.2081
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2015-06-30,4.9400,1.6461,0.0000,0.0000,229.7100,229.7100,46.5000,46.5000
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2015-06-30,7.8500,3.0184,0.0000,0.0000,91.7965,375.5943,11.6938,47.8464
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2015-06-30,4.8500,1.4644,0.0000,0.0000,42.4058,143.8426,8.7435,29.6583
01619.HK,天合化工,"1,510.0000",原材料,15.0000,原材料,8.6875,2015-06-30,1.1700,0.0000,0.0000,0.0000,290.1867,290.1867,248.0228,248.0228
01378.HK,中国宏桥,"1,510.0000",原材料,15.0000,原材料,6.3981,2015-06-30,7.3000,7.9882,0.0000,0.0000,464.8798,464.8798,63.6822,63.6822
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2015-06-30,4.3300,0.9324,0.0000,0.0000,282.8762,282.8762,65.3294,65.3294
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2015-06-30,3.9800,1.2723,0.0000,0.0000,216.8890,216.8890,54.4947,54.4947
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2015-06-30,2.7400,1.1070,0.0000,0.0000,144.9479,144.9479,52.9007,52.9007
01194.HK,湾区黄金(新),"1,510.0000",原材料,15.0000,原材料,1.0319,2015-06-30,0.6900,2.9851,0.0000,0.0000,31.7526,31.7526,46.0183,46.0183
01136.HK,台泥国际集团,"1,510.0000",原材料,15.0000,原材料,——,2015-06-30,2.3400,1.2987,0.0000,0.0000,115.6771,115.6771,49.4346,49.4346
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2015-06-30,27.2000,3.4221,0.0000,0.0000,353.4912,"1,441.4103",12.9960,52.9930
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2015-06-30,5.1800,0.7782,0.0000,0.0000,51.6736,51.6736,9.9756,9.9756
00743.HK,亚洲水泥(中国),"1,510.0000",原材料,15.0000,原材料,12.4536,2015-06-30,3.8300,0.2618,0.0000,0.0000,60.0104,60.0104,15.6685,15.6685
00697.HK,首程控股,"1,510.0000",原材料,15.0000,原材料,-9.8263,2015-06-30,0.5500,0.0000,0.0000,0.0000,49.2684,49.2684,89.5790,89.5790
00691.HK,山水水泥,"1,510.0000",原材料,15.0000,原材料,7.5083,2015-06-30,6.2900,0.0000,0.0000,0.0000,212.5479,212.5479,33.7914,33.7914
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2015-06-30,5.7500,2.4955,0.0000,0.0000,122.2844,122.2844,21.2668,21.2668
00468.HK,纷美包装,"1,510.0000",原材料,15.0000,原材料,10.4033,2015-06-30,4.4200,2.5522,0.0000,0.0000,59.6002,59.6002,13.4842,13.4842
00451.HK,协鑫新能源,"1,510.0000",原材料,15.0000,原材料,-15.8654,2015-06-30,0.6800,0.0000,0.0000,0.0000,94.3282,94.3282,138.7179,138.7179
00433.HK,北方矿业,"1,510.0000",原材料,15.0000,原材料,1.8069,2015-06-30,0.3500,0.0000,0.0000,0.0000,58.1092,58.1092,166.0262,166.0262
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2015-06-30,12.9400,0.0000,0.0000,0.0000,179.5402,448.0772,13.8748,34.6273
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2015-06-30,5.3500,0.5639,0.0000,0.0000,58.0903,387.0622,10.8580,72.3481
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2015-06-30,4.6700,0.6466,0.0000,0.0000,145.0809,145.0809,31.0666,31.0666
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2015-06-30,2.6700,1.1364,0.0000,0.0000,46.2692,205.6082,17.3293,77.0068
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2015-06-30,1.7800,1.7143,0.0000,0.0000,125.0353,125.0353,70.2446,70.2446
00189.HK,东岳集团,"1,510.0000",原材料,15.0000,原材料,11.8668,2015-06-30,2.8100,1.0791,0.0000,0.0000,59.5205,59.5205,21.1817,21.1817
06818.HK,中国光大银行,"4,010.0000",银行,40.0000,金融,4.5571,2015-06-30,4.6500,2.8761,0.0000,0.0000,319.3962,"2,170.5779",68.6874,466.7910
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2015-06-30,5.0400,2.4390,0.0000,0.0000,"4,214.5627","14,837.1447",836.2228,"2,943.8779"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2015-06-30,22.6000,4.6296,0.0000,0.0000,"1,037.5437","5,699.6851",45.9090,252.1985
03698.HK,徽商银行,"4,010.0000",银行,40.0000,金融,4.9468,2015-06-30,4.0300,2.8061,0.0000,0.0000,127.4488,445.3077,31.6250,110.4982
03618.HK,重庆农村商业银行,"4,010.0000",银行,40.0000,金融,4.9333,2015-06-30,6.2100,2.6446,0.0000,0.0000,156.0782,577.5300,25.1334,93.0000
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2015-06-30,8.0800,4.1237,0.0000,0.0000,"2,828.9585","6,000.4283",350.1186,742.6273
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2015-06-30,32.3000,2.0537,0.0000,0.0000,"3,415.0080","3,415.0080",105.7278,105.7278
02356.HK,大新银行集团,"4,010.0000",银行,40.0000,金融,5.8344,2015-06-30,16.9600,0.2364,0.0000,0.0000,237.7744,237.7744,14.0197,14.0197
02066.HK,盛京银行,"4,010.0000",银行,40.0000,金融,10.1351,2015-06-30,8.5400,0.9456,0.0000,0.0000,131.5794,495.0365,15.4074,57.9668
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2015-06-30,10.1600,3.2520,0.0000,0.0000,704.4517,"3,706.9114",69.3358,364.8535
01963.HK,重庆银行,"4,010.0000",银行,40.0000,金融,4.6021,2015-06-30,7.4000,1.0929,0.0000,0.0000,85.6323,200.1868,11.5719,27.0523
01398.HK,工商银行,"4,010.0000",银行,40.0000,金融,4.8757,2015-06-30,6.1600,0.9836,0.0000,0.0000,"5,346.5131","21,954.6254",867.9404,"3,564.0626"
01288.HK,农业银行,"4,010.0000",银行,40.0000,金融,4.5002,2015-06-30,4.1700,1.7073,0.0000,0.0000,"1,281.8089","13,543.9147",307.3882,"3,247.9412"
00998.HK,中信银行,"4,010.0000",银行,40.0000,金融,3.3195,2015-06-30,6.1800,1.9802,0.0000,0.0000,919.7177,"2,891.4568",148.8216,467.8733
01111.HK,创兴银行,"4,010.0000",银行,40.0000,金融,15.8768,2015-06-30,23.7000,1.9355,0.0000,0.0000,103.0950,103.0950,4.3500,4.3500
00939.HK,建设银行,"4,010.0000",银行,40.0000,金融,5.2471,2015-06-30,7.0800,2.1645,0.0000,0.0000,"17,021.5462","17,700.7772","2,404.1732","2,500.1098"
00440.HK,大新金融,"4,010.0000",银行,40.0000,金融,4.7346,2015-06-30,50.8500,2.0060,0.0000,0.0000,170.3857,170.3857,3.3508,3.3508
00023.HK,东亚银行,"4,010.0000",银行,40.0000,金融,7.7575,2015-06-30,33.9000,-0.2941,0.0000,0.0000,886.8749,886.8749,26.1615,26.1615
00011.HK,恒生银行,"4,010.0000",银行,40.0000,金融,8.6856,2015-06-30,151.5000,0.4642,0.0000,0.0000,"2,896.4417","2,896.4417",19.1184,19.1184
00005.HK,汇丰控股,"4,010.0000",银行,40.0000,金融,5.5907,2015-06-30,70.1500,-0.1423,0.0000,0.0000,"13,690.6676","13,690.6676",195.1628,195.1628
03886.HK,康健国际医疗,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,104.3254,2015-06-30,2.0700,2.4752,0.0000,0.0000,154.6214,154.6214,74.6963,74.6963
02607.HK,上海医药,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,13.8480,2015-06-30,21.6000,6.6667,0.0000,0.0000,165.4331,580.8047,7.6589,26.8891
02211.HK,大健康国际,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,0.4790,2015-06-30,4.1500,1.4670,0.0000,0.0000,83.0000,83.0000,20.0000,20.0000
01833.HK,平安好医生,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,——,2015-06-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01515.HK,华润医疗,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,60.4949,2015-06-30,14.7600,2.0747,0.0000,0.0000,123.0634,123.0634,8.3376,8.3376
01358.HK,普华和顺,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,24.5475,2015-06-30,2.9300,0.6873,0.0000,0.0000,49.0664,49.0664,16.7462,16.7462
