成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
03808.HK,中国重汽,"2,010.0000",资本品,20.0000,工业,179.1736,2014-12-31,4.3300,-0.4598,0.0000,0.0000,119.5510,119.5510,27.6099,27.6099
03339.HK,中国龙工,"2,010.0000",资本品,20.0000,工业,18.2962,2014-12-31,1.5700,-0.6329,0.0000,0.0000,67.1976,67.1976,42.8010,42.8010
03311.HK,中国建筑国际,"2,010.0000",资本品,20.0000,工业,11.8208,2014-12-31,10.9000,1.3011,0.0000,0.0000,437.3535,437.3535,40.1242,40.1242
02789.HK,远大中国,"2,010.0000",资本品,20.0000,工业,2.7596,2014-12-31,0.4450,0.0000,0.0000,0.0000,27.6289,27.6289,62.0873,62.0873
02727.HK,上海电气,"2,010.0000",资本品,20.0000,工业,11.7976,2014-12-31,4.1300,11.0215,0.0000,0.0000,122.7813,529.6158,29.7291,128.2363
02382.HK,舜宇光学科技,"2,010.0000",资本品,20.0000,工业,227.2925,2014-12-31,13.3800,4.2056,0.0000,0.0000,146.7786,146.7786,10.9700,10.9700
02357.HK,中航科工,"2,010.0000",资本品,20.0000,工业,32.5609,2014-12-31,4.7900,-0.6224,0.0000,0.0000,112.8732,262.2252,23.5643,54.7443
02128.HK,中国联塑,"2,010.0000",资本品,20.0000,工业,23.9670,2014-12-31,3.8000,1.8767,0.0000,0.0000,118.1897,118.1897,31.1026,31.1026
02039.HK,中集集团,"2,010.0000",资本品,20.0000,工业,10.3471,2014-12-31,17.2200,1.8935,0.0000,0.0000,246.3287,460.2266,14.3048,26.7263
01882.HK,海天国际,"2,010.0000",资本品,20.0000,工业,20.3687,2014-12-31,16.3600,3.2828,0.0000,0.0000,261.1056,261.1056,15.9600,15.9600
01829.HK,中国机械工程,"2,010.0000",资本品,20.0000,工业,3.0960,2014-12-31,5.9400,0.5076,0.0000,0.0000,53.9512,245.0666,9.0827,41.2570
01800.HK,中国交通建设,"2,010.0000",资本品,20.0000,工业,4.7153,2014-12-31,9.3300,-0.8502,0.0000,0.0000,413.0858,"1,509.1028",44.2750,161.7474
01766.HK,中国中车,"2,010.0000",资本品,20.0000,工业,19.7299,2014-12-31,10.4400,32.3194,0.0000,0.0000,211.3056,"1,441.0332",20.2400,138.0300
01685.HK,博耳电力,"2,010.0000",资本品,20.0000,工业,0.6258,2014-12-31,6.9200,0.4354,0.0000,0.0000,53.6694,53.6694,7.7557,7.7557
01618.HK,中国中冶,"2,010.0000",资本品,20.0000,工业,7.2148,2014-12-31,2.5800,0.3891,0.0000,0.0000,74.0718,493.0380,28.7100,191.1000
01205.HK,中信资源,"2,010.0000",资本品,20.0000,工业,-1.6354,2014-12-31,1.0000,-1.9608,0.0000,0.0000,78.6853,78.6853,78.6853,78.6853
01186.HK,中国铁建,"2,010.0000",资本品,20.0000,工业,6.5847,2014-12-31,9.8800,-2.3715,0.0000,0.0000,205.1380,"1,218.9491",20.7630,123.3754
01165.HK,顺风清洁能源,"2,010.0000",资本品,20.0000,工业,-0.2179,2014-12-31,5.4900,-1.0811,0.0000,0.0000,153.3024,153.3024,27.9239,27.9239
01157.HK,中联重科,"2,010.0000",资本品,20.0000,工业,13.2550,2014-12-31,5.9100,1.7212,0.0000,0.0000,84.5147,455.4219,14.3003,77.0595
01072.HK,东方电气,"2,010.0000",资本品,20.0000,工业,4.5505,2014-12-31,14.2600,7.2180,0.0000,0.0000,48.4840,285.7504,3.4000,20.0386
00868.HK,信义玻璃,"2,010.0000",资本品,20.0000,工业,15.5936,2014-12-31,3.9100,0.0000,0.0000,0.0000,153.3349,153.3349,39.2161,39.2161
00750.HK,水发兴业能源,"2,010.0000",资本品,20.0000,工业,2.3838,2014-12-31,10.8000,0.7463,0.0000,0.0000,75.1028,75.1028,6.9540,6.9540
00716.HK,胜狮货柜,"2,010.0000",资本品,20.0000,工业,3.1373,2014-12-31,1.2900,2.3810,0.0000,0.0000,31.1976,31.1976,24.1842,24.1842
00659.HK,新创建集团,"2,010.0000",资本品,20.0000,工业,6.1766,2014-12-31,14.3000,0.0000,0.0000,0.0000,537.1770,537.1770,37.5648,37.5648
00658.HK,中国高速传动,"2,010.0000",资本品,20.0000,工业,112.4973,2014-12-31,4.8300,0.6250,0.0000,0.0000,78.9846,78.9846,16.3529,16.3529
00631.HK,三一国际,"2,010.0000",资本品,20.0000,工业,26.9936,2014-12-31,2.0400,0.0000,0.0000,0.0000,62.0369,62.0369,30.4103,30.4103
00586.HK,海螺创业,"2,010.0000",资本品,20.0000,工业,27.0381,2014-12-31,16.9000,0.5952,0.0000,0.0000,305.0028,305.0028,18.0475,18.0475
00390.HK,中国中铁,"2,010.0000",资本品,20.0000,工业,8.5937,2014-12-31,6.3800,-1.8462,0.0000,0.0000,268.4315,"1,358.9336",42.0739,212.9990
00363.HK,上海实业控股,"2,010.0000",资本品,20.0000,工业,4.8277,2014-12-31,23.2500,0.2155,0.0000,0.0000,251.7421,251.7421,10.8276,10.8276
00179.HK,德昌电机控股,"2,010.0000",资本品,20.0000,工业,8.4526,2014-12-31,28.5500,0.1754,0.0000,0.0000,251.3948,251.3948,8.8054,8.8054
00148.HK,建滔集团,"2,010.0000",资本品,20.0000,工业,8.5723,2014-12-31,13.1000,-1.2066,0.0000,0.0000,134.3536,134.3536,10.2560,10.2560
00013.HK,和记黄埔,"2,010.0000",资本品,20.0000,工业,——,2014-12-31,89.2500,0.0000,0.0000,0.0000,"3,805.0584","3,805.0584",42.6337,42.6337
03933.HK,联邦制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,331.6611,2014-12-31,4.5300,0.6667,0.0000,0.0000,73.6974,73.6974,16.2688,16.2688
02877.HK,神威药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1549,2014-12-31,11.7800,0.6838,0.0000,0.0000,97.4206,97.4206,8.2700,8.2700
02196.HK,复星医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,31.6113,2014-12-31,27.9000,2.5735,0.0000,0.0000,112.5162,644.9396,4.0328,23.1161
02186.HK,绿叶制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,40.8054,2014-12-31,9.9900,2.4615,0.0000,0.0000,331.7753,331.7753,33.2107,33.2107
02005.HK,石四药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,33.0506,2014-12-31,3.5600,0.2817,0.0000,0.0000,105.6796,105.6796,29.6853,29.6853
01681.HK,康臣药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,13.7941,2014-12-31,5.8500,0.8621,0.0000,0.0000,58.5000,58.5000,10.0000,10.0000
01666.HK,同仁堂科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,15.4885,2014-12-31,10.0200,6.5957,0.0000,0.0000,62.9961,128.3346,6.2870,12.8078
01513.HK,丽珠医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,57.8241,2014-12-31,47.3500,-1.4568,0.0000,0.0000,53.0289,140.0243,1.1199,2.9572
01177.HK,中国生物制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,165.8330,2014-12-31,7.0300,-1.9526,0.0000,0.0000,347.3847,347.3847,49.4146,49.4146
01093.HK,石药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,128.0155,2014-12-31,6.8400,1.6345,0.0000,0.0000,404.1085,404.1085,59.0802,59.0802
00963.HK,华熙生物科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2014-12-31,12.8000,0.3135,0.0000,0.0000,42.6399,42.6399,3.3312,3.3312
00940.HK,中国动物保健品,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,43.1365,2014-12-31,5.4000,0.3717,0.0000,0.0000,106.1635,106.1635,19.6599,19.6599
00874.HK,白云山,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,26.7376,2014-12-31,23.4500,——,0.0000,0.0000,51.5666,302.8194,2.1990,12.9134
00867.HK,康哲药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,28.8484,2014-12-31,12.8200,1.9078,0.0000,0.0000,309.5706,309.5706,24.1475,24.1475
00775.HK,长江生命科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,38.6108,2014-12-31,0.7900,1.2821,0.0000,0.0000,75.9275,75.9275,96.1107,96.1107
00587.HK,华瀚健康,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,11.1734,2014-12-31,2.3200,3.1111,0.0000,0.0000,95.0174,95.0174,40.9558,40.9558
00570.HK,中国中药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,68.2283,2014-12-31,4.4800,1.1287,0.0000,0.0000,113.5187,113.5187,25.3390,25.3390
00460.HK,四环医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1404,2014-12-31,5.1900,0.7767,0.0000,0.0000,537.9011,537.9011,103.6418,103.6418
03382.HK,天津港发展,"2,030.0000",运输,20.0000,工业,4.4797,2014-12-31,1.6300,1.2422,0.0000,0.0000,100.3754,100.3754,61.5800,61.5800
02866.HK,中远海发,"2,030.0000",运输,20.0000,工业,-2.8323,2014-12-31,2.4500,1.6598,0.0000,0.0000,91.8995,286.2366,37.5100,116.8313
02343.HK,太平洋航运,"2,030.0000",运输,20.0000,工业,458.1970,2014-12-31,3.1300,-0.6349,0.0000,0.0000,60.6274,60.6274,19.3698,19.3698
01919.HK,中远海控,"2,030.0000",运输,20.0000,工业,158.4159,2014-12-31,3.8300,1.0554,0.0000,0.0000,98.8370,391.2833,25.8060,102.1627
01308.HK,海丰国际,"2,030.0000",运输,20.0000,工业,31.4109,2014-12-31,4.2400,-0.7026,0.0000,0.0000,109.7638,109.7638,25.8877,25.8877
01199.HK,中远海运港口,"2,030.0000",运输,20.0000,工业,2.6214,2014-12-31,11.0200,-0.1812,0.0000,0.0000,324.0363,324.0363,29.4044,29.4044
01138.HK,中远海能,"2,030.0000",运输,20.0000,工业,-6.2351,2014-12-31,5.3200,-1.6636,0.0000,0.0000,68.9472,185.2108,12.9600,34.8141
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2014-12-31,3.6900,1.9337,0.0000,0.0000,103.1324,362.2682,27.9492,98.1757
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2014-12-31,4.7300,0.8529,0.0000,0.0000,79.1406,79.1406,16.7316,16.7316
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2014-12-31,6.2700,1.6207,0.0000,0.0000,286.0802,820.4139,45.6268,130.8475
00737.HK,湾区发展,"2,030.0000",运输,20.0000,工业,11.4600,2014-12-31,3.8900,0.5168,0.0000,0.0000,119.8778,119.8778,30.8169,30.8169
00699.HK,神州租车,"2,030.0000",运输,20.0000,工业,-19.1167,2014-12-31,10.4200,2.1569,0.0000,0.0000,245.6528,245.6528,23.5751,23.5751
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2014-12-31,6.2300,0.0000,0.0000,0.0000,117.0844,269.8144,18.7936,43.3089
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2014-12-31,3.7200,0.2695,0.0000,0.0000,155.9867,471.4828,41.9319,126.7427
00636.HK,嘉里物流,"2,030.0000",运输,20.0000,工业,12.1452,2014-12-31,12.3000,0.9852,0.0000,0.0000,208.0225,208.0225,16.9124,16.9124
00598.HK,中国外运,"2,030.0000",运输,20.0000,工业,11.7138,2014-12-31,5.1700,-0.1931,0.0000,0.0000,110.8907,238.1552,21.4489,46.0648
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2014-12-31,9.0100,-2.1716,0.0000,0.0000,129.1903,391.3146,14.3385,43.4311
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2014-12-31,3.7700,0.2660,0.0000,0.0000,53.9600,267.0493,14.3130,70.8354
00316.HK,东方海外国际,"2,030.0000",运输,20.0000,工业,58.0764,2014-12-31,45.3500,1.4541,0.0000,0.0000,283.7973,283.7973,6.2579,6.2579
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2014-12-31,16.9000,0.5952,0.0000,0.0000,664.8197,664.8197,39.3384,39.3384
00269.HK,中国资源交通,"2,030.0000",运输,20.0000,工业,-0.1260,2014-12-31,0.1790,17.7632,0.0000,0.0000,48.3472,48.3472,270.0958,270.0958
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2014-12-31,9.2600,1.4239,0.0000,0.0000,113.1572,466.4954,12.2200,50.3775
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2014-12-31,11.3800,0.7080,0.0000,0.0000,215.3031,215.3031,18.9194,18.9194
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2014-12-31,26.1000,1.1628,0.0000,0.0000,668.8512,668.8512,25.6265,25.6265
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2014-12-31,31.8000,-1.0886,0.0000,0.0000,"1,852.8379","1,852.8379",58.2653,58.2653
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2014-12-31,4.5000,1.3514,0.0000,0.0000,59.0020,228.4277,13.1116,50.7617
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2014-12-31,2.7500,1.8519,0.0000,0.0000,48.7025,126.7750,17.7100,46.1000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2014-12-31,7.5400,1.0724,0.0000,0.0000,217.0896,407.0866,28.7917,53.9903
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2014-12-31,2.2000,1.3825,0.0000,0.0000,128.5251,476.2088,58.4205,216.4586
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2014-12-31,6.8000,-1.7341,0.0000,0.0000,317.3030,317.3030,46.6622,46.6622
02626.HK,湖南有色金属公司,"1,510.0000",原材料,15.0000,原材料,——,2014-12-31,3.8800,0.0000,0.0000,0.0000,0.0000,142.3207,0.0000,36.6806
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2014-12-31,3.5900,-0.2778,0.0000,0.0000,141.5884,485.5291,39.4397,135.2449
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2014-12-31,4.3400,-2.0316,0.0000,0.0000,202.6780,202.6780,46.7000,46.7000
02233.HK,西部水泥,"1,510.0000",原材料,15.0000,原材料,15.4853,2014-12-31,0.8200,1.2346,0.0000,0.0000,37.0422,37.0422,45.1734,45.1734
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2014-12-31,6.4900,2.5276,0.0000,0.0000,75.8929,310.5232,11.6938,47.8464
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2014-12-31,3.9100,2.6247,0.0000,0.0000,34.1869,115.9638,8.7435,29.6583
01619.HK,天合化工,"1,510.0000",原材料,15.0000,原材料,8.6875,2014-12-31,1.1700,4.4643,0.0000,0.0000,290.8645,290.8645,248.6021,248.6021
01378.HK,中国宏桥,"1,510.0000",原材料,15.0000,原材料,6.3981,2014-12-31,5.2300,0.9653,0.0000,0.0000,322.2140,322.2140,61.6088,61.6088
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2014-12-31,3.4400,1.1765,0.0000,0.0000,187.4618,187.4618,54.4947,54.4947
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2014-12-31,5.0200,-0.1988,0.0000,0.0000,327.9535,327.9535,65.3294,65.3294
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2014-12-31,2.4000,0.4184,0.0000,0.0000,126.9506,126.9506,52.8961,52.8961
01194.HK,湾区黄金(新),"1,510.0000",原材料,15.0000,原材料,1.0319,2014-12-31,0.6300,-3.0769,0.0000,0.0000,28.9915,28.9915,46.0183,46.0183
01136.HK,台泥国际集团,"1,510.0000",原材料,15.0000,原材料,——,2014-12-31,3.0100,3.0822,0.0000,0.0000,99.1989,99.1989,32.9564,32.9564
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2014-12-31,29.0500,3.1972,0.0000,0.0000,377.5338,"1,539.4474",12.9960,52.9930
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2014-12-31,4.2000,5.0000,0.0000,0.0000,41.8975,41.8975,9.9756,9.9756
00743.HK,亚洲水泥(中国),"1,510.0000",原材料,15.0000,原材料,12.4536,2014-12-31,4.5300,0.6667,0.0000,0.0000,70.9784,70.9784,15.6685,15.6685
00697.HK,首程控股,"1,510.0000",原材料,15.0000,原材料,-9.8263,2014-12-31,0.3550,1.4286,0.0000,0.0000,31.8005,31.8005,89.5790,89.5790
00691.HK,山水水泥,"1,510.0000",原材料,15.0000,原材料,7.5083,2014-12-31,3.7200,2.4793,0.0000,0.0000,125.7040,125.7040,33.7914,33.7914
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2014-12-31,3.3500,3.0769,0.0000,0.0000,70.5245,70.5245,21.0521,21.0521
00468.HK,纷美包装,"1,510.0000",原材料,15.0000,原材料,10.4033,2014-12-31,4.0100,1.0076,0.0000,0.0000,54.0406,54.0406,13.4765,13.4765
00433.HK,北方矿业,"1,510.0000",原材料,15.0000,原材料,1.8069,2014-12-31,0.3900,0.0000,0.0000,0.0000,64.7502,64.7502,166.0262,166.0262
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2014-12-31,13.3000,0.7576,0.0000,0.0000,184.5351,460.5430,13.8748,34.6273
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2014-12-31,6.6000,-0.6024,0.0000,0.0000,71.6628,477.4973,10.8580,72.3481
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2014-12-31,6.3300,-0.3150,0.0000,0.0000,196.5033,196.5033,31.0432,31.0432
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2014-12-31,2.3200,2.2026,0.0000,0.0000,40.2040,178.6558,17.3293,77.0068
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2014-12-31,1.2700,1.6000,0.0000,0.0000,89.2106,89.2106,70.2446,70.2446
00189.HK,东岳集团,"1,510.0000",原材料,15.0000,原材料,11.8668,2014-12-31,2.7500,-0.3623,0.0000,0.0000,58.2496,58.2496,21.1817,21.1817
06818.HK,中国光大银行,"4,010.0000",银行,40.0000,金融,4.5571,2014-12-31,4.2200,0.0000,0.0000,0.0000,289.8606,"1,969.8578",68.6874,466.7910
06199.HK,贵州银行,"4,010.0000",银行,40.0000,金融,——,2014-12-31,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2014-12-31,4.3700,1.8648,0.0000,0.0000,"3,654.2935","12,617.5512",836.2228,"2,887.3115"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2014-12-31,19.4600,1.6719,0.0000,0.0000,893.3894,"4,907.7820",45.9090,252.1985
03698.HK,徽商银行,"4,010.0000",银行,40.0000,金融,4.9468,2014-12-31,3.4900,1.1594,0.0000,0.0000,110.3713,385.6387,31.6250,110.4982
03618.HK,重庆农村商业银行,"4,010.0000",银行,40.0000,金融,4.9333,2014-12-31,4.8300,2.7660,0.0000,0.0000,121.3941,449.1900,25.1334,93.0000
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2014-12-31,7.2400,2.1157,0.0000,0.0000,"2,534.8589","5,376.6214",350.1186,742.6273
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2014-12-31,25.9500,1.1696,0.0000,0.0000,"2,743.6365","2,743.6365",105.7278,105.7278
02356.HK,大新银行集团,"4,010.0000",银行,40.0000,金融,5.8344,2014-12-31,12.4400,-0.6390,0.0000,0.0000,174.3717,174.3717,14.0170,14.0170
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2014-12-31,10.2000,1.1905,0.0000,0.0000,707.2251,"3,483.6165",69.3358,341.5310
01963.HK,重庆银行,"4,010.0000",银行,40.0000,金融,4.6021,2014-12-31,5.9900,1.5254,0.0000,0.0000,69.3159,162.0431,11.5719,27.0523
01398.HK,工商银行,"4,010.0000",银行,40.0000,金融,4.8757,2014-12-31,5.6600,1.7986,0.0000,0.0000,"4,912.5429","20,007.7725",867.9404,"3,534.9421"
01288.HK,农业银行,"4,010.0000",银行,40.0000,金融,4.5002,2014-12-31,3.9200,0.7712,0.0000,0.0000,"1,204.9619","12,731.9294",307.3882,"3,247.9412"
01111.HK,创兴银行,"4,010.0000",银行,40.0000,金融,15.8768,2014-12-31,17.1600,-0.4640,0.0000,0.0000,74.6460,74.6460,4.3500,4.3500
00998.HK,中信银行,"4,010.0000",银行,40.0000,金融,3.3195,2014-12-31,6.2200,0.8104,0.0000,0.0000,925.6705,"2,910.1717",148.8216,467.8733
00939.HK,建设银行,"4,010.0000",银行,40.0000,金融,5.2471,2014-12-31,6.3700,1.4331,0.0000,0.0000,"15,314.5833","15,925.6993","2,404.1732","2,500.1098"
00440.HK,大新金融,"4,010.0000",银行,40.0000,金融,4.7346,2014-12-31,45.2500,0.7795,0.0000,0.0000,151.6215,151.6215,3.3508,3.3508
00023.HK,东亚银行,"4,010.0000",银行,40.0000,金融,7.7575,2014-12-31,31.2500,1.1327,0.0000,0.0000,733.3916,733.3916,23.4685,23.4685
00011.HK,恒生银行,"4,010.0000",银行,40.0000,金融,8.6856,2014-12-31,129.2000,0.1550,0.0000,0.0000,"2,470.1008","2,470.1008",19.1184,19.1184
00005.HK,汇丰控股,"4,010.0000",银行,40.0000,金融,5.5907,2014-12-31,74.0000,-0.1350,0.0000,0.0000,"14,221.2270","14,221.2270",192.1787,192.1787
02607.HK,上海医药,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,13.8480,2014-12-31,17.5000,1.1561,0.0000,0.0000,134.0314,470.5593,7.6589,26.8891
02211.HK,大健康国际,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,0.4790,2014-12-31,2.6600,0.7576,0.0000,0.0000,53.2000,53.2000,20.0000,20.0000
01833.HK,平安好医生,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,——,2014-12-31,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01515.HK,华润医疗,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,60.4949,2014-12-31,14.3000,2.4355,0.0000,0.0000,119.2281,119.2281,8.3376,8.3376
01358.HK,普华和顺,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,24.5475,2014-12-31,3.4700,1.4620,0.0000,0.0000,58.1894,58.1894,16.7693,16.7693
01345.HK,中国先锋医药,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,4.9877,2014-12-31,6.1000,1.6667,0.0000,0.0000,81.3334,81.3334,13.3333,13.3333
01099.HK,国药控股,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,21.0242,2014-12-31,27.4500,0.7339,0.0000,0.0000,327.4265,759.5676,11.9281,27.6710
01066.HK,威高股份,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,163.6740,2014-12-31,6.2600,2.4550,0.0000,0.0000,117.9216,280.2209,18.8373,44.7637
00853.HK,微创医疗,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,320.0188,2014-12-31,3.2700,-1.2085,0.0000,0.0000,46.5046,46.5046,14.2216,14.2216
02282.HK,美高梅中国,"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.7090,2014-12-31,19.7200,-0.1013,0.0000,0.0000,749.3600,749.3600,38.0000,38.0000
02255.HK,海昌海洋公园,"2,530.0000",消费者服务,25.0000,非日常生活消费品,23.3747,2014-12-31,1.2900,0.0000,0.0000,0.0000,51.6000,51.6000,40.0000,40.0000
01928.HK,金沙中国有限公司,"2,530.0000",消费者服务,25.0000,非日常生活消费品,15.9424,2014-12-31,38.1500,-0.6510,0.0000,0.0000,"3,077.8281","3,077.8281",80.6770,80.6770
01680.HK,澳门励骏,"2,530.0000",消费者服务,25.0000,非日常生活消费品,11.0675,2014-12-31,2.9100,3.9286,0.0000,0.0000,187.6735,187.6735,64.4926,64.4926
01448.HK,福寿园,"2,530.0000",消费者服务,25.0000,非日常生活消费品,87.0540,2014-12-31,3.7400,1.6304,0.0000,0.0000,77.6050,77.6050,20.7500,20.7500
01314.HK,翠华控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,2.9395,2014-12-31,2.7500,10.0000,0.0000,0.0000,38.6903,38.6903,14.0692,14.0692
