成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
02362.HK,金川国际,"2,010.0000",资本品,20.0000,工业,5.8225,2020-06-30,0.6600,1.5385,0.0000,0.0000,83.2252,83.2252,126.0987,126.0987
02357.HK,中航科工,"2,010.0000",资本品,20.0000,工业,32.5609,2020-06-30,3.5100,-2.7701,0.0000,0.0000,218.0820,218.0820,62.1316,62.1316
02128.HK,中国联塑,"2,010.0000",资本品,20.0000,工业,23.9670,2020-06-30,10.0800,-0.7874,0.0000,0.0000,312.7238,312.7238,31.0242,31.0242
02039.HK,中集集团,"2,010.0000",资本品,20.0000,工业,10.3471,2020-06-30,6.3000,1.7771,0.0000,0.0000,129.7732,225.9227,20.5989,35.8607
01882.HK,海天国际,"2,010.0000",资本品,20.0000,工业,20.3687,2020-06-30,15.7400,0.3827,0.0000,0.0000,251.2104,251.2104,15.9600,15.9600
01848.HK,中国飞机租赁,"2,010.0000",资本品,20.0000,工业,29.6303,2020-06-30,6.2900,0.8013,0.0000,0.0000,44.4056,44.4056,7.0597,7.0597
01800.HK,中国交通建设,"2,010.0000",资本品,20.0000,工业,4.7153,2020-06-30,4.3700,0.4598,0.0000,0.0000,193.4818,706.8359,44.2750,161.7474
01766.HK,中国中车,"2,010.0000",资本品,20.0000,工业,19.7299,2020-06-30,3.2700,2.1875,0.0000,0.0000,142.9339,938.4529,43.7107,286.9886
01618.HK,中国中冶,"2,010.0000",资本品,20.0000,工业,7.2148,2020-06-30,1.2300,0.8197,0.0000,0.0000,35.3133,254.9005,28.7100,207.2362
01608.HK,伟能集团,"2,010.0000",资本品,20.0000,工业,835.7568,2020-06-30,4.2300,-0.4706,0.0000,0.0000,108.4247,108.4247,25.6323,25.6323
01205.HK,中信资源,"2,010.0000",资本品,20.0000,工业,-1.6354,2020-06-30,0.2500,-1.9608,0.0000,0.0000,19.6443,19.6443,78.5773,78.5773
01186.HK,中国铁建,"2,010.0000",资本品,20.0000,工业,6.5847,2020-06-30,6.0900,2.3529,0.0000,0.0000,126.4464,826.9941,20.7630,135.7954
01157.HK,中联重科,"2,010.0000",资本品,20.0000,工业,13.2550,2020-06-30,5.9700,2.9310,0.0000,0.0000,82.8760,471.5571,13.8821,78.9878
00868.HK,信义玻璃,"2,010.0000",资本品,20.0000,工业,15.5936,2020-06-30,9.5000,0.0000,0.0000,0.0000,382.1411,382.1411,40.2254,40.2254
00788.HK,中国铁塔,"2,010.0000",资本品,20.0000,工业,——,2020-06-30,1.3700,-2.1429,0.0000,0.0000,639.2948,"2,411.3161",466.6386,"1,760.0847"
00687.HK,泰昇集团,"2,010.0000",资本品,20.0000,工业,6.7316,2020-06-30,0.4150,1.2195,0.0000,0.0000,13.9690,13.9690,33.6604,33.6604
00659.HK,新创建集团,"2,010.0000",资本品,20.0000,工业,6.1766,2020-06-30,6.6900,1.9817,0.0000,0.0000,261.6551,261.6551,39.1114,39.1114
00658.HK,中国高速传动,"2,010.0000",资本品,20.0000,工业,112.4973,2020-06-30,4.5000,0.2227,0.0000,0.0000,73.5881,73.5881,16.3529,16.3529
00631.HK,三一国际,"2,010.0000",资本品,20.0000,工业,26.9936,2020-06-30,3.5900,1.9886,0.0000,0.0000,111.7146,111.7146,31.1183,31.1183
00586.HK,海螺创业,"2,010.0000",资本品,20.0000,工业,27.0381,2020-06-30,32.7000,-0.1527,0.0000,0.0000,590.1533,590.1533,18.0475,18.0475
00390.HK,中国中铁,"2,010.0000",资本品,20.0000,工业,8.5937,2020-06-30,3.9800,0.2519,0.0000,0.0000,167.4541,977.9230,42.0739,245.7093
00363.HK,上海实业控股,"2,010.0000",资本品,20.0000,工业,4.8277,2020-06-30,11.9200,0.6757,0.0000,0.0000,129.5956,129.5956,10.8721,10.8721
00317.HK,中船防务,"2,010.0000",资本品,20.0000,工业,701.1400,2020-06-30,5.2000,0.0000,0.0000,0.0000,30.7877,73.5023,5.9207,14.1351
00179.HK,德昌电机控股,"2,010.0000",资本品,20.0000,工业,8.4526,2020-06-30,13.7400,-0.2903,0.0000,0.0000,124.0238,124.0238,9.0265,9.0265
00148.HK,建滔集团,"2,010.0000",资本品,20.0000,工业,8.5723,2020-06-30,20.1000,-0.9852,0.0000,0.0000,221.8534,221.8534,11.0375,11.0375
03933.HK,联邦制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,331.6611,2020-06-30,6.7000,1.3616,0.0000,0.0000,121.4274,121.4274,18.1235,18.1235
03692.HK,翰森制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2020-06-30,36.5000,-1.0840,0.0000,0.0000,"2,160.4318","2,160.4318",59.1899,59.1899
03613.HK,同仁堂国药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,33.3697,2020-06-30,10.4400,3.1621,0.0000,0.0000,87.3932,87.3932,8.3710,8.3710
03320.HK,华润医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,10.6632,2020-06-30,4.4700,6.4286,0.0000,0.0000,280.8282,280.8282,62.8251,62.8251
02877.HK,神威药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1549,2020-06-30,5.1100,2.8169,0.0000,0.0000,42.2597,42.2597,8.2700,8.2700
02359.HK,药明康德,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2020-06-30,100.7000,-1.4677,0.0000,0.0000,240.3900,"2,327.7582",2.3872,23.1158
02269.HK,药明生物,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2020-06-30,141.8000,-4.6402,0.0000,0.0000,"1,857.1254","1,857.1254",13.0968,13.0968
02196.HK,复星医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,31.6113,2020-06-30,25.9000,-3.1776,0.0000,0.0000,142.9526,663.7907,5.5194,25.6290
02186.HK,绿叶制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,40.8054,2020-06-30,4.7400,-0.6289,0.0000,0.0000,154.0010,154.0010,32.4897,32.4897
02005.HK,石四药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,33.0506,2020-06-30,5.2900,5.8000,0.0000,0.0000,160.3200,160.3200,30.3062,30.3062
01951.HK,锦欣生殖,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2020-06-30,11.7400,12.0229,0.0000,0.0000,285.2235,285.2235,24.2950,24.2950
01873.HK,维亚生物,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2020-06-30,8.6800,15.7333,0.0000,0.0000,146.4171,146.4171,16.8683,16.8683
01681.HK,康臣药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,13.7941,2020-06-30,3.2000,4.2345,0.0000,0.0000,27.0366,27.0366,8.4489,8.4489
01666.HK,同仁堂科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,15.4885,2020-06-30,5.8900,2.6132,0.0000,0.0000,37.0307,75.4382,6.2870,12.8078
01558.HK,东阳光药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,133.1047,2020-06-30,15.8400,5.4594,0.0000,0.0000,67.7267,139.3869,4.2757,8.7997
01548.HK,金斯瑞生物科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,624.0610,2020-06-30,15.9400,-1.2392,0.0000,0.0000,305.7169,305.7169,19.1792,19.1792
01530.HK,三生制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,194.1589,2020-06-30,9.8200,-0.3046,0.0000,0.0000,249.2833,249.2833,25.3853,25.3853
01513.HK,丽珠医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,57.8241,2020-06-30,39.1000,0.9032,0.0000,0.0000,125.0669,367.8424,3.1986,9.4077
01177.HK,中国生物制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,165.8330,2020-06-30,14.6000,-0.1368,0.0000,0.0000,"1,836.9357","1,836.9357",125.8175,125.8175
01093.HK,石药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,128.0155,2020-06-30,14.6400,2.2346,0.0000,0.0000,"1,095.5999","1,095.5999",74.8361,74.8361
00874.HK,白云山,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,26.7376,2020-06-30,19.5600,-0.5086,0.0000,0.0000,43.0124,318.0047,2.1990,16.2579
00867.HK,康哲药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,28.8484,2020-06-30,9.1300,-2.3529,0.0000,0.0000,225.5804,225.5804,24.7076,24.7076
00570.HK,中国中药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,68.2283,2020-06-30,3.7400,6.8571,0.0000,0.0000,188.3390,188.3390,50.3580,50.3580
00512.HK,远大医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,264.2820,2020-06-30,5.4400,3.6190,0.0000,0.0000,183.7399,183.7399,33.7757,33.7757
00460.HK,四环医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1404,2020-06-30,0.7400,-2.6316,0.0000,0.0000,70.0460,70.0460,94.6568,94.6568
03382.HK,天津港发展,"2,030.0000",运输,20.0000,工业,4.4797,2020-06-30,0.5400,0.0000,0.0000,0.0000,33.2532,33.2532,61.5800,61.5800
02588.HK,中银航空租赁,"2,030.0000",运输,20.0000,工业,18.0892,2020-06-30,49.5000,2.4845,0.0000,0.0000,343.5351,343.5351,6.9401,6.9401
02343.HK,太平洋航运,"2,030.0000",运输,20.0000,工业,458.1970,2020-06-30,1.1300,1.8018,0.0000,0.0000,54.1142,54.1142,47.8887,47.8887
01919.HK,中远海控,"2,030.0000",运输,20.0000,工业,158.4159,2020-06-30,2.2300,1.3636,0.0000,0.0000,57.5474,273.3875,25.8060,122.5953
01308.HK,海丰国际,"2,030.0000",运输,20.0000,工业,31.4109,2020-06-30,8.2700,-2.1302,0.0000,0.0000,221.5474,221.5474,26.7893,26.7893
01199.HK,中远海运港口,"2,030.0000",运输,20.0000,工业,2.6214,2020-06-30,4.1600,0.9709,0.0000,0.0000,131.5375,131.5375,31.6196,31.6196
01138.HK,中远海能,"2,030.0000",运输,20.0000,工业,-6.2351,2020-06-30,3.4600,-0.5747,0.0000,0.0000,44.8416,164.7891,12.9600,47.6269
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2020-06-30,3.4300,0.5865,0.0000,0.0000,146.6375,525.7951,42.7514,153.2930
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2020-06-30,5.4100,6.9170,0.0000,0.0000,90.5181,90.5181,16.7316,16.7316
00780.HK,同程艺龙,"2,030.0000",运输,20.0000,工业,——,2020-06-30,13.9600,1.0130,0.0000,0.0000,299.1871,299.1871,21.4317,21.4317
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2020-06-30,4.6200,0.4348,0.0000,0.0000,210.7960,671.0465,45.6268,145.2482
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2020-06-30,4.8500,0.2066,0.0000,0.0000,91.1492,222.0902,18.7936,45.7918
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2020-06-30,2.7600,-0.3610,0.0000,0.0000,142.8791,452.0745,51.7678,163.7951
00636.HK,嘉里物流,"2,030.0000",运输,20.0000,工业,12.1452,2020-06-30,10.3000,0.0000,0.0000,0.0000,184.7807,184.7807,17.9399,17.9399
00598.HK,中国外运,"2,030.0000",运输,20.0000,工业,11.7138,2020-06-30,1.5700,1.2903,0.0000,0.0000,33.6747,116.1926,21.4489,74.0080
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2020-06-30,5.4800,-3.5211,0.0000,0.0000,78.5752,238.0027,14.3385,43.4311
00548.HK,深圳高速公路股份,"2,030.0000",运输,20.0000,工业,17.2485,2020-06-30,7.8400,3.2802,0.0000,0.0000,58.6040,170.9724,7.4750,21.8077
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2020-06-30,1.4500,0.6944,0.0000,0.0000,20.7539,102.7113,14.3130,70.8354
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2020-06-30,7.5000,0.2674,0.0000,0.0000,295.0383,295.0383,39.3384,39.3384
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2020-06-30,9.0800,1.9080,0.0000,0.0000,110.9576,457.4275,12.2200,50.3775
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2020-06-30,12.3400,2.1523,0.0000,0.0000,270.7677,270.7677,21.9423,21.9423
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2020-06-30,9.1600,1.8910,0.0000,0.0000,315.9236,315.9236,34.4895,34.4895
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2020-06-30,40.1500,1.9036,0.0000,0.0000,"2,473.1031","2,473.1031",61.5966,61.5966
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2020-06-30,2.5300,-0.7843,0.0000,0.0000,99.5167,546.4608,39.3347,215.9924
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2020-06-30,1.1500,-1.7094,0.0000,0.0000,20.3665,53.0150,17.7100,46.1000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2020-06-30,8.2500,2.1040,0.0000,0.0000,319.1676,695.8686,38.6870,84.3477
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2020-06-30,3.6100,1.9774,0.0000,0.0000,207.1035,916.1191,57.3694,253.7726
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2020-06-30,7.0100,-2.3677,0.0000,0.0000,328.9247,328.9247,46.9222,46.9222
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2020-06-30,1.4500,0.0000,0.0000,0.0000,57.1875,246.8288,39.4397,170.2267
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2020-06-30,4.1600,-0.4785,0.0000,0.0000,180.8203,180.8203,43.4664,43.4664
02233.HK,西部水泥,"1,510.0000",原材料,15.0000,原材料,15.4853,2020-06-30,1.4100,0.0000,0.0000,0.0000,76.6653,76.6653,54.3726,54.3726
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2020-06-30,1.5100,-1.3072,0.0000,0.0000,35.3153,161.2343,23.3876,106.7777
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2020-06-30,9.0500,-0.8762,0.0000,0.0000,94.9540,295.9706,10.4922,32.7039
01787.HK,山东黄金,"1,510.0000",原材料,15.0000,原材料,——,2020-06-30,16.4600,-1.0817,0.0000,0.0000,115.1383,543.0927,6.9950,32.9947
01378.HK,中国宏桥,"1,510.0000",原材料,15.0000,原材料,6.3981,2020-06-30,3.4400,-3.0986,0.0000,0.0000,294.8373,294.8373,85.7085,85.7085
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2020-06-30,1.4600,0.0000,0.0000,0.0000,79.5623,79.5623,54.4947,54.4947
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2020-06-30,9.4900,0.7431,0.0000,0.0000,662.6808,662.6808,69.8294,69.8294
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2020-06-30,1.6000,3.2258,0.0000,0.0000,129.0183,129.0183,80.6364,80.6364
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2020-06-30,52.2000,1.3592,0.0000,0.0000,678.3912,"2,766.2359",12.9960,52.9930
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2020-06-30,2.9300,0.3425,0.0000,0.0000,32.8488,32.8488,11.2112,11.2112
00826.HK,天工国际,"1,510.0000",原材料,15.0000,原材料,11.0767,2020-06-30,2.5000,2.8807,0.0000,0.0000,64.2263,64.2263,25.6905,25.6905
00743.HK,亚洲水泥(中国),"1,510.0000",原材料,15.0000,原材料,12.4536,2020-06-30,7.6000,0.6623,0.0000,0.0000,119.0807,119.0807,15.6685,15.6685
00697.HK,首程控股,"1,510.0000",原材料,15.0000,原材料,-9.8263,2020-06-30,1.5300,0.0000,0.0000,0.0000,105.9613,105.9613,69.2558,69.2558
00581.HK,中国东方集团,"1,510.0000",原材料,15.0000,原材料,65.0981,2020-06-30,2.1100,-0.9390,0.0000,0.0000,78.5462,78.5462,37.2257,37.2257
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2020-06-30,2.4700,-1.2000,0.0000,0.0000,62.5809,62.5809,25.3364,25.3364
00486.HK,俄铝,"1,510.0000",原材料,15.0000,原材料,-1.9580,2020-06-30,2.9600,2.7778,0.0000,0.0000,449.7132,449.7132,151.9301,151.9301
00468.HK,纷美包装,"1,510.0000",原材料,15.0000,原材料,10.4033,2020-06-30,2.7400,0.7353,0.0000,0.0000,36.6343,36.6343,13.3702,13.3702
00451.HK,协鑫新能源,"1,510.0000",原材料,15.0000,原材料,-15.8654,2020-06-30,0.1100,1.8519,0.0000,0.0000,20.9811,20.9811,190.7372,190.7372
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2020-06-30,7.8100,2.7632,0.0000,0.0000,108.3623,270.4392,13.8748,34.6273
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2020-06-30,1.8900,2.7174,0.0000,0.0000,26.6781,177.7592,14.1154,94.0525
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2020-06-30,3.4000,10.0324,0.0000,0.0000,105.6665,105.6665,31.0784,31.0784
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2020-06-30,2.0800,0.0000,0.0000,0.0000,36.0449,160.1742,17.3293,77.0068
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2020-06-30,0.6900,-5.4795,0.0000,0.0000,48.4687,48.4687,70.2446,70.2446
00189.HK,东岳集团,"1,510.0000",原材料,15.0000,原材料,11.8668,2020-06-30,3.1500,3.9604,0.0000,0.0000,66.5182,66.5182,21.1169,21.1169
06818.HK,中国光大银行,"4,010.0000",银行,40.0000,金融,4.5571,2020-06-30,2.9100,0.6920,0.0000,0.0000,368.9512,"1,527.4396",126.7874,524.8933
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2020-06-30,2.8700,-0.6920,0.0000,0.0000,"2,399.9593","8,448.9296",836.2228,"2,943.8779"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2020-06-30,35.6500,-0.4190,0.0000,0.0000,"1,636.6563","8,990.8750",45.9090,252.1985
03618.HK,重庆农村商业银行,"4,010.0000",银行,40.0000,金融,4.9333,2020-06-30,3.0500,-1.6129,0.0000,0.0000,76.6567,346.3885,25.1334,113.5700
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2020-06-30,4.7800,-0.2088,0.0000,0.0000,"1,673.5670","3,549.7583",350.1186,742.6273
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2020-06-30,24.6500,1.2320,0.0000,0.0000,"2,606.1903","2,606.1903",105.7278,105.7278
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2020-06-30,5.3200,-2.5641,0.0000,0.0000,442.6397,"2,329.2247",83.2030,437.8242
01963.HK,重庆银行,"4,010.0000",银行,40.0000,金融,4.6021,2020-06-30,3.8800,-0.7673,0.0000,0.0000,61.2660,121.3297,15.7902,31.2705
01658.HK,邮储银行,"4,010.0000",银行,40.0000,金融,9.4736,2020-06-30,4.4500,-3.0501,0.0000,0.0000,883.5994,"3,870.5460",198.5617,869.7856
01398.HK,工商银行,"4,010.0000",银行,40.0000,金融,4.8757,2020-06-30,4.7000,-1.0526,0.0000,0.0000,"4,079.3201","16,751.0941",867.9404,"3,564.0626"
01288.HK,农业银行,"4,010.0000",银行,40.0000,金融,4.5002,2020-06-30,3.1200,-0.9524,0.0000,0.0000,959.0513,"10,919.4707",307.3882,"3,499.8303"
00998.HK,中信银行,"4,010.0000",银行,40.0000,金融,3.3195,2020-06-30,3.3800,-0.5882,0.0000,0.0000,503.0171,"1,653.9970",148.8216,489.3482
00939.HK,建设银行,"4,010.0000",银行,40.0000,金融,5.2471,2020-06-30,6.2700,0.6421,0.0000,0.0000,"15,074.1660","15,675.6883","2,404.1732","2,500.1098"
00440.HK,大新金融,"4,010.0000",银行,40.0000,金融,4.7346,2020-06-30,21.7000,-0.9132,0.0000,0.0000,69.3478,69.3478,3.1958,3.1958
00023.HK,东亚银行,"4,010.0000",银行,40.0000,金融,7.7575,2020-06-30,17.7000,1.2586,0.0000,0.0000,515.9167,515.9167,29.1478,29.1478
00011.HK,恒生银行,"4,010.0000",银行,40.0000,金融,8.6856,2020-06-30,130.1000,0.0769,0.0000,0.0000,"2,487.3074","2,487.3074",19.1184,19.1184
00005.HK,汇丰控股,"4,010.0000",银行,40.0000,金融,5.5907,2020-06-30,36.2000,0.4161,0.0000,0.0000,"7,490.2671","7,490.2671",206.9135,206.9135
