,开仓日期,开仓标的,开仓价格,平仓日期,平仓价格
0,20150227,00868,2.9009,20150331,3.3498
1,20150227,03383,2.8988,20150331,3.2658
2,20150227,03900,6.0530,20150331,6.1940
3,20150227,00410,2.9539,20150331,2.7924
4,20150227,00683,20.3695,20150331,20.9515
5,20150227,00960,8.4604,20150331,9.0362
6,20150227,02007,2.2431,20150331,2.3653
7,20150227,01668,1.9217,20150331,2.1155
8,20150227,00813,11.9543,20150331,12.8268
9,20150227,01918,5.8781,20150331,6.1108
10,20150331,00006,46.6203,20150430,46.5012
11,20150331,01038,54.3073,20150430,52.9376
12,20150331,03383,3.2658,20150430,3.6950
13,20150331,03900,6.1940,20150430,7.9561
14,20150331,00960,9.0362,20150430,10.6355
15,20150331,00410,2.7924,20150430,2.9591
16,20150331,02007,2.3653,20150430,2.8110
17,20150331,01918,6.1108,20150430,7.9815
18,20150331,01378,3.6074,20150430,5.2499
19,20150331,00813,12.8268,20150430,12.6087
20,20150430,00006,46.5012,20150529,45.5255
21,20150430,01038,52.9376,20150529,53.7445
22,20150430,00242,3.7106,20150529,3.7930
23,20150430,03333,4.3120,20150529,4.0079
24,20150430,00813,12.6087,20150529,12.3324
25,20150430,00880,7.8711,20150529,7.8790
26,20150430,02282,13.2681,20150529,13.7485
27,20150430,00590,18.5136,20150529,18.5513
28,20150430,02777,5.3618,20150529,5.4772
29,20150430,00884,1.7505,20150529,1.5600
30,20150529,00006,45.5255,20150630,42.8368
31,20150529,03333,4.0079,20150630,3.4694
32,20150529,01038,53.7445,20150630,49.7878
33,20150529,00242,3.7930,20150630,3.6695
34,20150529,00813,12.3324,20150630,11.4541
35,20150529,02282,13.7485,20150630,12.1693
36,20150529,00880,7.8790,20150630,7.2238
37,20150529,01668,2.4304,20150630,2.0267
38,20150529,02007,2.8047,20150630,2.5483
39,20150529,00590,18.5513,20150630,17.0022
40,20150630,00006,42.8368,20150731,43.6312
41,20150630,03333,3.4694,20150731,4.0151
42,20150630,01038,49.7878,20150731,55.2282
43,20150630,00242,3.6695,20150731,3.6695
44,20150630,00813,11.4541,20150731,10.3524
45,20150630,02098,0.9017,20150731,0.9771
46,20150630,00880,7.2238,20150731,7.6284
47,20150630,02282,12.1693,20150731,15.2162
48,20150630,01668,2.0267,20150731,1.8410
49,20150630,02007,2.5483,20150731,2.3221
50,20150731,03333,4.0151,20150831,3.8904
51,20150731,00242,3.6695,20150831,2.9253
52,20150731,00813,10.3524,20150831,8.2548
53,20150731,00751,5.0664,20150831,3.8328
54,20150731,02338,4.7121,20150831,3.4782
55,20150731,00336,2.7939,20150831,1.9838
56,20150731,02098,0.9771,20150831,1.4523
57,20150731,02007,2.3221,20150831,2.1110
58,20150731,00884,1.2524,20150831,1.0766
59,20150731,00880,7.6284,20150831,6.1555
60,20150831,03333,3.8904,20150930,3.4070
61,20150831,00242,2.9253,20150930,2.5318
