,开仓日期,开仓标的,开仓价格,平仓日期,平仓价格
0,20130628,00440,21.6769,20130731,22.0554
1,20130628,02356,7.0378,20130731,7.0147
2,20130628,00998,2.4606,20130731,2.4884
3,20130731,00440,22.0554,20130830,25.1521
4,20130731,02356,7.0147,20130830,8.4979
5,20130731,00998,2.4884,20130830,2.5440
6,20130830,00440,25.1521,20130930,31.3965
7,20130830,00998,2.5440,20130930,2.7872
8,20130830,03328,3.3536,20130930,3.8118
9,20130930,00440,31.3965,20131031,34.0678
10,20130930,00998,2.7872,20131031,2.9888
11,20130930,03618,2.5010,20131031,2.6578
12,20131031,00998,2.9888,20131129,3.1209
13,20131031,00440,34.0678,20131129,31.2924
14,20131031,03618,2.6578,20131129,2.7464
15,20131129,00440,31.2924,20131231,31.3271
16,20131129,00998,3.1209,20131231,2.8846
17,20131129,03328,3.8583,20131231,3.5794
18,20131231,00440,31.3271,20140130,25.7763
19,20131231,00998,2.8846,20140130,2.6204
20,20131231,03618,2.5419,20140130,2.2080
21,20140130,00440,25.7763,20140228,27.5109
22,20140130,00998,2.6204,20140228,3.0514
23,20140130,03618,2.2080,20140228,2.2421
24,20140228,00440,27.5109,20140331,25.2559
25,20140228,03618,2.2421,20140331,2.3307
26,20140228,00998,3.0514,20140331,3.0653
27,20140331,00440,25.2559,20140430,25.4183
28,20140331,03618,2.3307,20140430,2.3102
29,20140331,03328,3.3801,20140430,3.2075
30,20140430,00440,25.4183,20140530,29.9081
31,20140430,03328,3.2075,20140530,3.4133
32,20140430,03618,2.3102,20140530,2.4397
33,20140530,00440,29.9081,20140630,30.5309
34,20140530,03618,2.4397,20140630,2.6008
35,20140530,00998,3.3858,20140630,3.4602
36,20140630,00440,30.5309,20140731,32.5663
37,20140630,03618,2.6008,20140731,2.8193
38,20140630,03328,3.5661,20140731,4.1836
39,20140731,00440,32.5663,20140829,32.3812
40,20140731,03618,2.8193,20140829,2.7829
41,20140731,00998,3.8918,20140829,3.6612
42,20140829,00440,32.3812,20140930,35.7428
43,20140829,03618,2.7829,20140930,2.5862
44,20140829,00998,3.6612,20140930,3.6016
45,20140930,03618,2.5862,20141031,2.6663
46,20140930,00440,35.7428,20141031,35.4822
47,20140930,00998,3.6016,20141031,3.7058
48,20141031,03618,2.6663,20141128,3.1180
49,20141031,00440,35.4822,20141128,35.2216
50,20141031,00998,3.7058,20141128,3.9886
51,20141128,00440,35.2216,20141231,33.5089
52,20141128,03618,3.1180,20141231,3.4459
53,20141128,03328,4.2894,20141231,5.0936
54,20141231,00440,33.5089,20150130,32.5781
55,20141231,03618,3.4459,20150130,3.4167
56,20141231,01963,4.4578,20150130,4.7449
57,20150130,00440,32.5781,20150227,33.9929
58,20150130,00998,4.2788,20150227,4.4127
59,20150130,03328,4.5927,20150227,4.7409
