,time_x,newet_stock,newet_index
0,20100129,1.0179292520269208,1.0021372164474898
1,20100226,1.0723584035455624,0.9163015244743832
2,20100331,1.0727194862332519,0.9559748081685496
3,20100430,1.035618654456716,0.9806298141235992
4,20100531,1.0021781231196536,0.9535318166523178
5,20100630,1.016936857564746,0.8985555680860682
6,20100730,0.9861492212149943,0.9195972020893561
7,20100831,1.06792870595913,0.9728612019573273
8,20100930,1.0640521489756367,0.9430213144018683
9,20101029,1.017716287782979,1.0334170432696936
10,20101130,1.007721431631269,1.0712130422464703
11,20101231,0.970400484867619,1.0531956932933946
12,20110131,0.9427872824612568,1.0606149792192145
13,20110228,0.9872103145923501,1.0751005573633112
14,20110331,1.013975278142121,1.0689731367204227
15,20110429,1.0175378089058287,1.0848587704266457
16,20110531,0.9909095421681193,1.0908358249187886
17,20110630,0.9517150839375755,1.0858806184449756
18,20110729,0.8692542857785717,1.0458355452744228
19,20110831,0.7658761635163296,1.042456891216508
20,20110930,0.8624829407709097,0.9530930959015139
21,20111031,0.8199876674883837,0.7875518831985082
22,20111130,0.7981730531945768,0.8921608807788968
23,20111230,0.8529914212020214,0.8725802739781291
24,20120131,0.9091883167189371,0.8605088060469198
25,20120229,0.8796013130670848,0.934959763301674
26,20120330,0.9021183621412998,0.9892162714512442
27,20120430,0.8039746523683114,0.9472595310593205
28,20120531,0.7554352291980917,0.9739637342516672
29,20120629,0.7749277580637556,0.8480517956377314
30,20120731,0.7814956597259873,0.9061123840278141
31,20120831,0.8160467064233919,0.9006822405656701
32,20120928,0.8888499618287284,0.8900309992655897
33,20121031,0.9309383685621779,0.9604812083570574
34,20121130,1.0832097657969204,0.9890209788286295
35,20121231,1.113251680274878,1.0117826548977649
36,20130131,1.068224534839783,1.0479901821905966
37,20130228,1.0482682695690146,1.089390842884793
38,20130328,1.0345581588197061,1.0524296511046871
39,20130430,1.055440159726884,1.0179022821730843
40,20130531,0.9732021774711807,1.0402921687658333
41,20130628,0.9647364647054585,1.022383468525339
42,20130731,0.9898956695828164,0.9629191571060385
43,20130830,1.0498576703866116,1.0097339160938543
44,20130930,1.0548517655448046,1.0062026037182616
45,20131031,1.0862865240787443,1.0542688858510036
46,20131129,1.0845003136260774,1.0639688778742629
47,20131231,1.028649368133631,1.0973130302355156
48,20140130,1.0625534609367977,1.075152818769363
49,20140228,1.0542692989960696,0.9884603147970379
50,20140331,1.0573912401358936,1.0374700528390322
51,20140430,1.0830872829641585,1.02195437487565
52,20140530,1.095834017630013,1.0174773144238731
53,20140630,1.106731312093102,1.0694109406044536
54,20140731,1.1422098636548366,1.0693660141325845
55,20140829,1.0771226782326424,1.1274816145290376
56,20140930,1.0869850741904044,1.1325019185437224
57,20141031,1.1304560547947022,1.0402582446952382
58,20141128,1.121121058734501,1.1063579209495806
59,20141231,1.1378122672794708,1.0854785723650855
60,20150130,1.1364783607103055,1.0857366703616398
61,20150227,1.1338377001522717,1.1161601436180113
62,20150331,1.3201464445976692,1.1459349336325986
63,20150430,1.2885760734025966,1.1440296844786375
64,20150529,1.2015849568587433,1.2942152124701216
65,20150630,1.170535104253341,1.2548724592475642
66,20150731,1.0956445900427492,1.2129886097640812
67,20150831,1.0780265418651518,1.1246810449713984
68,20150930,1.1445251588913135,0.9944694596262301
69,20151030,1.1449163510913447,0.970638258466577
70,20151130,1.1130244403137255,1.0315796422569226
71,20151231,0.9380270691298896,1.0176217209405953
72,20160129,0.9929876595832889,0.9985880251698267
73,20160229,1.1072443259457772,0.9063668145572772
74,20160331,1.1254854177134628,0.8829422438113786
75,20160429,1.1434447022011742,0.9529078888134003
76,20160531,1.1593835395405607,0.9655418545097468
77,20160630,1.2228843215994563,0.9501733336634054
78,20160729,1.280587711298621,0.961218827675807
79,20160831,1.335834986068901,1.009821018437274
80,20160930,1.2879309805305672,1.0496822598198725
81,20161031,1.3017142917270303,1.0843246955314665
82,20161130,1.303023371060683,1.0550871894457634
83,20161230,1.354446257861505,1.0520427333265487
84,20170127,1.3687681937793457,1.0082490503552402
85,20170228,1.3511909990231996,1.06411007535728
86,20170331,1.377404991574431,1.0933278688073673
87,20170428,1.402699485803665,1.1110848275969565
88,20170531,1.4242639664708932,1.13571370284898
89,20170630,1.4633173870030203,1.1798402084588295
90,20170731,1.5814032097659771,1.1761003088924158
91,20170831,1.6089386650134,1.252716905464618
92,20170929,1.6217959705279157,1.2843112175899059
93,20171031,1.659766648599798,1.2783052817944183
94,20171130,1.6652276040254372,1.3013800678664786
95,20171229,1.7640733790748313,1.3414361434383055
96,20180131,1.7366139717079208,1.3765970673099406
97,20180228,1.7170553405042455,1.5105517612552275
98,20180329,1.6960288262268275,1.3971669733586023
99,20180430,1.6899235106403157,1.3719939376768981
100,20180531,1.5966771141650173,1.411159277178911
101,20180629,1.6515860580241821,1.4004580666397108
102,20180731,1.6100249949417365,1.3118988219178838
103,20180831,1.6136883862480305,1.3183040531929429
104,20180928,1.5076934524494918,1.2748780337975432
105,20181031,1.534532528238029,1.2706013087356316
106,20181130,1.475122619822935,1.1565701297641544
107,20181231,1.533563710428559,1.2462814175860548
108,20190131,1.6226301170698698,1.1838785481598026
109,20190228,1.566399794264364,1.2924740824684988
110,20190329,1.5644976070930372,1.316464818446626
111,20190430,1.499878776902154,1.3470478265214718
112,20190531,1.5415433438560648,1.3589363795314995
113,20190628,1.5272326649750187,1.2336309482877972
114,20190731,1.5326496299625698,1.3250576938416812
115,20190830,1.5147077728964906,1.2644605935245368
116,20190930,1.5871941677506338,1.1748652893494007
117,20191031,1.5934197514735986,1.1874098605353953
118,20191129,1.65464661671841,1.2288967067062386
119,20191231,1.5825126778931198,1.2137179772818751
120,20200131,1.6319087688166771,1.2950454353329282
121,20200228,1.503655746443875,1.200619160131699
122,20200331,1.573703687043044,1.1954902074044327
123,20200429,1.5373635434667443,1.0711708663749198
124,20200529,1.6025738002846566,1.0954316196176483
125,20200630,1.6875251307493784,1.0791480657320127
