开仓时间,开仓标的,开仓价格,平仓时间,平仓价格
20120928,19,71.4721,20121031,69.5078
20121031,893,1.4067,20121130,1.6314
20121031,1685,2.399,20121130,2.8304
20121031,2238,2.9053,20121130,3.5553
20121031,1368,2.2692,20121130,2.0666
20121031,2020,5.0217,20121130,4.3558
20121031,590,13.4485,20121130,15.6695
20121031,238,1.0721,20121130,1.0652
20121031,2010,2.3283,20121130,2.3714
20121031,82,0.6346,20121130,0.6008
20121031,19,69.5078,20121130,72.1521
20121130,893,1.6314,20121231,1.7877
20121130,1685,2.8304,20121231,3.2446
20121130,2238,3.5553,20121231,3.8053
20121130,1368,2.0666,20121231,2.2016
20121130,2020,4.3558,20121231,5.288
20121130,590,15.6695,20121231,16.747
20121130,238,1.0652,20121231,1.0099
20121130,2010,2.3714,20121231,2.4146
20121130,82,0.6008,20121231,0.6177
20121130,19,72.1521,20121231,72.2654
20121231,893,1.7877,20130131,1.7389
20121231,2238,3.8053,20130131,3.6108
20121231,1368,2.2016,20130131,2.2354
20121231,2020,5.288,20130131,5.7267
20121231,590,16.747,20130131,19.4805
20121231,2010,2.4146,20130131,2.3283
20121231,19,72.2654,20130131,75.5519
20130131,893,1.7389,20130228,1.7389
20130131,2238,3.6108,20130228,3.6608
20130131,1368,2.2354,20130228,2.0395
20130131,2020,5.7267,20130228,5.7659
20130131,590,19.4805,20130228,17.4044
20130131,2010,2.3283,20130228,1.992
20130131,19,75.5519,20130228,74.9853
20130228,893,1.7389,20130328,1.7291
20130228,2238,3.6608,20130328,3.4886
20130228,1368,2.0395,20130328,2.026
20130228,2020,5.7659,20130328,5.3115
20130228,590,17.4044,20130328,17.4736
20130228,2010,1.992,20130328,1.7506
20130228,83,9.9536,20130328,9.3346
20130228,19,74.9853,20130328,74.0409
20130328,1308,1.8403,20130430,1.7093
20130328,2020,5.3115,20130430,5.1618
20130328,891,3.3988,20130430,2.7051
20130328,590,17.4736,20130430,15.5706
20130328,2010,1.7506,20130430,1.7678
20130328,2877,10.0199,20130430,9.8738
20130328,83,9.3346,20130430,9.3346
20130328,19,74.0409,20130430,76.7857
20130430,67,64.4647,20130531,64.8461
20130430,1308,1.7093,20130531,1.9537
20130430,2020,5.1618,20130531,5.8049
20130430,590,15.5706,20130531,13.9443
20130430,1115,2.5878,20130531,2.6247
20130430,886,1.18,20130531,1.1533
20130430,73,3.2945,20130531,3.226
20130430,2010,1.7678,20130531,2.1817
20130430,460,1.5737,20130531,1.742
20130430,83,9.3346,20130531,8.4532
20130531,67,64.8461,20130628,54.1656
20130531,1308,1.9537,20130628,1.7909
20130531,2020,5.8049,20130628,5.5688
20130531,590,13.9443,20130628,13.2869
20130531,1115,2.6247,20130628,2.7397
20130531,886,1.1533,20130628,0.9333
20130531,73,3.226,20130628,2.7372
20130531,2010,2.1817,20130628,1.9229
20130531,460,1.742,20130628,1.8806
20130531,806,3.4906,20130628,3.1255
20130531,83,8.4532,20130628,7.6585
20130628,1308,1.7909,20130731,1.6737
20130628,2020,5.5688,20130731,7.246
20130628,590,13.2869,20130731,15.4322
20130628,1115,2.7397,20130731,2.7397
20130628,886,0.9333,20130731,1.0267
20130628,73,2.7372,20130731,2.5026
20130628,2010,1.9229,20130731,1.8704
20130628,460,1.8806,20130731,2.0961
20130628,806,3.1255,20130731,3.2776
20130628,511,33.7859,20130731,33.8497
20130628,83,7.6585,20130731,8.0197
20130731,336,2.2207,20130830,2.204
20130731,555,0.4562,20130830,0.52
20130731,590,15.4322,20130830,18.2151
20130731,1115,2.7397,20130830,2.8248
20130731,73,2.5026,20130830,2.8057
20130731,806,3.2776,20130830,3.3765
20130731,511,33.8497,20130830,32.7001
20130731,83,8.0197,20130830,7.514
20130830,336,2.204,20130930,2.177
20130830,210,4.8586,20130930,5.0335
