,time_x,newet_stock,newet_index
0,20100129,1.0156306546226639,1.0021372164474898
1,20100226,1.0270045873502722,0.9163015244743832
2,20100331,1.0266913873958285,0.9559748081685496
3,20100430,0.9938242704792434,0.9806298141235992
4,20100531,0.9963330873357211,0.9535318166523178
5,20100630,1.0822375048617188,0.8985555680860682
6,20100730,1.0455709978759264,0.9195972020893561
7,20100831,1.1823580195937102,0.9728612019573273
8,20100930,1.2154362330330577,0.9430213144018683
9,20101029,1.2303596520577882,1.0334170432696936
10,20101130,1.2607204497800906,1.0712130422464703
11,20101231,1.2950534652577494,1.0531956932933946
12,20110131,1.1485019432524588,1.0606149792192145
13,20110228,1.2288556405483146,1.0751005573633112
14,20110331,1.301892957094764,1.0689731367204227
15,20110429,1.2663975598127033,1.0848587704266457
16,20110531,1.2138920132090039,1.0908358249187886
17,20110630,1.033921912384861,1.0858806184449756
18,20110729,0.6410601477443666,1.0458355452744228
19,20110831,0.3918095284485454,1.042456891216508
20,20110930,0.7619642744850929,0.9530930959015139
21,20111031,0.5821220291698018,0.7875518831985082
22,20111130,0.5210231846738284,0.8921608807788968
23,20111230,0.6786154927474651,0.8725802739781291
24,20120131,1.162562555967045,0.8605088060469198
25,20120229,0.8836656218867057,0.934959763301674
26,20120330,0.8343018129480162,0.9892162714512442
27,20120430,0.6936847431969747,0.9472595310593205
28,20120531,0.6712560585950429,0.9739637342516672
29,20120629,0.6421121695745651,0.8480517956377314
30,20120731,0.7230026548878604,0.9061123840278141
31,20120831,0.831701005596582,0.9006822405656701
32,20120928,0.9151857188083533,0.8900309992655897
33,20121031,0.9772637057031254,0.9604812083570574
34,20121130,1.0743119787293163,0.9890209788286295
35,20121231,1.1466652583146522,1.0117826548977649
36,20130131,1.0918990640082464,1.0479901821905966
37,20130228,1.0179143250556018,1.089390842884793
38,20130328,0.96543025946828,1.0524296511046871
39,20130430,1.0238321899301444,1.0179022821730843
40,20130531,0.9901255591661171,1.0402921687658333
41,20130628,0.9967725273856952,1.022383468525339
42,20130731,1.0242914002223695,0.9629191571060385
43,20130830,1.0692998732235541,1.0097339160938543
44,20130930,1.1035528385824556,1.0062026037182616
45,20131031,1.146524255147365,1.0542688858510036
46,20131129,1.1831252563864378,1.0639688778742629
47,20131231,1.2607205607687728,1.0973130302355156
48,20140130,1.2565368475600436,1.075152818769363
49,20140228,1.239677949542727,0.9884603147970379
50,20140331,1.2227139365524162,1.0374700528390322
51,20140430,1.2281927684277592,1.02195437487565
52,20140530,1.2400605232804305,1.0174773144238731
53,20140630,1.287903251331826,1.0694109406044536
54,20140731,1.3071626751293504,1.0693660141325845
55,20140829,1.27678472906348,1.1274816145290376
56,20140930,1.2899126900774713,1.1325019185437224
57,20141031,1.3180955449818677,1.0402582446952382
58,20141128,1.3511077915053102,1.1063579209495806
59,20141231,1.3553813084791533,1.0854785723650855
60,20150130,1.3815217275600515,1.0857366703616398
61,20150227,1.3904111377479098,1.1161601436180113
62,20150331,1.5799204520114094,1.1459349336325986
63,20150430,1.5667062408930534,1.1440296844786375
64,20150529,1.5422817749464763,1.2942152124701216
65,20150630,1.5124239309050544,1.2548724592475642
66,20150731,1.4407708503287813,1.2129886097640812
67,20150831,1.4392163143520815,1.1246810449713984
68,20150930,1.5513850072268756,0.9944694596262301
69,20151030,1.5294719388940763,0.970638258466577
70,20151130,1.5918277673944794,1.0315796422569226
71,20151231,1.4371170435422107,1.0176217209405953
72,20160129,1.4493959022368743,0.9985880251698267
73,20160229,1.581938515499054,0.9063668145572772
74,20160331,1.6483364036247126,0.8829422438113786
75,20160429,1.6328107030285584,0.9529078888134003
76,20160531,1.6570712669248577,0.9655418545097468
77,20160630,1.6727378641159794,0.9501733336634054
78,20160729,1.733426246617569,0.961218827675807
79,20160831,1.7868845438819685,1.009821018437274
80,20160930,1.7645109349938681,1.0496822598198725
81,20161031,1.7512057214569519,1.0843246955314665
82,20161130,1.7185522340775978,1.0550871894457634
83,20161230,1.7513833453409469,1.0520427333265487
84,20170127,1.7563625083064252,1.0082490503552402
85,20170228,1.767357244850738,1.06411007535728
86,20170331,1.8039663949164562,1.0933278688073673
87,20170428,1.7975785015015173,1.1110848275969565
88,20170531,1.791307723376848,1.13571370284898
89,20170630,1.8158441062878772,1.1798402084588295
90,20170731,1.8094659999335923,1.1761003088924158
91,20170831,1.8985983280923442,1.252716905464618
92,20170929,1.9095194798594535,1.2843112175899059
93,20171031,1.9175522499902296,1.2783052817944183
94,20171130,1.981130669682006,1.3013800678664786
95,20171229,2.054580599337562,1.3414361434383055
96,20180131,2.0411153259703276,1.3765970673099406
97,20180228,2.0284067393203595,1.5105517612552275
98,20180329,2.040311390144842,1.3971669733586023
99,20180430,2.0249545324852134,1.3719939376768981
100,20180531,1.89067852929151,1.411159277178911
101,20180629,1.9595046269763325,1.4004580666397108
102,20180731,1.908127812684564,1.3118988219178838
103,20180831,1.9284516809744665,1.3183040531929429
104,20180928,1.7438521889813956,1.2748780337975432
105,20181031,1.8612670900977717,1.2706013087356316
106,20181130,1.7797931813498578,1.1565701297641544
107,20181231,1.909263977767093,1.2462814175860548
108,20190131,2.003547435094513,1.1838785481598026
109,20190228,2.02251768605995,1.2924740824684988
110,20190329,1.998685111741403,1.316464818446626
111,20190430,1.9089622149242753,1.3470478265214718
112,20190531,1.9802088024528772,1.3589363795314995
113,20190628,1.9604392091174092,1.2336309482877972
114,20190731,1.8832337777237347,1.3250576938416812
115,20190830,1.9173762217914248,1.2644605935245368
116,20190930,1.9303016476141075,1.1748652893494007
