,time_x,newet_stock,newet_index
0,20100129,1.030654701419194,1.0021372164474898
1,20100226,1.104268053658441,0.9163015244743832
2,20100331,1.0782289975904147,0.9559748081685496
3,20100430,1.0050460890045438,0.9806298141235992
4,20100531,1.002471058860097,0.9535318166523178
5,20100630,1.0476553643687336,0.8985555680860682
6,20100730,1.0162691303080231,0.9195972020893561
7,20100831,1.137241942005371,0.9728612019573273
8,20100930,1.1470655011734858,0.9430213144018683
9,20101029,1.1148799332108466,1.0334170432696936
10,20101130,1.1163636009054108,1.0712130422464703
11,20101231,1.128868366297349,1.0531956932933946
12,20110131,1.0988680238248016,1.0606149792192145
13,20110228,1.1332104779245267,1.0751005573633112
14,20110331,1.1504412870346372,1.0689731367204227
15,20110429,1.1312305978632846,1.0848587704266457
16,20110531,1.1171709447798677,1.0908358249187886
17,20110630,1.1425622459931033,1.0858806184449756
18,20110729,1.035129984813917,1.0458355452744228
19,20110831,0.9178892930388587,1.042456891216508
20,20110930,1.022702861544772,0.9530930959015139
21,20111031,0.9364178940933935,0.7875518831985082
22,20111130,0.9463279540475609,0.8921608807788968
23,20111230,1.009822307423719,0.8725802739781291
24,20120131,1.0870423551151138,0.8605088060469198
25,20120229,1.0564171136433267,0.934959763301674
26,20120330,1.0423821661106563,0.9892162714512442
27,20120430,0.9653565933454633,0.9472595310593205
28,20120531,0.9545662857185199,0.9739637342516672
29,20120629,0.973968318562627,0.8480517956377314
30,20120731,0.9977990582291784,0.9061123840278141
31,20120831,1.0546620924552765,0.9006822405656701
32,20120928,1.079557410983092,0.8900309992655897
33,20121031,1.1146301281187683,0.9604812083570574
34,20121130,1.1354358148339825,0.9890209788286295
35,20121231,1.189030753748377,1.0117826548977649
36,20130131,1.1789255396757705,1.0479901821905966
37,20130228,1.180724798717705,1.089390842884793
38,20130328,1.1805812090521004,1.0524296511046871
39,20130430,1.2065504990390186,1.0179022821730843
40,20130531,1.1204932075370218,1.0402921687658333
41,20130628,1.176450163996591,1.022383468525339
42,20130731,1.1677669101355193,0.9629191571060385
43,20130830,1.2072650470062876,1.0097339160938543
44,20130930,1.2561238639295578,1.0062026037182616
45,20131031,1.283502765009528,1.0542688858510036
46,20131129,1.2989925407101421,1.0639688778742629
47,20131231,1.265301318867822,1.0973130302355156
48,20140130,1.3224351640596361,1.075152818769363
49,20140228,1.3278625061501235,0.9884603147970379
50,20140331,1.3212897587443746,1.0374700528390322
51,20140430,1.325399611139856,1.02195437487565
52,20140530,1.3669204814728773,1.0174773144238731
53,20140630,1.41862874225386,1.0694109406044536
54,20140731,1.417398258366623,1.0693660141325845
55,20140829,1.376500877448046,1.1274816145290376
56,20140930,1.4040439992605787,1.1325019185437224
57,20141031,1.39507540187043,1.0402582446952382
58,20141128,1.3150906178527433,1.1063579209495806
59,20141231,1.3546361677007572,1.0854785723650855
60,20150130,1.3677459722049568,1.0857366703616398
61,20150227,1.3870532481628712,1.1161601436180113
62,20150331,1.4922468384550425,1.1459349336325986
63,20150430,1.4814770627561509,1.1440296844786375
64,20150529,1.4121053987561676,1.2942152124701216
65,20150630,1.349787689484906,1.2548724592475642
66,20150731,1.2567622393055382,1.2129886097640812
67,20150831,1.2119101472470102,1.1246810449713984
68,20150930,1.3131565290133276,0.9944694596262301
69,20151030,1.2704812909968193,0.970638258466577
70,20151130,1.2440147230811438,1.0315796422569226
71,20151231,1.1253236436968326,1.0176217209405953
72,20160129,1.172741002063976,0.9985880251698267
73,20160229,1.2652140415292124,0.9063668145572772
74,20160331,1.272055375698035,0.8829422438113786
75,20160429,1.2694718152816942,0.9529078888134003
76,20160531,1.2708596908755918,0.9655418545097468
77,20160630,1.3197627233323834,0.9501733336634054
78,20160729,1.3663340607944252,0.961218827675807
79,20160831,1.3845252542919575,1.009821018437274
80,20160930,1.3887317426154526,1.0496822598198725
81,20161031,1.3860896913138803,1.0843246955314665
82,20161130,1.3338228410848831,1.0550871894457634
83,20161230,1.4282456864475306,1.0520427333265487
84,20170127,1.456546907885286,1.0082490503552402
85,20170228,1.495445752407649,1.06411007535728
86,20170331,1.5208513641880388,1.0933278688073673
87,20170428,1.5522268634272602,1.1110848275969565
88,20170531,1.5691729436404007,1.13571370284898
89,20170630,1.6059759986171254,1.1798402084588295
90,20170731,1.6730014019341504,1.1761003088924158
91,20170831,1.7125061945274134,1.252716905464618
92,20170929,1.7195415269453773,1.2843112175899059
93,20171031,1.7459211274049329,1.2783052817944183
94,20171130,1.7554344522013143,1.3013800678664786
95,20171229,1.8192719929591603,1.3414361434383055
96,20180131,1.8291013039029047,1.3765970673099406
97,20180228,1.8210802149254022,1.5105517612552275
98,20180329,1.8173060650904622,1.3971669733586023
99,20180430,1.8504212951766457,1.3719939376768981
