开仓时间,开仓标的,开仓价格,平仓时间,平仓价格
20140530,1918,3.2841,20140630,3.4919
20140530,1638,2.2648,20140630,2.0491
20140530,410,3.1892,20140630,3.0417
20140530,3383,3.5072,20140630,3.1962
20140530,2777,5.6806,20140630,5.4368
20140530,1813,2.8092,20140630,2.7807
20140630,3900,6.0528,20140731,8.3526
20140630,3333,2.0523,20140731,2.3495
20140630,3383,3.1962,20140731,3.9785
20140630,2777,5.4368,20140731,6.4457
20140630,1638,2.0491,20140731,2.5614
20140630,1777,0.7115,20140731,0.7193
20140630,410,3.0417,20140731,3.2858
20140630,163,1.2226,20140731,1.3833
20140630,1918,3.4919,20140731,4.9469
20140630,1813,2.7807,20140731,3.5917
20140731,6,41.0069,20140829,43.1074
20140731,3333,2.3495,20140829,2.2735
20140731,3900,8.3526,20140829,7.1103
20140731,1777,0.7193,20140829,0.7193
20140731,410,3.2858,20140829,3.2146
20140731,3383,3.9785,20140829,3.7359
20140731,2777,6.4457,20140829,5.4195
20140731,1638,2.5614,20140829,2.5074
20140731,832,1.6049,20140829,1.4717
20140731,1038,43.7477,20140829,45.1218
20140829,6,43.1074,20140930,41.1128
20140829,3333,2.2735,20140930,2.0385
20140829,410,3.2146,20140930,3.0216
20140829,2777,5.4195,20140930,4.5259
20140829,3383,3.7359,20140930,3.0235
20140829,1638,2.5074,20140930,2.6333
20140829,832,1.4717,20140930,1.2545
20140829,2098,0.8368,20140930,0.843
20140829,3900,7.1103,20140930,6.2997
20140829,1777,0.7193,20140930,0.6574
20140930,6,41.1128,20141031,44.3578
20140930,3333,2.0385,20141031,2.0731
20140930,2777,4.5259,20141031,4.8141
20140930,3383,3.0235,20141031,2.6873
20140930,410,3.0216,20141031,2.9903
20140930,832,1.2545,20141031,1.2895
20140930,3900,6.2997,20141031,7.0486
20140930,1638,2.6333,20141031,2.5164
20140930,1777,0.6574,20141031,0.6265
20140930,2098,0.843,20141031,0.8708
20141031,6,44.3578,20141128,43.6135
20141031,3333,2.0731,20141128,2.1629
20141031,3383,2.6873,20141128,2.7806
20141031,410,2.9903,20141128,3.0737
20141031,2777,4.8141,20141128,5.3964
20141031,832,1.2895,20141128,1.3316
20141031,1638,2.5164,20141128,2.7141
20141031,1777,0.6265,20141128,0.6729
20141031,3900,7.0486,20141128,6.8812
20141031,2098,0.8708,20141128,0.8368
20141128,6,43.6135,20141231,44.4173
20141128,3333,2.1629,20141231,2.156
20141128,3383,2.7806,20141231,2.7682
20141128,410,3.0737,20141231,2.7924
20141128,2777,5.3964,20141231,5.4887
20141128,832,1.3316,20141231,1.1774
20141128,3900,6.8812,20141231,6.6081
20141128,2098,0.8368,20141231,0.8152
20141128,1638,2.7141,20141231,0
20141128,1777,0.6729,20141231,0.6419
20141231,1638,0,20150130,0
20141231,6,44.4173,20150130,48.8531
20141231,3333,2.156,20150130,2.2113
20141231,410,2.7924,20150130,2.8132
20141231,3383,2.7682,20150130,2.9423
20141231,832,1.1774,20150130,1.3596
20141231,2777,5.4887,20150130,5.1139
20141231,3900,6.6081,20150130,6.097
20141231,1777,0.6419,20150130,0.6187
20141231,2098,0.8152,20150130,0.8183
20150130,1638,0,20150227,1.402
20150130,6,48.8531,20150227,47.1562
20150130,410,2.8132,20150227,2.9539
20150130,3333,2.2113,20150227,2.3495
20150130,2777,5.1139,20150227,5.1889
20150130,3383,2.9423,20150227,2.8988
20150130,3900,6.097,20150227,6.053
20150130,832,1.3596,20150227,1.3526
20150130,1777,0.6187,20150227,0.6651
20150130,2098,0.8183,20150227,0.7565
20150227,1638,1.402,20150331,0
20150227,6,47.1562,20150331,46.6203
20150227,410,2.9539,20150331,2.7924
20150227,3333,2.3495,20150331,2.8677
20150227,3383,2.8988,20150331,3.2658
20150227,2777,5.1889,20150331,4.9583
20150227,3900,6.053,20150331,6.194
20150227,2098,0.7565,20150331,0.7411
20150227,832,1.3526,20150331,1.3105
20150227,1777,0.6651,20150331,0.7038
20150331,1638,0,20150430,0
20150331,6,46.6203,20150430,46.5012
20150331,3383,3.2658,20150430,3.695
20150331,1777,0.7038,20150430,0.9822
20150331,3333,2.8677,20150430,4.312
20150331,2777,4.9583,20150430,5.3618
20150331,1813,3.7333,20150430,4.731
20150331,1378,3.6074,20150430,5.2499
20150331,832,1.3105,20150430,1.5488
20150331,2098,0.7411,20150430,0.877
20150430,1638,0,20150529,0
20150430,6,46.5012,20150529,45.5255
20150430,2777,5.3618,20150529,5.4772
20150430,2098,0.877,20150529,0.8986
20150430,1038,52.9376,20150529,53.7445
20150430,1813,4.731,20150529,4.8662
20150430,884,1.7505,20150529,1.56
20150430,813,12.6087,20150529,12.3324
20150430,1288,3.0816,20150529,2.9693
20150430,998,5.2908,20150529,4.9336
20150529,1638,0,20150630,0
20150529,6,45.5255,20150630,42.8368
20150529,2777,5.4772,20150630,5.333
20150529,3333,4.0079,20150630,3.4694
20150529,2098,0.8986,20150630,0.9017
20150529,1038,53.7445,20150630,49.7878
20150529,1813,4.8662,20150630,4.309
20150529,813,12.3324,20150630,11.4541
20150529,998,4.9336,20150630,4.5095
20150529,1288,2.9693,20150630,2.8991
20150630,1638,0,20150731,0
20150630,6,42.8368,20150731,43.6312
20150630,3333,3.4694,20150731,4.0151
20150630,2777,5.333,20150731,4.4682
20150630,1813,4.309,20150731,3.9544
20150630,1038,49.7878,20150731,55.2282
20150630,813,11.4541,20150731,10.3524
20150630,2098,0.9017,20150731,0.9771
20150630,3323,6.5603,20150731,5.3269
20150630,998,4.5095,20150731,4.1374
20150731,1638,0,20150831,0
20150731,2777,4.4682,20150831,4.1396
20150731,1813,3.9544,20150831,3.484
20150731,3323,5.3269,20150831,4.1471
20150731,884,1.2524,20150831,1.0766
20150731,813,10.3524,20150831,8.2548
20150731,1668,1.841,20150831,1.7902
20150731,1288,2.5933,20150831,2.2886
20150731,998,4.1374,20150831,3.557
20150731,3333,4.0151,20150831,3.8904
20150831,1638,0,20150930,0
20150831,1378,3.6802,20150930,2.8297
20150831,1918,3.626,20150930,3.4213
20150831,2777,4.1396,20150930,4.1785
20150831,1813,3.484,20150930,3.3749
20150831,3323,4.1471,20150930,3.9862
20150831,3333,3.8904,20150930,3.407
20150831,813,8.2548,20150930,8.746
20150831,336,1.9838,20150930,1.8853
20150831,884,1.0766,20150930,1.0473
20150930,1638,0,20151030,0
