成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
03808.HK,中国重汽,"2,010.0000",资本品,20.0000,工业,179.1736,2019-12-31,16.6200,2.9740,0.0000,0.0000,458.8771,458.8771,27.6099,27.6099
03339.HK,中国龙工,"2,010.0000",资本品,20.0000,工业,18.2962,2019-12-31,2.3400,0.0000,0.0000,0.0000,100.1543,100.1543,42.8010,42.8010
03311.HK,中国建筑国际,"2,010.0000",资本品,20.0000,工业,11.8208,2019-12-31,7.0800,-0.2817,0.0000,0.0000,357.4803,357.4803,50.4916,50.4916
02727.HK,上海电气,"2,010.0000",资本品,20.0000,工业,11.7976,2019-12-31,2.5600,0.0000,0.0000,0.0000,76.1065,387.9030,29.7291,151.5246
02382.HK,舜宇光学科技,"2,010.0000",资本品,20.0000,工业,227.2925,2019-12-31,134.9000,-0.5895,0.0000,0.0000,"1,479.6502","1,479.6502",10.9685,10.9685
02362.HK,金川国际,"2,010.0000",资本品,20.0000,工业,5.8225,2019-12-31,0.6500,3.1746,0.0000,0.0000,81.9642,81.9642,126.0987,126.0987
02357.HK,中航科工,"2,010.0000",资本品,20.0000,工业,32.5609,2019-12-31,3.5100,-0.2841,0.0000,0.0000,219.2038,219.2038,62.4512,62.4512
02128.HK,中国联塑,"2,010.0000",资本品,20.0000,工业,23.9670,2019-12-31,9.9900,0.4020,0.0000,0.0000,309.9316,309.9316,31.0242,31.0242
02039.HK,中集集团,"2,010.0000",资本品,20.0000,工业,10.3471,2019-12-31,7.2700,-6.7949,0.0000,0.0000,149.7541,260.5935,20.5989,35.8450
01882.HK,海天国际,"2,010.0000",资本品,20.0000,工业,20.3687,2019-12-31,18.8800,-1.5641,0.0000,0.0000,301.3248,301.3248,15.9600,15.9600
01848.HK,中国飞机租赁,"2,010.0000",资本品,20.0000,工业,29.6303,2019-12-31,8.2900,-0.3606,0.0000,0.0000,56.1456,56.1456,6.7727,6.7727
01800.HK,中国交通建设,"2,010.0000",资本品,20.0000,工业,4.7153,2019-12-31,6.3500,0.3160,0.0000,0.0000,281.1463,"1,027.0957",44.2750,161.7474
01766.HK,中国中车,"2,010.0000",资本品,20.0000,工业,19.7299,2019-12-31,5.6800,-1.3889,0.0000,0.0000,248.2766,"1,630.0955",43.7107,286.9886
01618.HK,中国中冶,"2,010.0000",资本品,20.0000,工业,7.2148,2019-12-31,1.7500,0.0000,0.0000,0.0000,50.2425,362.6633,28.7100,207.2362
01608.HK,伟能集团,"2,010.0000",资本品,20.0000,工业,835.7568,2019-12-31,2.5200,-0.7874,0.0000,0.0000,64.5696,64.5696,25.6228,25.6228
01205.HK,中信资源,"2,010.0000",资本品,20.0000,工业,-1.6354,2019-12-31,0.4800,-1.0309,0.0000,0.0000,37.7171,37.7171,78.5773,78.5773
01186.HK,中国铁建,"2,010.0000",资本品,20.0000,工业,6.5847,2019-12-31,8.5300,-1.2731,0.0000,0.0000,177.1080,"1,158.3349",20.7630,135.7954
01157.HK,中联重科,"2,010.0000",资本品,20.0000,工业,13.2550,2019-12-31,6.5300,1.3975,0.0000,0.0000,90.6499,514.2359,13.8821,78.7497
00868.HK,信义玻璃,"2,010.0000",资本品,20.0000,工业,15.5936,2019-12-31,10.3200,0.0000,0.0000,0.0000,414.7831,414.7831,40.1922,40.1922
00788.HK,中国铁塔,"2,010.0000",资本品,20.0000,工业,——,2019-12-31,1.7200,0.0000,0.0000,0.0000,802.6183,"3,027.3457",466.6386,"1,760.0847"
00687.HK,泰昇集团,"2,010.0000",资本品,20.0000,工业,6.7316,2019-12-31,1.0000,0.0000,0.0000,0.0000,33.6604,33.6604,33.6604,33.6604
00659.HK,新创建集团,"2,010.0000",资本品,20.0000,工业,6.1766,2019-12-31,10.9200,-1.4440,0.0000,0.0000,427.0963,427.0963,39.1114,39.1114
00658.HK,中国高速传动,"2,010.0000",资本品,20.0000,工业,112.4973,2019-12-31,5.5300,5.5344,0.0000,0.0000,90.4316,90.4316,16.3529,16.3529
00631.HK,三一国际,"2,010.0000",资本品,20.0000,工业,26.9936,2019-12-31,4.2600,-0.4673,0.0000,0.0000,132.0925,132.0925,31.0076,31.0076
00586.HK,海螺创业,"2,010.0000",资本品,20.0000,工业,27.0381,2019-12-31,34.0000,2.5641,0.0000,0.0000,613.6150,613.6150,18.0475,18.0475
00390.HK,中国中铁,"2,010.0000",资本品,20.0000,工业,8.5937,2019-12-31,4.8100,-1.0288,0.0000,0.0000,202.3755,"1,181.8617",42.0739,245.7093
00363.HK,上海实业控股,"2,010.0000",资本品,20.0000,工业,4.8277,2019-12-31,15.0000,0.6711,0.0000,0.0000,163.0817,163.0817,10.8721,10.8721
00317.HK,中船防务,"2,010.0000",资本品,20.0000,工业,701.1400,2019-12-31,5.8200,-0.3425,0.0000,0.0000,34.4585,82.2661,5.9207,14.1351
00179.HK,德昌电机控股,"2,010.0000",资本品,20.0000,工业,8.4526,2019-12-31,17.7200,-0.2252,0.0000,0.0000,159.3420,159.3420,8.9922,8.9922
00148.HK,建滔集团,"2,010.0000",资本品,20.0000,工业,8.5723,2019-12-31,24.7000,1.4374,0.0000,0.0000,273.1222,273.1222,11.0576,11.0576
03933.HK,联邦制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,331.6611,2019-12-31,5.6800,2.7125,0.0000,0.0000,93.1361,93.1361,16.3972,16.3972
03692.HK,翰森制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2019-12-31,25.9000,1.7682,0.0000,0.0000,"1,499.2503","1,499.2503",57.8861,57.8861
03613.HK,同仁堂国药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,33.3697,2019-12-31,11.7600,2.2609,0.0000,0.0000,98.4430,98.4430,8.3710,8.3710
03320.HK,华润医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,10.6632,2019-12-31,7.2300,2.1186,0.0000,0.0000,454.3698,454.3698,62.8451,62.8451
02877.HK,神威药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1549,2019-12-31,7.3800,2.5000,0.0000,0.0000,61.0326,61.0326,8.2700,8.2700
02359.HK,药明康德,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2019-12-31,96.6500,0.7295,0.0000,0.0000,164.8014,"1,595.8138",1.7051,16.5113
02269.HK,药明生物,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2019-12-31,98.6500,-0.3032,0.0000,0.0000,"1,277.0499","1,277.0499",12.9453,12.9453
02196.HK,复星医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,31.6113,2019-12-31,23.5000,1.5119,0.0000,0.0000,129.7060,602.2812,5.5194,25.6290
02186.HK,绿叶制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,40.8054,2019-12-31,5.8400,0.3436,0.0000,0.0000,190.9076,190.9076,32.6897,32.6897
02005.HK,石四药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,33.0506,2019-12-31,6.3100,-1.2520,0.0000,0.0000,191.3397,191.3397,30.3233,30.3233
01951.HK,锦欣生殖,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2019-12-31,10.4200,-2.0677,0.0000,0.0000,253.6628,253.6628,24.3438,24.3438
01681.HK,康臣药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,13.7941,2019-12-31,4.6400,0.2160,0.0000,0.0000,40.1606,40.1606,8.6553,8.6553
01666.HK,同仁堂科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,15.4885,2019-12-31,7.6600,1.3228,0.0000,0.0000,48.1587,98.1081,6.2870,12.8078
01558.HK,东阳光药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,133.1047,2019-12-31,44.2500,7.6642,0.0000,0.0000,98.5094,198.6029,2.2262,4.4882
01548.HK,金斯瑞生物科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,624.0610,2019-12-31,17.7000,-1.5573,0.0000,0.0000,332.4727,332.4727,18.7838,18.7838
01530.HK,三生制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,194.1589,2019-12-31,10.1000,1.2024,0.0000,0.0000,256.5374,256.5374,25.3997,25.3997
01513.HK,丽珠医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,57.8241,2019-12-31,24.2500,1.8908,0.0000,0.0000,77.5671,226.6799,3.1986,9.3476
01177.HK,中国生物制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,165.8330,2019-12-31,10.9000,0.1838,0.0000,0.0000,"1,372.1252","1,372.1252",125.8830,125.8830
01093.HK,石药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,128.0155,2019-12-31,18.5800,-1.2752,0.0000,0.0000,"1,158.7117","1,158.7117",62.3634,62.3634
00950.HK,李氏大药厂,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,23.1784,2019-12-31,4.4200,1.3761,0.0000,0.0000,25.9861,25.9861,5.8792,5.8792
00874.HK,白云山,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,26.7376,2019-12-31,26.6000,5.5556,0.0000,0.0000,58.4934,432.4604,2.1990,16.2579
00867.HK,康哲药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,28.8484,2019-12-31,11.2200,2.0000,0.0000,0.0000,278.3018,278.3018,24.8041,24.8041
00570.HK,中国中药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,68.2283,2019-12-31,3.7600,1.3477,0.0000,0.0000,189.3461,189.3461,50.3580,50.3580
00512.HK,远大医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,264.2820,2019-12-31,4.2400,1.6787,0.0000,0.0000,143.2090,143.2090,33.7757,33.7757
00460.HK,四环医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1404,2019-12-31,0.9300,-1.0638,0.0000,0.0000,88.0308,88.0308,94.6568,94.6568
03382.HK,天津港发展,"2,030.0000",运输,20.0000,工业,4.4797,2019-12-31,0.7900,0.0000,0.0000,0.0000,48.6482,48.6482,61.5800,61.5800
02866.HK,中远海发,"2,030.0000",运输,20.0000,工业,-2.8323,2019-12-31,0.9200,1.0989,0.0000,0.0000,33.8192,106.7948,36.7600,116.0813
02588.HK,中银航空租赁,"2,030.0000",运输,20.0000,工业,18.0892,2019-12-31,79.2500,0.4436,0.0000,0.0000,550.0032,550.0032,6.9401,6.9401
02343.HK,太平洋航运,"2,030.0000",运输,20.0000,工业,458.1970,2019-12-31,1.6400,-1.7964,0.0000,0.0000,77.3078,77.3078,47.1389,47.1389
01919.HK,中远海控,"2,030.0000",运输,20.0000,工业,158.4159,2019-12-31,3.1600,0.0000,0.0000,0.0000,81.5470,387.4011,25.8060,122.5953
01308.HK,海丰国际,"2,030.0000",运输,20.0000,工业,31.4109,2019-12-31,9.5000,-1.0417,0.0000,0.0000,254.3343,254.3343,26.7720,26.7720
01199.HK,中远海运港口,"2,030.0000",运输,20.0000,工业,2.6214,2019-12-31,6.3800,-0.6231,0.0000,0.0000,201.7330,201.7330,31.6196,31.6196
01138.HK,中远海能,"2,030.0000",运输,20.0000,工业,-6.2351,2019-12-31,3.6800,-0.5405,0.0000,0.0000,47.6928,148.3788,12.9600,40.3203
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2019-12-31,5.2400,-2.2388,0.0000,0.0000,192.1219,642.7998,36.6645,122.6717
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2019-12-31,6.9300,-0.5739,0.0000,0.0000,115.9501,115.9501,16.7316,16.7316
00780.HK,同程艺龙,"2,030.0000",运输,20.0000,工业,——,2019-12-31,13.9800,4.3284,0.0000,0.0000,297.3251,297.3251,21.2679,21.2679
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2019-12-31,7.9100,-2.3457,0.0000,0.0000,360.9083,"1,148.9129",45.6268,145.2482
00699.HK,神州租车,"2,030.0000",运输,20.0000,工业,-19.1167,2019-12-31,5.3200,-0.3745,0.0000,0.0000,112.7776,112.7776,21.1988,21.1988
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2019-12-31,7.5500,1.3423,0.0000,0.0000,141.8920,345.7280,18.7936,45.7918
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2019-12-31,4.3200,-0.9174,0.0000,0.0000,223.6368,707.5948,51.7678,163.7951
00636.HK,嘉里物流,"2,030.0000",运输,20.0000,工业,12.1452,2019-12-31,13.3800,-0.7418,0.0000,0.0000,229.6280,229.6280,17.1620,17.1620
00598.HK,中国外运,"2,030.0000",运输,20.0000,工业,11.7138,2019-12-31,2.6500,0.7605,0.0000,0.0000,56.8395,196.1213,21.4489,74.0080
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2019-12-31,7.1000,0.1410,0.0000,0.0000,101.8037,308.3611,14.3385,43.4311
00548.HK,深圳高速公路股份,"2,030.0000",运输,20.0000,工业,17.2485,2019-12-31,11.1800,-0.5338,0.0000,0.0000,83.5705,243.8101,7.4750,21.8077
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2019-12-31,2.5000,0.0000,0.0000,0.0000,35.7825,177.0884,14.3130,70.8354
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2019-12-31,11.5200,1.0526,0.0000,0.0000,453.1789,453.1789,39.3384,39.3384
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2019-12-31,10.6800,-0.3731,0.0000,0.0000,130.5096,538.0314,12.2200,50.3775
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2019-12-31,17.1200,-0.3492,0.0000,0.0000,370.1073,370.1073,21.6184,21.6184
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2019-12-31,13.1800,0.7645,0.0000,0.0000,454.5713,454.5713,34.4895,34.4895
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2019-12-31,46.0500,-0.8611,0.0000,0.0000,"2,835.7355","2,835.7355",61.5795,61.5795
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2019-12-31,3.3400,-0.8902,0.0000,0.0000,131.3778,721.4146,39.3347,215.9924
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2019-12-31,1.9200,-0.5181,0.0000,0.0000,34.0032,88.5120,17.7100,46.1000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2019-12-31,8.7000,2.1127,0.0000,0.0000,336.5767,733.8250,38.6870,84.3477
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2019-12-31,3.8800,1.0417,0.0000,0.0000,222.5933,984.6377,57.3694,253.7726
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2019-12-31,8.1000,-1.2195,0.0000,0.0000,380.0699,380.0699,46.9222,46.9222
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2019-12-31,2.6700,-0.7435,0.0000,0.0000,105.3039,454.5054,39.4397,170.2267
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2019-12-31,5.9000,-1.3378,0.0000,0.0000,257.6417,257.6417,43.6681,43.6681
02233.HK,西部水泥,"1,510.0000",原材料,15.0000,原材料,15.4853,2019-12-31,1.2800,0.0000,0.0000,0.0000,69.5697,69.5697,54.3513,54.3513
02099.HK,中国黄金国际,"1,510.0000",原材料,15.0000,原材料,8.6296,2019-12-31,7.1700,0.7022,0.0000,0.0000,28.4229,28.4229,3.9641,3.9641
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2019-12-31,2.3900,0.0000,0.0000,0.0000,55.8965,255.1987,23.3876,106.7777
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2019-12-31,8.6100,1.0563,0.0000,0.0000,90.3374,277.3019,10.4922,32.2070
01787.HK,山东黄金,"1,510.0000",原材料,15.0000,原材料,——,2019-12-31,18.5200,2.8889,0.0000,0.0000,92.5343,574.0481,4.9965,30.9961
01378.HK,中国宏桥,"1,510.0000",原材料,15.0000,原材料,6.3981,2019-12-31,4.7000,1.2931,0.0000,0.0000,402.8301,402.8301,85.7085,85.7085
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2019-12-31,3.1100,-1.2698,0.0000,0.0000,169.4786,169.4786,54.4947,54.4947
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2019-12-31,9.9200,-0.2012,0.0000,0.0000,692.7074,692.7074,69.8294,69.8294
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2019-12-31,2.3400,-0.4255,0.0000,0.0000,188.4820,188.4820,80.5479,80.5479
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2019-12-31,56.8000,0.1764,0.0000,0.0000,738.1728,"3,010.0039",12.9960,52.9930
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2019-12-31,3.4000,3.6585,0.0000,0.0000,39.4723,39.4723,11.6095,11.6095
00743.HK,亚洲水泥(中国),"1,510.0000",原材料,15.0000,原材料,12.4536,2019-12-31,11.6400,-1.0204,0.0000,0.0000,182.3815,182.3815,15.6685,15.6685
00581.HK,中国东方集团,"1,510.0000",原材料,15.0000,原材料,65.0981,2019-12-31,3.2300,-3.5821,0.0000,0.0000,120.2390,120.2390,37.2257,37.2257
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2019-12-31,3.4300,0.8824,0.0000,0.0000,86.9038,86.9038,25.3364,25.3364
00486.HK,俄铝,"1,510.0000",原材料,15.0000,原材料,-1.9580,2019-12-31,3.8200,0.5263,0.0000,0.0000,580.3732,580.3732,151.9301,151.9301
00468.HK,纷美包装,"1,510.0000",原材料,15.0000,原材料,10.4033,2019-12-31,3.5700,0.5634,0.0000,0.0000,47.7316,47.7316,13.3702,13.3702
00451.HK,协鑫新能源,"1,510.0000",原材料,15.0000,原材料,-15.8654,2019-12-31,0.1580,1.2821,0.0000,0.0000,30.1365,30.1365,190.7372,190.7372
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2019-12-31,10.7200,-0.9242,0.0000,0.0000,148.7381,371.2046,13.8748,34.6273
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2019-12-31,3.2400,1.5674,0.0000,0.0000,45.7339,304.7301,14.1154,94.0525
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2019-12-31,2.8600,1.0601,0.0000,0.0000,88.8841,88.8841,31.0784,31.0784
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2019-12-31,3.1600,0.6369,0.0000,0.0000,54.7606,243.3415,17.3293,77.0068
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2019-12-31,0.8100,0.0000,0.0000,0.0000,56.8981,56.8981,70.2446,70.2446
00189.HK,东岳集团,"1,510.0000",原材料,15.0000,原材料,11.8668,2019-12-31,4.3200,0.2320,0.0000,0.0000,91.2250,91.2250,21.1169,21.1169
06818.HK,中国光大银行,"4,010.0000",银行,40.0000,金融,4.5571,2019-12-31,3.6200,-1.6304,0.0000,0.0000,458.9702,"1,900.1135",126.7874,524.8932
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2019-12-31,3.3300,-0.8929,0.0000,0.0000,"2,784.6218","9,803.1134",836.2228,"2,943.8779"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2019-12-31,40.0500,-0.7435,0.0000,0.0000,"1,838.6559","10,100.5482",45.9090,252.1985
03618.HK,重庆农村商业银行,"4,010.0000",银行,40.0000,金融,4.9333,2019-12-31,3.9800,0.2519,0.0000,0.0000,100.0308,452.0086,25.1334,113.5700
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2019-12-31,5.5400,-0.7168,0.0000,0.0000,"1,939.6572","4,114.1551",350.1186,742.6273
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2019-12-31,27.0500,-0.9158,0.0000,0.0000,"2,859.9371","2,859.9371",105.7278,105.7278
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2019-12-31,5.8900,-0.5068,0.0000,0.0000,490.0654,"2,578.7844",83.2030,437.8242
01963.HK,重庆银行,"4,010.0000",银行,40.0000,金融,4.6021,2019-12-31,4.6700,0.4301,0.0000,0.0000,73.7403,146.0335,15.7902,31.2705
01916.HK,江西银行,"4,010.0000",银行,40.0000,金融,——,2019-12-31,4.2000,0.4785,0.0000,0.0000,56.5110,253.0196,13.4550,60.2428
01658.HK,邮储银行,"4,010.0000",银行,40.0000,金融,9.4736,2019-12-31,5.3000,-0.5629,0.0000,0.0000,"1,052.3769","4,568.7451",198.5617,862.0274
01398.HK,工商银行,"4,010.0000",银行,40.0000,金融,4.8757,2019-12-31,6.0000,0.5025,0.0000,0.0000,"5,207.6427","21,384.3754",867.9404,"3,564.0626"
01288.HK,农业银行,"4,010.0000",银行,40.0000,金融,4.5002,2019-12-31,3.4300,-0.2907,0.0000,0.0000,"1,054.3416","12,004.4181",307.3882,"3,499.8303"
00998.HK,中信银行,"4,010.0000",银行,40.0000,金融,3.3195,2019-12-31,4.6700,-2.0964,0.0000,0.0000,694.9970,"2,285.2557",148.8216,489.3481
00939.HK,建设银行,"4,010.0000",银行,40.0000,金融,5.2471,2019-12-31,6.7300,-0.2963,0.0000,0.0000,"16,180.0856","16,825.7388","2,404.1732","2,500.1098"
00440.HK,大新金融,"4,010.0000",银行,40.0000,金融,4.7346,2019-12-31,30.7000,-0.6472,0.0000,0.0000,98.1096,98.1096,3.1958,3.1958
