,开仓日期,开仓标的,开仓价格,平仓日期,平仓价格
0,20111031,03383,3.9436,20111130,3.1549
1,20111031,01387,11.4957,20111130,10.4331
2,20111031,03339,2.1475,20111130,1.7153
3,20111031,00004,11.6558,20111130,10.3991
4,20111031,00019,59.6653,20111130,59.2447
5,20111031,00189,4.0750,20111130,4.5293
6,20111031,00813,4.9219,20111130,3.9336
7,20111031,00753,5.3536,20111130,4.9564
8,20111031,02333,2.5127,20111130,2.5838
9,20111031,02338,6.9351,20111130,5.7958
10,20111130,03383,3.1549,20111230,3.6334
11,20111130,03339,1.7153,20111230,1.7896
12,20111130,01387,10.4331,20111230,7.8248
13,20111130,00004,10.3991,20111230,9.5014
14,20111130,00019,59.2447,20111230,60.3448
15,20111130,00813,3.9336,20111230,4.2032
16,20111130,03800,2.0130,20111230,1.9681
17,20111130,02338,5.7958,20111230,6.2086
18,20111130,00753,4.9564,20111230,4.9478
19,20111130,01888,1.8848,20111230,1.9063
20,20111230,03383,3.6334,20120131,4.4431
21,20111230,01387,7.8248,20120131,8.6942
22,20111230,03339,1.7896,20120131,2.1205
23,20111230,00004,9.5014,20120131,11.9735
24,20111230,00189,3.6000,20120131,4.4742
25,20111230,00019,60.3448,20120131,60.2509
26,20111230,03800,1.9681,20120131,2.3096
27,20111230,00813,4.2032,20120131,5.1208
28,20111230,01888,1.9063,20120131,2.2383
29,20111230,00753,4.9478,20120131,5.3795
30,20120131,03383,4.4431,20120229,5.3738
31,20120131,01387,8.6942,20120229,8.9840
32,20120131,03339,2.1205,20120229,2.0732
33,20120131,00004,11.9735,20120229,13.1888
34,20120131,00019,60.2509,20120229,64.4714
35,20120131,00189,4.4742,20120229,5.3621
36,20120131,00753,5.3795,20120229,4.9823
37,20120131,00813,5.1208,20120229,6.5069
38,20120131,03800,2.3096,20120229,2.3635
39,20120131,02338,6.9516,20120229,7.1828
40,20120229,01387,8.9840,20120330,5.0233
41,20120229,03383,5.3738,20120330,4.6692
