,time_x,newet_stock,newet_index
0,20100129,1.0624722930405865,1.0021372164474898
1,20100226,1.101929389604818,0.9163015244743832
2,20100331,1.0707435648952528,0.9559748081685496
3,20100430,0.9964380724957254,0.9806298141235992
4,20100531,1.036599460959936,0.9535318166523178
5,20100630,1.1676148549141439,0.8985555680860682
6,20100730,1.0914504121358002,0.9195972020893561
7,20100831,1.2479142081241839,0.9728612019573273
8,20100930,1.277893215653231,0.9430213144018683
9,20101029,1.2376312823577362,1.0334170432696936
10,20101130,1.234366094566431,1.0712130422464703
11,20101231,1.206108011794042,1.0531956932933946
12,20110131,1.1340938626825618,1.0606149792192145
13,20110228,1.1643883460752809,1.0751005573633112
14,20110331,1.1853938815694975,1.0689731367204227
15,20110429,1.1775182753937952,1.0848587704266457
16,20110531,1.160990525571285,1.0908358249187886
17,20110630,1.1404739061254603,1.0858806184449756
18,20110729,1.0381220724185423,1.0458355452744228
19,20110831,0.8308053387742742,1.042456891216508
20,20110930,0.9768963221285724,0.9530930959015139
21,20111031,0.8860920719049752,0.7875518831985082
22,20111130,0.8865275779112777,0.8921608807788968
23,20111230,1.0538832542350591,0.8725802739781291
24,20120131,1.1382767097693434,0.8605088060469198
25,20120229,0.9894697705322323,0.934959763301674
26,20120330,1.0367027044865424,0.9892162714512442
27,20120430,0.9868687674952941,0.9472595310593205
28,20120531,0.9625509383805532,0.9739637342516672
29,20120629,0.9218654715261779,0.8480517956377314
30,20120731,0.9529123138698343,0.9061123840278141
31,20120831,1.0058919593548576,0.9006822405656701
32,20120928,1.077171517690885,0.8900309992655897
33,20121031,1.1362190112456239,0.9604812083570574
34,20121130,1.2224169190799579,0.9890209788286295
35,20121231,1.2578939075401594,1.0117826548977649
36,20130131,1.1951285084983831,1.0479901821905966
37,20130228,1.1068824242066801,1.089390842884793
38,20130328,1.117766315759795,1.0524296511046871
39,20130430,1.0984438647948465,1.0179022821730843
40,20130531,1.0102490844045682,1.0402921687658333
41,20130628,1.0834222596805683,1.022383468525339
42,20130731,1.1186154595261888,0.9629191571060385
43,20130830,1.1394140373207478,1.0097339160938543
44,20130930,1.1769685161486363,1.0062026037182616
45,20131031,1.163050232122499,1.0542688858510036
46,20131129,1.1355151266589605,1.0639688778742629
47,20131231,1.0990155657795833,1.0973130302355156
48,20140130,1.0791192356069688,1.075152818769363
49,20140228,1.05223564358324,0.9884603147970379
50,20140331,1.0569117236475754,1.0374700528390322
51,20140430,1.061867391523354,1.02195437487565
52,20140530,1.0688614108878964,1.0174773144238731
53,20140630,1.2562424668175738,1.0694109406044536
54,20140731,1.2177892062978362,1.0693660141325845
55,20140829,1.138065167209712,1.1274816145290376
56,20140930,1.1519111613966293,1.1325019185437224
57,20141031,1.203198252924347,1.0402582446952382
58,20141128,1.1862015010901752,1.1063579209495806
59,20141231,1.1909578787859627,1.0854785723650855
60,20150130,1.1884745508271348,1.0857366703616398
61,20150227,1.2499246125059074,1.1161601436180113
62,20150331,1.405693713256721,1.1459349336325986
63,20150430,1.3932910173522324,1.1440296844786375
64,20150529,1.3023044782077235,1.2942152124701216
65,20150630,1.3421580115936094,1.2548724592475642
66,20150731,1.2251774795355284,1.2129886097640812
67,20150831,1.2527095540398456,1.1246810449713984
68,20150930,1.4370442091709443,0.9944694596262301
69,20151030,1.4001023910102428,0.970638258466577
70,20151130,1.4842110196875515,1.0315796422569226
71,20151231,1.2941539615149793,1.0176217209405953
72,20160129,1.3109885151636305,0.9985880251698267
73,20160229,1.4451658709876047,0.9063668145572772
74,20160331,1.430503042605532,0.8829422438113786
75,20160429,1.3897377220726645,0.9529078888134003
76,20160531,1.4342785439324617,0.9655418545097468
77,20160630,1.5179678662002791,0.9501733336634054
78,20160729,1.590785324068499,0.961218827675807
79,20160831,1.6023382248282052,1.009821018437274
80,20160930,1.5402627281145065,1.0496822598198725
81,20161031,1.5290902504559745,1.0843246955314665
82,20161130,1.4675679038079246,1.0550871894457634
83,20161230,1.5405624696285407,1.0520427333265487
84,20170127,1.6253624779864497,1.0082490503552402
85,20170228,1.6988479678022779,1.06411007535728
86,20170331,1.7380123667555656,1.0933278688073673
87,20170428,1.7892201591426653,1.1110848275969565
88,20170531,1.8807225030853496,1.13571370284898
89,20170630,1.9499196647693873,1.1798402084588295
90,20170731,1.9976594959721916,1.1761003088924158
91,20170831,2.054147828132378,1.252716905464618
92,20170929,2.0581143319936595,1.2843112175899059
93,20171031,2.055057928386478,1.2783052817944183
94,20171130,2.0956602883313113,1.3013800678664786
95,20171229,2.3396349634311564,1.3414361434383055
96,20180131,2.254747109545862,1.3765970673099406
97,20180228,2.273157361360589,1.5105517612552275
98,20180329,2.3167103106041775,1.3971669733586023
99,20180430,2.329908473422022,1.3719939376768981
100,20180531,2.248932874044025,1.411159277178911
101,20180629,2.238810556818194,1.4004580666397108
102,20180731,2.194997007818313,1.3118988219178838
103,20180831,2.1621455219953245,1.3183040531929429
104,20180928,2.000095560798129,1.2748780337975432
105,20181031,2.12234705322094,1.2706013087356316
106,20181130,2.095231725635675,1.1565701297641544
107,20181231,2.2664769195299486,1.2462814175860548
108,20190131,2.2892301962153256,1.1838785481598026
109,20190228,2.3972930022900316,1.2924740824684988
110,20190329,2.3818287923037547,1.316464818446626
111,20190430,2.2849689283403127,1.3470478265214718
112,20190531,2.3513156729173748,1.3589363795314995
113,20190628,2.3146006055671697,1.2336309482877972
114,20190731,2.201442793873427,1.3250576938416812
115,20190830,2.2200353237833226,1.2644605935245368
116,20190930,2.2986635343438326,1.1748652893494007
117,20191031,2.35734774712343,1.1874098605353953
118,20191129,2.455752056530808,1.2288967067062386
119,20191231,2.338768746295599,1.2137179772818751
120,20200131,2.3551764739287675,1.2950454353329282
121,20200228,2.2429520031308443,1.200619160131699
122,20200331,2.2573678024928348,1.1954902074044327
123,20200429,2.2077621375863807,1.0711708663749198
124,20200529,2.3778274197525473,1.0954316196176483
125,20200630,2.417768420908312,1.0791480657320127
