成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
00631.HK,三一国际,"2,010.0000",资本品,20.0000,工业,26.9936,2010-06-30,8.7200,-0.3429,0.0000,0.0000,180.9400,180.9400,20.7500,20.7500
00390.HK,中国中铁,"2,010.0000",资本品,20.0000,工业,8.5937,2010-06-30,5.0400,-0.5917,0.0000,0.0000,212.0525,"1,073.5150",42.0739,212.9990
00331.HK,丰盛服务集团,"2,010.0000",资本品,20.0000,工业,10.5640,2010-06-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
00179.HK,德昌电机控股,"2,010.0000",资本品,20.0000,工业,8.4526,2010-06-30,3.5800,-0.2786,0.0000,0.0000,131.5216,131.5216,36.7379,36.7379
00148.HK,建滔集团,"2,010.0000",资本品,20.0000,工业,8.5723,2010-06-30,33.8000,0.1481,0.0000,0.0000,285.5236,285.5236,8.4474,8.4474
00013.HK,和记黄埔,"2,010.0000",资本品,20.0000,工业,——,2010-06-30,48.3000,-1.2270,0.0000,0.0000,"2,059.2081","2,059.2081",42.6337,42.6337
03933.HK,联邦制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,331.6611,2010-06-30,10.6800,-0.1869,0.0000,0.0000,133.5000,133.5000,12.5000,12.5000
02877.HK,神威药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1549,2010-06-30,23.9000,3.4632,0.0000,0.0000,197.6530,197.6530,8.2700,8.2700
01177.HK,中国生物制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,165.8330,2010-06-30,3.0600,3.3784,0.0000,0.0000,151.6734,151.6734,49.5665,49.5665
01093.HK,石药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,128.0155,2010-06-30,4.7100,2.6144,0.0000,0.0000,72.2966,72.2966,15.3496,15.3496
00858.HK,精优药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,18.5720,2010-06-30,0.7600,-1.2987,0.0000,0.0000,17.4040,17.4040,22.9000,22.9000
02343.HK,太平洋航运,"2,030.0000",运输,20.0000,工业,458.1970,2010-06-30,4.8900,-1.2121,0.0000,0.0000,94.4395,94.4395,19.3128,19.3128
03382.HK,天津港发展,"2,030.0000",运输,20.0000,工业,4.4797,2010-06-30,1.7200,-0.5780,0.0000,0.0000,105.9176,105.9176,61.5800,61.5800
02866.HK,中远海发,"2,030.0000",运输,20.0000,工业,-2.8323,2010-06-30,2.8000,-1.0601,0.0000,0.0000,105.0280,327.1275,37.5100,116.8313
01919.HK,中远海控,"2,030.0000",运输,20.0000,工业,158.4159,2010-06-30,8.0300,-1.4724,0.0000,0.0000,207.2222,820.3668,25.8060,102.1627
01199.HK,中远海运港口,"2,030.0000",运输,20.0000,工业,2.6214,2010-06-30,9.3100,1.3058,0.0000,0.0000,252.4430,252.4430,27.1153,27.1153
01138.HK,中远海能,"2,030.0000",运输,20.0000,工业,-6.2351,2010-06-30,9.9500,-2.0669,0.0000,0.0000,128.9520,338.7530,12.9600,34.0455
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2010-06-30,3.2600,-1.8072,0.0000,0.0000,80.9268,260.9163,24.8242,80.0357
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2010-06-30,3.8500,0.5222,0.0000,0.0000,64.4167,64.4167,16.7316,16.7316
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2010-06-30,7.7800,0.3871,0.0000,0.0000,342.7622,953.1560,44.0568,122.5136
00737.HK,湾区发展,"2,030.0000",运输,20.0000,工业,11.4600,2010-06-30,5.4800,-2.8369,0.0000,0.0000,162.3006,162.3006,29.6169,29.6169
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2010-06-30,4.6200,2.6667,0.0000,0.0000,86.8266,200.0871,18.7936,43.3089
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2010-06-30,3.4100,3.3333,0.0000,0.0000,119.1565,384.5300,34.9433,112.7654
00636.HK,嘉里物流,"2,030.0000",运输,20.0000,工业,12.1452,2010-06-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2010-06-30,7.2200,0.2778,0.0000,0.0000,103.5243,313.5729,14.3385,43.4311
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2010-06-30,2.7200,-1.4493,0.0000,0.0000,38.9314,192.6722,14.3130,70.8354
00517.HK,中远海运国际,"2,030.0000",运输,20.0000,工业,14.2757,2010-06-30,3.8200,-0.7792,0.0000,0.0000,57.7086,57.7086,15.1070,15.1070
00316.HK,东方海外国际,"2,030.0000",运输,20.0000,工业,58.0764,2010-06-30,56.2000,-1.1434,0.0000,0.0000,351.6958,351.6958,6.2579,6.2579
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2010-06-30,15.5000,0.5188,0.0000,0.0000,609.7459,609.7459,39.3384,39.3384
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2010-06-30,7.0900,-0.8392,0.0000,0.0000,86.6398,357.1763,12.2200,50.3775
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2010-06-30,0.4900,0.0000,0.0000,0.0000,69.3714,69.3714,141.5743,141.5743
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2010-06-30,25.9500,2.1654,0.0000,0.0000,631.4593,631.4593,24.3337,24.3337
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2010-06-30,26.6500,-0.5597,0.0000,0.0000,"1,536.9514","1,536.9514",57.6717,57.6717
00044.HK,香港飞机工程,"2,030.0000",运输,20.0000,工业,——,2010-06-30,105.2000,0.0000,0.0000,0.0000,174.9737,174.9737,1.6632,1.6632
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2010-06-30,3.4400,0.2915,0.0000,0.0000,59.6128,264.9034,17.3293,77.0068
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2010-06-30,4.4100,0.0000,0.0000,0.0000,57.8220,215.0391,13.1116,48.7617
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2010-06-30,4.3600,-5.2174,0.0000,0.0000,77.2156,200.9960,17.7100,46.1000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2010-06-30,12.5400,-0.4762,0.0000,0.0000,150.5600,311.1444,12.0064,24.8122
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2010-06-30,5.8600,1.0345,0.0000,0.0000,234.7188,852.1207,40.0544,145.4131
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2010-06-30,10.7000,-2.3723,0.0000,0.0000,495.3623,495.3623,46.2955,46.2955
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2010-06-30,6.0200,-1.7945,0.0000,0.0000,237.4268,814.1742,39.4397,135.2449
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2010-06-30,5.8200,-1.5228,0.0000,0.0000,264.8939,264.8939,45.5144,45.5144
02300.HK,澳科控股,"1,510.0000",原材料,15.0000,原材料,3.2916,2010-06-30,4.1100,-2.1428,0.0000,0.0000,37.9413,37.9413,9.2315,9.2315
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2010-06-30,8.1200,-0.2457,0.0000,0.0000,94.9539,314.5146,11.6938,38.7333
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2010-06-30,18.3600,0.8791,0.0000,0.0000,80.2650,267.5841,4.3717,14.5743
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2010-06-30,4.9900,-0.7952,0.0000,0.0000,269.7747,269.7747,54.0631,54.0631
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2010-06-30,3.2800,0.9231,0.0000,0.0000,213.8316,213.8316,65.1926,65.1926
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2010-06-30,2.7700,0.7273,0.0000,0.0000,56.1262,56.1262,20.2622,20.2622
01136.HK,台泥国际集团,"1,510.0000",原材料,15.0000,原材料,——,2010-06-30,2.1600,-0.9174,0.0000,0.0000,71.1857,71.1857,32.9563,32.9563
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2010-06-30,22.9000,-2.5532,0.0000,0.0000,198.4056,809.0269,8.6640,35.3287
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2010-06-30,6.4500,1.5748,0.0000,0.0000,53.5350,53.5350,8.3000,8.3000
00893.HK,中国铁钛,"1,510.0000",原材料,15.0000,原材料,1.2635,2010-06-30,2.8700,-1.0345,0.0000,0.0000,59.5525,59.5525,20.7500,20.7500
00773.HK,中国金属再生资源,"1,510.0000",原材料,15.0000,原材料,——,2010-06-30,7.1500,-0.1397,0.0000,0.0000,74.7175,74.7175,10.4500,10.4500
00743.HK,亚洲水泥(中国),"1,510.0000",原材料,15.0000,原材料,12.4536,2010-06-30,3.8000,1.6043,0.0000,0.0000,59.1375,59.1375,15.5625,15.5625
00697.HK,首程控股,"1,510.0000",原材料,15.0000,原材料,-9.8263,2010-06-30,1.1100,-1.7699,0.0000,0.0000,90.7467,90.7467,81.7538,81.7538
00691.HK,山水水泥,"1,510.0000",原材料,15.0000,原材料,7.5083,2010-06-30,3.4900,-1.6901,0.0000,0.0000,97.8353,97.8353,28.0330,28.0330
00581.HK,中国东方集团,"1,510.0000",原材料,15.0000,原材料,65.0981,2010-06-30,2.1200,-1.3954,0.0000,0.0000,62.1102,62.1102,29.2973,29.2973
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2010-06-30,5.1100,-0.7767,0.0000,0.0000,84.8260,84.8260,16.6000,16.6000
00433.HK,北方矿业,"1,510.0000",原材料,15.0000,原材料,1.8069,2010-06-30,0.2750,-1.7857,0.0000,0.0000,33.1653,33.1653,120.6012,120.6012
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2010-06-30,14.7000,-0.5413,0.0000,0.0000,203.9599,444.3566,13.8748,30.2283
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2010-06-30,9.4000,-0.7392,0.0000,0.0000,102.0652,680.0719,10.8580,72.3481
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2010-06-30,10.0000,0.9082,0.0000,0.0000,314.3356,314.3356,31.4336,31.4336
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2010-06-30,3.0900,0.9804,0.0000,0.0000,216.8931,216.8931,70.1919,70.1919
00067.HK,旭光高新材料,"1,510.0000",原材料,15.0000,原材料,3.9481,2010-06-30,2.0800,0.4831,0.0000,0.0000,40.4389,40.4389,19.4418,19.4418
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2010-06-30,17.8600,-1.2168,0.0000,0.0000,"1,888.2986","1,888.2986",105.7278,105.7278
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2010-06-30,3.9700,0.0000,0.0000,0.0000,"3,018.0040","10,077.4147",760.2025,"2,538.3916"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2010-06-30,18.9000,-0.2112,0.0000,0.0000,739.0803,"4,077.9791",39.1048,215.7661
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2010-06-30,8.2900,-1.4269,0.0000,0.0000,"2,198.8511","4,663.9243",265.2414,562.5964
02356.HK,大新银行集团,"4,010.0000",银行,40.0000,金融,5.8344,2010-06-30,9.9700,1.5275,0.0000,0.0000,110.8424,110.8424,11.1176,11.1176
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2010-06-30,6.8300,0.2937,0.0000,0.0000,281.8830,"1,567.4941",41.2713,229.5013
01398.HK,工商银行,"4,010.0000",银行,40.0000,金融,4.8757,2010-06-30,5.7200,-0.6945,0.0000,0.0000,"4,750.8319","19,105.8782",830.5650,"3,340.1885"
01111.HK,创兴银行,"4,010.0000",银行,40.0000,金融,15.8768,2010-06-30,14.8800,0.5405,0.0000,0.0000,64.7280,64.7280,4.3500,4.3500
00998.HK,中信银行,"4,010.0000",银行,40.0000,金融,3.3195,2010-06-30,4.9900,-0.2000,0.0000,0.0000,618.8499,"1,947.7639",124.0180,390.3334
00939.HK,建设银行,"4,010.0000",银行,40.0000,金融,5.2471,2010-06-30,6.3400,-0.4553,0.0000,0.0000,"14,245.2879","14,815.8879","2,246.8908","2,336.8908"
00626.HK,大众金融控股,"4,010.0000",银行,40.0000,金融,5.8216,2010-06-30,4.0700,-2.3981,0.0000,0.0000,44.6852,44.6852,10.9792,10.9792
00440.HK,大新金融,"4,010.0000",银行,40.0000,金融,4.7346,2010-06-30,44.5000,0.6787,0.0000,0.0000,115.8204,115.8204,2.6027,2.6027
00349.HK,工银亚洲,"4,010.0000",银行,40.0000,金融,——,2010-06-30,——,——,0.0000,0.0000,0.0000,0.0000,13.5206,13.5206
00023.HK,东亚银行,"4,010.0000",银行,40.0000,金融,7.7575,2010-06-30,28.3500,-0.1761,0.0000,0.0000,575.9891,575.9891,20.3171,20.3171
00011.HK,恒生银行,"4,010.0000",银行,40.0000,金融,8.6856,2010-06-30,104.6000,-0.4757,0.0000,0.0000,"1,999.7875","1,999.7875",19.1184,19.1184
00005.HK,汇丰控股,"4,010.0000",银行,40.0000,金融,5.5907,2010-06-30,72.6500,-1.0892,0.0000,0.0000,"12,720.8932","12,720.8932",175.0983,175.0983
01833.HK,平安好医生,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,——,2010-06-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01099.HK,国药控股,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,21.0242,2010-06-30,28.7500,1.0545,0.0000,0.0000,198.4567,651.0634,6.9028,22.6457
01928.HK,金沙中国有限公司,"2,530.0000",消费者服务,25.0000,非日常生活消费品,15.9424,2010-06-30,11.7000,-0.3407,0.0000,0.0000,941.6002,941.6002,80.4787,80.4787
01128.HK,永利澳门,"2,530.0000",消费者服务,25.0000,非日常生活消费品,10.1232,2010-06-30,12.8600,-1.6820,0.0000,0.0000,667.1125,667.1125,51.8750,51.8750
00880.HK,澳博控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.9281,2010-06-30,6.5900,0.0000,0.0000,0.0000,335.6346,335.6346,50.9309,50.9309
00555.HK,御泰中彩控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,0.3635,2010-06-30,0.7200,-2.7027,0.0000,0.0000,55.5493,55.5493,77.1518,77.1518
00538.HK,味千(中国),"2,530.0000",消费者服务,25.0000,非日常生活消费品,5.0218,2010-06-30,8.7300,-1.7998,0.0000,0.0000,93.3549,93.3549,10.6936,10.6936
00382.HK,中汇集团,"2,530.0000",消费者服务,25.0000,非日常生活消费品,——,2010-06-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
00341.HK,大家乐集团,"2,530.0000",消费者服务,25.0000,非日常生活消费品,17.7768,2010-06-30,20.0000,1.4199,0.0000,0.0000,112.1900,112.1900,5.6095,5.6095
00308.HK,香港中旅,"2,530.0000",消费者服务,25.0000,非日常生活消费品,5.9601,2010-06-30,1.6700,1.7647,0.0000,0.0000,95.1124,95.1124,56.9536,56.9536
00200.HK,新濠国际发展,"2,530.0000",消费者服务,25.0000,非日常生活消费品,16.6245,2010-06-30,3.1000,-0.6410,0.0000,0.0000,38.1437,38.1437,12.3044,12.3044
00069.HK,香格里拉(亚洲),"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.5904,2010-06-30,14.4800,1.1173,0.0000,0.0000,418.0943,418.0943,28.8739,28.8739
00045.HK,大酒店,"2,530.0000",消费者服务,25.0000,非日常生活消费品,6.3203,2010-06-30,12.9400,3.0255,0.0000,0.0000,191.0138,191.0138,14.7615,14.7615
00027.HK,银河娱乐,"2,530.0000",消费者服务,25.0000,非日常生活消费品,26.4217,2010-06-30,4.2400,-2.5287,0.0000,0.0000,167.1941,167.1941,39.4326,39.4326
00291.HK,华润啤酒,"3,010.0000",食品与主要用品零售,30.0000,日常消费品,87.5656,2010-06-30,28.9500,3.3929,0.0000,0.0000,693.9431,693.9431,23.9704,23.9704
02319.HK,蒙牛乳业,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,69.3266,2010-06-30,25.5000,2.0000,0.0000,0.0000,442.9897,442.9897,17.3721,17.3721
01886.HK,汇源果汁,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,18.5727,2010-06-30,5.3700,0.7505,0.0000,0.0000,78.8754,78.8754,14.6882,14.6882
01717.HK,澳优,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,135.7374,2010-06-30,4.8000,0.6289,0.0000,0.0000,50.1600,50.1600,10.4500,10.4500
01068.HK,雨润食品,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,28.4335,2010-06-30,24.6500,4.6709,0.0000,0.0000,434.6497,434.6497,17.6328,17.6328
00904.HK,中绿,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-0.0629,2010-06-30,7.8800,-1.5000,0.0000,0.0000,69.6620,69.6620,8.8404,8.8404
00829.HK,神冠控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,0.8233,2010-06-30,6.9800,-1.2730,0.0000,0.0000,115.8680,115.8680,16.6000,16.6000
00682.HK,超大现代,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-0.0553,2010-06-30,7.7000,-1.2821,0.0000,0.0000,245.5109,245.5109,31.8845,31.8845
00606.HK,中国粮油控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,14.6964,2010-06-30,9.0800,2.1372,0.0000,0.0000,350.5136,350.5136,38.6028,38.6028
00506.HK,中国食品,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-8.8353,2010-06-30,4.5800,-3.3755,0.0000,0.0000,127.8947,127.8947,27.9246,27.9246
00345.HK,VITASOY INT'L,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,93.7163,2010-06-30,5.9600,0.5059,0.0000,0.0000,60.6818,60.6818,10.1815,10.1815
00322.HK,康师傅控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,27.1960,2010-06-30,19.2200,-1.4359,0.0000,0.0000,"1,073.7817","1,073.7817",55.8679,55.8679
00220.HK,统一企业中国,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,27.7190,2010-06-30,4.4500,-0.8909,0.0000,0.0000,160.1753,160.1753,35.9945,35.9945
00168.HK,青岛啤酒股份,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,38.0734,2010-06-30,36.7500,-1.6064,0.0000,0.0000,240.7379,496.4862,6.5507,13.5098
00151.HK,中国旺旺,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,12.6717,2010-06-30,6.6000,2.1672,0.0000,0.0000,871.9695,871.9695,132.1166,132.1166
00073.HK,亚洲果业,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-0.3236,2010-06-30,5.4700,0.0000,0.0000,0.0000,46.6400,46.6400,8.5265,8.5265
02168.HK,佳兆业美好,"2,020.0000",商业和专业服务,20.0000,工业,——,2010-06-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01133.HK,哈尔滨电气,"2,020.0000",商业和专业服务,20.0000,工业,4.9235,2010-06-30,5.6100,0.8993,0.0000,0.0000,37.8995,77.2388,6.7557,13.7681
00882.HK,天津发展,"2,020.0000",商业和专业服务,20.0000,工业,2.5283,2010-06-30,4.7700,0.2101,0.0000,0.0000,50.9183,50.9183,10.6747,10.6747
00656.HK,复星国际,"2,020.0000",商业和专业服务,20.0000,工业,10.6674,2010-06-30,5.5000,3.5782,0.0000,0.0000,353.1877,353.1877,64.2159,64.2159
00267.HK,中信股份,"2,020.0000",商业和专业服务,20.0000,工业,28.4079,2010-06-30,14.5800,-0.1370,0.0000,0.0000,531.9787,531.9787,36.4869,36.4869
00257.HK,中国光大国际,"2,020.0000",商业和专业服务,20.0000,工业,22.4913,2010-06-30,3.3100,1.2232,0.0000,0.0000,120.5580,120.5580,36.4223,36.4223
00242.HK,信德集团,"2,020.0000",商业和专业服务,20.0000,工业,6.2731,2010-06-30,4.0700,-1.2136,0.0000,0.0000,82.3650,82.3650,20.2371,20.2371
00054.HK,合和实业,"2,020.0000",商业和专业服务,20.0000,工业,24.6868,2010-06-30,22.1000,-0.2257,0.0000,0.0000,193.6555,193.6555,8.7627,8.7627
01688.HK,阿里巴巴,"4,510.0000",软件与服务,45.0000,信息技术,——,2010-06-30,15.5800,-3.2298,0.0000,0.0000,785.9352,785.9352,50.4451,50.4451
00818.HK,高阳科技,"4,510.0000",软件与服务,45.0000,信息技术,96.1194,2010-06-30,3.5800,1.9943,0.0000,0.0000,95.7088,95.7088,26.7343,26.7343
00700.HK,腾讯控股,"4,510.0000",软件与服务,45.0000,信息技术,268.0200,2010-06-30,130.5000,2.0328,0.0000,0.0000,"2,388.0086","2,388.0086",18.2989,18.2989
00596.HK,浪潮国际,"4,510.0000",软件与服务,45.0000,信息技术,21.4825,2010-06-30,0.7000,-2.7778,0.0000,0.0000,26.3908,26.3908,37.7012,37.7012
00302.HK,中手游,"4,510.0000",软件与服务,45.0000,信息技术,——,2010-06-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
00175.HK,吉利汽车,"2,510.0000",汽车与汽车零部件,25.0000,非日常生活消费品,45.0787,2010-06-30,2.4000,0.8403,0.0000,0.0000,176.6317,176.6317,73.5966,73.5966
02338.HK,潍柴动力,"2,510.0000",汽车与汽车零部件,25.0000,非日常生活消费品,28.7192,2010-06-30,50.8000,-1.3592,0.0000,0.0000,102.8192,423.1872,2.0240,8.3305
01211.HK,比亚迪股份,"2,510.0000",汽车与汽车零部件,25.0000,非日常生活消费品,294.3656,2010-06-30,58.3000,-3.6364,0.0000,0.0000,416.3203,"1,326.3833",7.1410,22.7510
01114.HK,BRILLIANCE CHI,"2,510.0000",汽车与汽车零部件,25.0000,非日常生活消费品,8.4644,2010-06-30,2.5500,-0.3906,0.0000,0.0000,127.3462,127.3462,49.9397,49.9397
00489.HK,东风集团股份,"2,510.0000",汽车与汽车零部件,25.0000,非日常生活消费品,3.4425,2010-06-30,9.1800,-2.0277,0.0000,0.0000,262.1562,790.9598,28.5573,86.1612
00425.HK,敏实集团,"2,510.0000",汽车与汽车零部件,25.0000,非日常生活消费品,22.4199,2010-06-30,9.3000,-0.5348,0.0000,0.0000,99.4539,99.4539,10.6940,10.6940
00203.HK,骏威汽车,"2,510.0000",汽车与汽车零部件,25.0000,非日常生活消费品,——,2010-06-30,——,——,0.0000,0.0000,0.0000,0.0000,75.1870,75.1870
02883.HK,中海油田服务,"1,010.0000",能源,10.0000,能源,3.6309,2010-06-30,9.2100,-0.1085,0.0000,0.0000,141.3599,414.0190,15.3485,44.9532
