成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
02196.HK,复星医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,31.6113,2016-06-30,18.9000,2.4946,0.0000,0.0000,76.2207,437.3602,4.0328,23.1408
02186.HK,绿叶制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,40.8054,2016-06-30,4.7500,3.9387,0.0000,0.0000,157.7510,157.7510,33.2107,33.2107
02005.HK,石四药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,33.0506,2016-06-30,2.5000,-0.3984,0.0000,0.0000,71.1152,71.1152,28.4461,28.4461
01681.HK,康臣药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,13.7941,2016-06-30,3.9600,-0.7519,0.0000,0.0000,38.6100,38.6100,9.7500,9.7500
01666.HK,同仁堂科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,15.4885,2016-06-30,12.8200,-0.9274,0.0000,0.0000,80.5999,164.1965,6.2870,12.8078
01530.HK,三生制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,194.1589,2016-06-30,7.9500,0.7605,0.0000,0.0000,201.3189,201.3189,25.3231,25.3231
01513.HK,丽珠医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,57.8241,2016-06-30,34.8500,-0.2861,0.0000,0.0000,50.7386,138.3160,1.4559,3.9689
01177.HK,中国生物制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,165.8330,2016-06-30,5.0500,2.4341,0.0000,0.0000,374.3157,374.3157,74.1219,74.1219
01093.HK,石药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,128.0155,2016-06-30,6.9000,1.0249,0.0000,0.0000,407.8603,407.8603,59.1102,59.1102
00963.HK,华熙生物科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,——,2016-06-30,12.0000,0.3344,0.0000,0.0000,43.4229,43.4229,3.6186,3.6186
00950.HK,李氏大药厂,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,23.1784,2016-06-30,5.7400,4.7445,0.0000,0.0000,33.8543,33.8543,5.8980,5.8980
00874.HK,白云山,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,26.7376,2016-06-30,18.3000,0.0000,0.0000,0.0000,40.2417,236.2675,2.1990,12.9108
00867.HK,康哲药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,28.8484,2016-06-30,11.8000,3.5088,0.0000,0.0000,293.4952,293.4952,24.8725,24.8725
00775.HK,长江生命科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,38.6108,2016-06-30,0.7000,1.4493,0.0000,0.0000,67.2775,67.2775,96.1107,96.1107
00587.HK,华瀚健康,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,11.1734,2016-06-30,0.6900,2.9851,0.0000,0.0000,51.0084,51.0084,73.9252,73.9252
00570.HK,中国中药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,68.2283,2016-06-30,3.0600,0.3279,0.0000,0.0000,135.6041,135.6041,44.3151,44.3151
03382.HK,天津港发展,"2,030.0000",运输,20.0000,工业,4.4797,2016-06-30,1.1100,1.8349,0.0000,0.0000,68.3538,68.3538,61.5800,61.5800
02866.HK,中远海发,"2,030.0000",运输,20.0000,工业,-2.8323,2016-06-30,1.6000,2.5641,0.0000,0.0000,60.0160,186.9300,37.5100,116.8313
02343.HK,太平洋航运,"2,030.0000",运输,20.0000,工业,458.1970,2016-06-30,0.7300,1.3889,0.0000,0.0000,28.4236,28.4236,38.9365,38.9365
01919.HK,中远海控,"2,030.0000",运输,20.0000,工业,158.4159,2016-06-30,2.7300,1.4870,0.0000,0.0000,70.4504,278.9043,25.8060,102.1627
01308.HK,海丰国际,"2,030.0000",运输,20.0000,工业,31.4109,2016-06-30,4.0600,0.2469,0.0000,0.0000,106.0489,106.0489,26.1204,26.1204
01199.HK,中远海运港口,"2,030.0000",运输,20.0000,工业,2.6214,2016-06-30,7.7100,-0.2587,0.0000,0.0000,228.7217,228.7217,29.6656,29.6656
01138.HK,中远海能,"2,030.0000",运输,20.0000,工业,-6.2351,2016-06-30,4.3700,1.1574,0.0000,0.0000,56.6352,176.1998,12.9600,40.3203
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2016-06-30,4.3700,0.9238,0.0000,0.0000,122.1379,429.0277,27.9492,98.1757
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2016-06-30,4.9800,-0.5988,0.0000,0.0000,83.3235,83.3235,16.7316,16.7316
00925.HK,北京建设,"2,030.0000",运输,20.0000,工业,1.1036,2016-06-30,0.4950,-1.0000,0.0000,0.0000,33.4946,33.4946,67.6659,67.6659
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2016-06-30,5.3000,2.3166,0.0000,0.0000,241.8222,693.4918,45.6268,130.8475
00737.HK,湾区发展,"2,030.0000",运输,20.0000,工业,11.4600,2016-06-30,3.8600,0.7833,0.0000,0.0000,118.9532,118.9532,30.8169,30.8169
00699.HK,神州租车,"2,030.0000",运输,20.0000,工业,-19.1167,2016-06-30,7.5300,0.6684,0.0000,0.0000,178.5285,178.5285,23.7090,23.7090
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2016-06-30,8.4000,1.8182,0.0000,0.0000,157.8666,363.7948,18.7936,43.3089
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2016-06-30,3.8600,-1.2788,0.0000,0.0000,179.8413,507.2109,46.5910,131.4018
00636.HK,嘉里物流,"2,030.0000",运输,20.0000,工业,12.1452,2016-06-30,9.9900,0.0000,0.0000,0.0000,169.3111,169.3111,16.9481,16.9481
00598.HK,中国外运,"2,030.0000",运输,20.0000,工业,11.7138,2016-06-30,3.4300,5.5385,0.0000,0.0000,73.5696,158.0024,21.4489,46.0648
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2016-06-30,7.2900,4.8921,0.0000,0.0000,104.5280,316.6130,14.3385,43.4311
00548.HK,深圳高速公路股份,"2,030.0000",运输,20.0000,工业,17.2485,2016-06-30,7.0500,1.5850,0.0000,0.0000,52.6988,153.7443,7.4750,21.8077
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2016-06-30,3.6800,1.0989,0.0000,0.0000,52.6718,260.6742,14.3130,70.8354
00517.HK,中远海运国际,"2,030.0000",运输,20.0000,工业,14.2757,2016-06-30,3.8400,-0.2597,0.0000,0.0000,58.8655,58.8655,15.3296,15.3296
00316.HK,东方海外国际,"2,030.0000",运输,20.0000,工业,58.0764,2016-06-30,26.3500,-1.1257,0.0000,0.0000,164.8965,164.8965,6.2579,6.2579
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2016-06-30,11.3200,1.9820,0.0000,0.0000,445.3112,445.3112,39.3384,39.3384
00269.HK,中国资源交通,"2,030.0000",运输,20.0000,工业,-0.1260,2016-06-30,0.1160,-4.1322,0.0000,0.0000,7.8328,7.8328,67.5240,67.5240
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2016-06-30,10.7800,2.6667,0.0000,0.0000,131.7316,543.0692,12.2200,50.3775
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2016-06-30,11.2000,0.1789,0.0000,0.0000,219.2397,219.2397,19.5750,19.5750
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2016-06-30,20.6000,0.2433,0.0000,0.0000,535.3499,535.3499,25.9879,25.9879
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2016-06-30,39.2000,1.4230,0.0000,0.0000,"2,305.4344","2,305.4344",58.8121,58.8121
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2016-06-30,1.7300,0.5814,0.0000,0.0000,68.0490,292.1485,39.3347,168.8720
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2016-06-30,1.3600,-6.8493,0.0000,0.0000,24.0856,62.6960,17.7100,46.1000
03788.HK,中国罕王,"1,510.0000",原材料,15.0000,原材料,11.8093,2016-06-30,0.7700,2.6667,0.0000,0.0000,14.0910,14.0910,18.3000,18.3000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2016-06-30,3.3800,0.8955,0.0000,0.0000,97.3160,182.4871,28.7917,53.9903
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2016-06-30,2.5900,3.6000,0.0000,0.0000,149.4174,558.7359,57.6901,215.7281
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2016-06-30,5.8900,1.9031,0.0000,0.0000,274.8404,274.8404,46.6622,46.6622
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2016-06-30,2.4300,0.0000,0.0000,0.0000,95.8384,362.1623,39.4397,149.0380
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2016-06-30,5.7500,1.9504,0.0000,0.0000,262.0044,262.0044,45.5660,45.5660
02233.HK,西部水泥,"1,510.0000",原材料,15.0000,原材料,15.4853,2016-06-30,1.0700,0.0000,0.0000,0.0000,58.0026,58.0026,54.2081,54.2081
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2016-06-30,2.3100,1.3158,0.0000,0.0000,54.0255,150.3410,23.3876,65.0827
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2016-06-30,8.1900,-0.3650,0.0000,0.0000,71.6089,242.9012,8.7435,29.6583
01636.HK,中国金属利用,"1,510.0000",原材料,15.0000,原材料,2.5279,2016-06-30,3.0800,1.9868,0.0000,0.0000,64.8385,64.8385,21.0515,21.0515
01378.HK,中国宏桥,"1,510.0000",原材料,15.0000,原材料,6.3981,2016-06-30,5.2000,1.9608,0.0000,0.0000,377.5078,377.5078,72.5977,72.5977
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2016-06-30,3.4400,-1.1494,0.0000,0.0000,187.4619,187.4619,54.4947,54.4947
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2016-06-30,2.4800,3.7657,0.0000,0.0000,162.0169,162.0169,65.3294,65.3294
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2016-06-30,1.9200,3.7838,0.0000,0.0000,101.5693,101.5693,52.9007,52.9007
01136.HK,台泥国际集团,"1,510.0000",原材料,15.0000,原材料,——,2016-06-30,1.2700,0.7937,0.0000,0.0000,62.7820,62.7820,49.4346,49.4346
00976.HK,齐合环保,"1,510.0000",原材料,15.0000,原材料,-1.0354,2016-06-30,5.5300,1.4679,0.0000,0.0000,89.5715,89.5715,16.1974,16.1974
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2016-06-30,18.6200,2.6461,0.0000,0.0000,241.9855,986.7301,12.9960,52.9930
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2016-06-30,3.2900,0.6116,0.0000,0.0000,32.8197,32.8197,9.9756,9.9756
00697.HK,首程控股,"1,510.0000",原材料,15.0000,原材料,-9.8263,2016-06-30,0.2170,0.9302,0.0000,0.0000,19.4386,19.4386,89.5790,89.5790
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2016-06-30,2.1400,0.9434,0.0000,0.0000,45.5111,45.5111,21.2668,21.2668
00468.HK,纷美包装,"1,510.0000",原材料,15.0000,原材料,10.4033,2016-06-30,3.6800,-1.6043,0.0000,0.0000,49.2215,49.2215,13.3754,13.3754
00451.HK,协鑫新能源,"1,510.0000",原材料,15.0000,原材料,-15.8654,2016-06-30,0.3350,1.5152,0.0000,0.0000,63.8969,63.8969,190.7372,190.7372
00433.HK,北方矿业,"1,510.0000",原材料,15.0000,原材料,1.8069,2016-06-30,0.1830,7.6471,0.0000,0.0000,36.4218,36.4218,199.0262,199.0262
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2016-06-30,8.6300,1.0539,0.0000,0.0000,119.7397,298.8335,13.8748,34.6273
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2016-06-30,3.4500,-0.8621,0.0000,0.0000,37.4601,249.6009,10.8580,72.3481
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2016-06-30,2.7500,-0.3623,0.0000,0.0000,85.4331,85.4331,31.0666,31.0666
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2016-06-30,1.6600,0.6061,0.0000,0.0000,28.7666,127.8313,17.3293,77.0068
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2016-06-30,0.9500,0.0000,0.0000,0.0000,66.7323,66.7323,70.2446,70.2446
00189.HK,东岳集团,"1,510.0000",原材料,15.0000,原材料,11.8668,2016-06-30,1.3700,0.0000,0.0000,0.0000,28.9301,28.9301,21.1169,21.1169
06818.HK,中国光大银行,"4,010.0000",银行,40.0000,金融,4.5571,2016-06-30,3.5400,1.1429,0.0000,0.0000,243.1532,"1,652.4400",68.6874,466.7910
06196.HK,郑州银行,"4,010.0000",银行,40.0000,金融,5.0089,2016-06-30,4.6000,1.0989,0.0000,0.0000,69.8280,244.8089,15.1800,53.2193
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2016-06-30,3.0900,1.9802,0.0000,0.0000,"2,583.9283","9,096.5827",836.2228,"2,943.8779"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2016-06-30,17.3400,1.7606,0.0000,0.0000,796.0623,"4,373.1212",45.9090,252.1985
03866.HK,青岛银行,"4,010.0000",银行,40.0000,金融,14.5314,2016-06-30,5.0000,8.6957,0.0000,0.0000,88.1517,202.9356,17.6303,40.5871
03698.HK,徽商银行,"4,010.0000",银行,40.0000,金融,4.9468,2016-06-30,3.5000,0.0000,0.0000,0.0000,110.6875,386.7437,31.6250,110.4982
03618.HK,重庆农村商业银行,"4,010.0000",银行,40.0000,金融,4.9333,2016-06-30,3.9200,1.2920,0.0000,0.0000,98.5228,364.5600,25.1334,93.0000
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2016-06-30,4.8900,1.6632,0.0000,0.0000,"1,712.0801","3,631.4473",350.1186,742.6273
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2016-06-30,23.2000,1.0893,0.0000,0.0000,"2,452.8850","2,452.8850",105.7278,105.7278
02356.HK,大新银行集团,"4,010.0000",银行,40.0000,金融,5.8344,2016-06-30,14.3200,0.4208,0.0000,0.0000,200.7862,200.7862,14.0214,14.0214
02066.HK,盛京银行,"4,010.0000",银行,40.0000,金融,10.1351,2016-06-30,7.9900,-2.2032,0.0000,0.0000,123.1053,463.1547,15.4074,57.9668
02016.HK,浙商银行,"4,010.0000",银行,40.0000,金融,12.9307,2016-06-30,3.8500,1.0499,0.0000,0.0000,146.1075,691.4483,37.9500,179.5970
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2016-06-30,7.4800,0.5376,0.0000,0.0000,518.6317,"2,729.1041",69.3358,364.8535
