开仓时间,开仓标的,开仓价格,平仓时间,平仓价格
20110930,2208,2.2599,20111031,2.9208
20111031,347,3.3129,20111130,3.227
20111031,682,0,20111130,0
20111031,1238,0.764,20111130,0.6234
20111031,2678,1.7231,20111130,1.4359
20111031,904,103.0905,20111130,96.753
20111031,1668,0.7767,20111130,0.6865
20111031,1098,2.1394,20111130,2.1293
20111031,285,2.5433,20111130,2.2457
20111031,1093,1.6146,20111130,1.5548
20111130,347,3.227,20111230,3.7361
20111130,1238,0.6234,20111230,0.6234
20111130,682,0,20111230,0
20111130,2678,1.4359,20111230,1.3549
20111130,904,96.753,20111230,84.9229
20111130,658,3.4451,20111230,2.9504
20111130,285,2.2457,20111230,1.9932
20111130,1098,2.1293,20111230,2.2655
20111230,1238,0.6234,20120131,0.6173
20111230,682,0,20120131,0
20111230,2678,1.3549,20120131,1.377
20111230,904,84.9229,20120131,92.9505
20111230,658,2.9504,20120131,3.636
20111230,285,1.9932,20120131,2.372
20111230,1098,2.2655,20120131,2.2908
20120131,347,3.8353,20120229,4.0205
20120131,163,0.7726,20120229,0.9297
20120131,2678,1.377,20120229,1.9587
20120131,904,92.9505,20120229,129.7082
20120131,658,3.636,20120229,4.5298
20120131,1098,2.2908,20120229,2.6692
20120131,285,2.372,20120229,2.7598
20120229,347,4.0205,20120330,3.1741
20120229,163,0.9297,20120330,0.848
20120229,2678,1.9587,20120330,1.5464
20120229,1668,0.7628,20120330,0.7212
20120229,904,129.7082,20120330,100.5555
20120229,1098,2.6692,20120330,2.5481
20120229,658,4.5298,20120330,3.5752
20120229,2010,2.3671,20120330,2.0806
20120229,338,1.3018,20120330,1.2391
20120229,923,0,20120330,0
20120330,926,0.4303,20120430,0.4121
20120330,347,3.1741,20120430,3.5047
20120330,163,0.848,20120430,0.8606
20120330,1668,0.7212,20120430,0.735
20120330,904,100.5555,20120430,99.288
20120330,2010,2.0806,20120430,1.8701
20120330,1733,21.4407,20120430,24.1548
20120330,1393,2.6725,20120430,2.5763
20120430,323,1.7439,20120531,1.5279
20120430,163,0.8606,20120531,0.8103
20120430,2010,1.8701,20120531,1.76
20120430,904,99.288,20120531,66.3328
20120430,743,2.5922,20120531,2.342
20120430,1393,2.5763,20120531,2.3456
20120531,323,1.5279,20120629,1.3999
20120531,163,0.8103,20120629,0.9297
20120531,904,66.3328,20120629,73.0929
20120531,2010,1.76,20120629,1.4695
20120531,743,2.342,20120629,2.4349
20120531,1733,18.591,20120629,19.6441
20120531,1393,2.3456,20120629,2.11
20120531,2300,1.2188,20120629,1.2485
20120629,323,1.3999,20120731,1.3279
20120629,904,73.0929,20120731,75.2054
20120629,2010,1.4695,20120731,1.7941
20120629,1733,19.6441,20120731,14.8361
20120629,1393,2.11,20120731,1.82
20120629,82,0.5264,20120731,0.5097
20120629,2300,1.2485,20120731,1.3259
20120731,323,1.3279,20120831,1.2719
20120731,904,75.2054,20120831,72.2479
20120731,2010,1.7941,20120831,1.871
20120731,743,2.1992,20120831,2.0779
20120731,1733,14.8361,20120831,13.5997
20120731,1393,1.82,20120831,1.7
20120731,82,0.5097,20120831,0.5838
20120831,323,1.2719,20120928,1.4399
20120831,1733,13.5997,20120928,14.2866
20120831,3813,0.5443,20120928,0.4583
20120831,904,72.2479,20120928,73.9379
20120831,2010,1.871,20120928,2.0351
20120831,1393,1.7,20120928,1.83
20120831,743,2.0779,20120928,2.342
20120928,1733,14.2866,20121031,16.8966
20120928,3813,0.4583,20121031,0.476
20120928,323,1.4399,20121031,1.5359
20120928,904,73.9379,20121031,73.9379
20120928,2010,2.0351,20121031,2.3283
20120928,1393,1.83,20121031,1.9
20120928,743,2.342,20121031,2.3063
20121031,1733,16.8966,20121130,16.4845
20121031,3813,0.476,20121130,0.4474
20121031,323,1.5359,20121130,1.6799
20121031,904,73.9379,20121130,59.9953
20121031,2010,2.3283,20121130,2.3714
20121031,1393,1.9,20121130,1.98
20121031,73,3.9781,20121130,3.4838
20121130,1733,16.4845,20121231,17.5835
20121130,3813,0.4474,20121231,0.4331
20121130,323,1.6799,20121231,1.8959
20121130,904,59.9953,20121231,70.1354
20121130,2010,2.3714,20121231,2.4146
20121130,73,3.4838,20121231,3.6089
20121130,1393,1.98,20121231,2.02
20121231,1733,17.5835,20130131,17.1714
20121231,323,1.8959,20130131,2.0479
20121231,163,1.4265,20130131,1.6322
20121231,1668,0.8746,20130131,0.9116
20121231,2010,2.4146,20130131,2.3283
20121231,73,3.6089,20130131,3.3586
20121231,1393,2.02,20130131,2.26
20121231,555,0.5401,20130131,0.6031
20121231,82,0.6177,20130131,0.5838
20130131,1733,17.1714,20130228,14.9735
20130131,323,2.0479,20130228,1.8159
20130131,1668,0.9116,20130228,0.9561
20130131,2010,2.3283,20130228,1.992
20130131,73,3.3586,20130228,3.5992
20130131,1393,2.26,20130228,2.08
20130131,82,0.5838,20130228,0.5585
20130228,1733,14.9735,20130328,13.0503
20130228,323,1.8159,20130328,1.6559
20130228,1668,0.9561,20130328,0.9635
20130228,2010,1.992,20130328,1.7506
20130228,1393,2.08,20130328,1.8
20130228,82,0.5585,20130328,0.4823
20130228,73,3.5992,20130328,4.0277
20130328,82,0.4823,20130430,0.4823
20130328,1393,1.8,20130430,1.81
20130328,323,1.6559,20130430,1.5359
20130328,1733,13.0503,20130430,9.8907
20130328,163,1.4265,20130430,1.4531
20130328,1668,0.9635,20130430,0.9783
20130328,2010,1.7506,20130430,1.7678
20130328,1098,4.0381,20130430,4.0162
20130430,1393,1.81,20130531,1.73
20130430,163,1.4531,20130531,1.5659
20130430,1668,0.9783,20130531,1.3192
20130430,1777,0.823,20130531,0.9322
20130430,73,3.2945,20130531,3.226
20130430,1098,4.0162,20130531,4.1013
20130531,73,3.226,20130628,2.7372
20130531,1098,4.1013,20130628,4.0842
20130628,163,1.4199,20130731,1.4332
20130628,73,2.7372,20130731,2.5026
20130731,163,1.4332,20130830,1.3559
20130731,3618,2.1807,20130830,2.3579
20130731,1030,0.6427,20130830,0.6713
20130731,73,2.5026,20130830,2.8057
20130731,555,0.4562,20130830,0.52
20130830,163,1.3559,20130930,1.5126
20130830,1777,0.8963,20130930,0.882
20130830,1030,0.6713,20130930,0.657
20130830,73,2.8057,20130930,2.6102
20130930,163,1.5126,20131031,1.5194
20130930,1777,0.882,20131031,0.9322
20130930,1030,0.657,20131031,0.6284
20131031,163,1.5194,20131129,1.5467
20131031,1777,0.9322,20131129,1.0397
20131031,1030,0.6284,20131129,0.6641
20131129,163,1.5467,20131231,1.4671
20131129,1777,1.0397,20131231,0.9608
20131129,1030,0.6641,20131231,0.6641
20131231,163,1.4671,20140130,1.4252
20131231,1777,0.9608,20140130,0.9322
20131231,1030,0.6641,20140130,0.6141
20131231,1098,4.3293,20140130,4.0434
20140130,163,1.4252,20140228,1.4252
20140130,3618,2.208,20140228,2.2421
20140130,1030,0.6141,20140228,0.5427
20140130,1098,4.0434,20140228,4.0084
20140228,163,1.4252,20140331,1.3274
20140228,1030,0.5427,20140331,0.5713
20140228,3618,2.2421,20140331,2.3307
20140228,1098,4.0084,20140331,4.1951
20140331,163,1.3274,20140430,1.2296
20140331,1030,0.5713,20140430,0.5427
20140331,1777,0.8031,20140430,0.7529
20140331,1098,4.1951,20140430,4.1659
20140430,163,1.2296,20140530,1.1877
20140430,1628,1.0297,20140530,1.0522
20140530,163,1.1877,20140630,1.2226
20140530,1628,1.0522,20140630,1.0517
20140530,1618,1.1243,20140630,1.163
20140530,2233,0.6593,20140630,0.6367
20140630,1628,1.0517,20140731,1.1189
20140630,163,1.2226,20140731,1.3833
20140630,832,1.3596,20140731,1.6049
20140630,2233,0.6367,20140731,0.8136
20140731,1628,1.1189,20140829,1.0884
20140731,832,1.6049,20140829,1.4717
20140731,3336,3.9258,20140829,3.3218
20140829,323,1.3519,20140930,1.3599
20140829,1628,1.0884,20140930,1.0272
20140829,832,1.4717,20140930,1.2545
20140829,3336,3.3218,20140930,3.4577
20140930,323,1.3599,20141031,1.5279
20140930,1628,1.0272,20141031,1.1006
20140930,832,1.2545,20141031,1.2895
20140930,743,3.741,20141031,3.263
20140930,3336,3.4577,20141031,3.2388
20141031,1628,1.1006,20141128,1.1006
20141031,832,1.2895,20141128,1.3316
20141031,743,3.263,20141128,3.3388
20141031,3336,3.2388,20141128,3.118
20141031,2233,0.681,20141128,0.6986
20141128,1628,1.1006,20141231,1.1617
20141128,832,1.3316,20141231,1.1774
20141128,743,3.3388,20141231,3.4299
20141128,3336,3.118,20141231,2.8613
20141128,1431,0.9,20141231,0.76
20141231,1628,1.1617,20150130,1.1434
20141231,832,1.1774,20150130,1.3596
20141231,3336,2.8613,20150130,3.1256
20141231,1623,1.6894,20150130,2.3856
20141231,1431,0.76,20150130,0.75
20150130,1628,1.1434,20150227,1.1373
20150130,832,1.3596,20150227,1.3526
20150130,743,3.0353,20150227,3.1491
20150130,3336,3.1256,20150227,3.4049
20150130,1431,0.75,20150227,0.91
20150130,555,0.6097,20150227,0.5901
20150227,1628,1.1373,20150331,1.2295
20150227,832,1.3526,20150331,1.3105
20150227,743,3.1491,20150331,3.1491
20150227,3336,3.4049,20150331,3.6238
20150227,555,0.5901,20150331,0.5606
20150227,1899,1.5268,20150331,1.4581
20150331,555,0.5606,20150430,0.5704
20150331,1886,2.62,20150430,3.13
20150331,194,7.1102,20150430,7.647
20150331,1628,1.2295,20150430,1.4488
20150331,832,1.3105,20150430,1.5488
20150331,743,3.1491,20150430,3.4299
20150331,1431,0.89,20150430,1.08
20150331,1899,1.4581,20150430,1.7332
20150430,194,7.647,20150529,7.6501
20150430,1224,1.5734,20150529,1.7777
20150430,1628,1.4488,20150529,1.4555
20150430,832,1.5488,20150529,1.8077
20150430,3639,2.7599,20150529,2.6365
20150430,1431,1.08,20150529,0.98
20150430,743,3.4299,20150529,3.2547
20150529,194,7.6501,20150630,7.5296
20150529,1224,1.7777,20150630,1.7225
20150529,1628,1.4555,20150630,1.3425
20150529,832,1.8077,20150630,1.5929
20150529,3639,2.6365,20150630,2.7205
20150529,1431,0.98,20150630,0.76
20150529,743,3.2547,20150630,3.0324
20150630,194,7.5296,20150731,7.2811
20150630,1628,1.3425,20150731,1.1431
20150630,832,1.5929,20150731,1.2965
20150630,1431,0.76,20150731,0.63
20150630,743,3.0324,20150731,2.5085
20150630,1623,2.1539,20150731,1.8788
20150731,194,7.2811,20150831,6.7164
20150731,832,1.2965,20150831,1.0743
20150731,1628,1.1431,20150831,1.1232
20150731,1431,0.63,20150831,0.55
20150731,743,2.5085,20150831,1.921
20150731,35,2.7602,20150831,2.3432
20150831,323,1.4639,20150930,1.3519
20150831,832,1.0743,20150930,1.015
20150831,189,1.5629,20150930,1.6515
20150831,1623,1.4613,20150930,1.4992
20150930,323,1.3519,20151030,1.3359
20150930,832,1.015,20151030,1.1632
20150930,35,2.1991,20151030,2.237
20151030,347,2.1644,20151130,2.0568
20151030,323,1.3359,20151130,1.3279
20151030,832,1.1632,20151130,1.1483
20151030,35,2.237,20151130,2.0863
20151130,347,2.0568,20151231,2.1644
20151130,323,1.3279,20151231,1.3439
20151130,832,1.1483,20151231,1.1854
20151130,1623,1.3759,20151231,1.281
20151231,347,2.1644,20160129,2.4198
20151231,323,1.3439,20160129,1.1359
20151231,832,1.1854,20160129,0.9779
20151231,1623,1.281,20160129,0.8445
20151231,189,1.579,20160129,1.1682
20160129,347,2.4198,20160229,2.2517
20160129,323,1.1359,20160229,1.1039
20160129,2211,2.39,20160229,1.19
20160129,832,0.9779,20160229,0.9705
20160129,1165,1.07,20160229,1.39
20160129,1623,0.8445,20160229,0.8919
20160129,189,1.1682,20160229,0.9265
20160229,347,2.2517,20160331,2.3391
20160229,323,1.1039,20160331,1.1759
20160229,832,0.9705,20160331,1.0743
20160229,2211,1.19,20160331,0.82
20160229,1623,0.8919,20160331,0.9204
20160229,189,0.9265,20160331,1.0795
20160331,743,1.2542,20160429,1.3257
20160331,2789,0.275,20160429,0.242
20160331,347,2.3391,20160429,2.5206
20160331,323,1.1759,20160429,1.4799
20160331,832,1.0743,20160429,1.1187
20160331,189,1.0795,20160429,0
20160331,3336,3.1303,20160429,2.8125
20160331,35,1.9967,20160429,2.0689
20160429,3336,2.8125,20160531,2.6932
20160531,3336,2.6932,20160630,2.5431
20160531,35,1.8925,20160630,1.9967
20160630,3336,2.5431,20160729,2.0679
20160729,3336,2.0679,20160831,1.8427
20160729,342,2.34,20160831,2.33
20160831,1165,1.03,20160930,0.93
20160831,2211,0.39,20160930,0.37
20160831,1051,0.138,20160930,0.145
20160831,3336,1.8427,20160930,1.9845
20160831,342,2.33,20160930,2.08
20160930,1165,0.93,20161031,0.7
20160930,2211,0.37,20161031,0.355
20160930,1051,0.145,20161031,0.136
20160930,3336,1.9845,20161031,2.0762
20160930,342,2.08,20161031,2.05
20161031,1165,0.7,20161130,0.68
20161031,2211,0.355,20161130,0.395
20161031,1051,0.136,20161130,0.158
20161031,3336,2.0762,20161130,2.1929
20161031,342,2.05,20161130,2.07
20161130,1165,0.68,20161230,0.49
20161130,2211,0.395,20161230,0.34
20161130,1051,0.158,20161230,0.138
20161130,3336,2.1929,20161230,1.9845
20161130,342,2.07,20161230,2.06
20161230,1165,0.49,20170127,0.5
20161230,2211,0.34,20170127,0.325
20161230,1051,0.138,20170127,0.137
20161230,3336,1.9845,20170127,2.1012
20161230,342,2.06,20170127,2.09
20161230,1415,1.3088,20170127,1.5281
20161230,1366,0.9974,20170127,1.0066
20161230,3836,2.4786,20170127,3.3979
20170127,2211,0.325,20170228,0.29
20170127,1051,0.137,20170228,0.145
20170127,3336,2.1012,20170228,2.5014
20170127,342,2.09,20170228,2.88
20170228,2211,0.29,20170331,0.28
20170228,1051,0.145,20170331,0.146
20170228,3336,2.5014,20170331,2.6765
20170228,342,2.88,20170331,2.35
20170228,3315,1.479,20170331,1.7096
20170331,3836,2.794,20170428,2.5056
20170331,2211,0.28,20170428,0.249
