成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
02877.HK,神威药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1549,2010-12-31,22.3000,1.3636,0.0000,0.0000,184.4210,184.4210,8.2700,8.2700
01177.HK,中国生物制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,165.8330,2010-12-31,2.8900,1.4035,0.0000,0.0000,143.2471,143.2471,49.5665,49.5665
01093.HK,石药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,128.0155,2010-12-31,4.3400,-0.6865,0.0000,0.0000,66.6173,66.6173,15.3496,15.3496
00858.HK,精优药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,18.5720,2010-12-31,0.6000,0.0000,0.0000,0.0000,13.7400,13.7400,22.9000,22.9000
02343.HK,太平洋航运,"2,030.0000",运输,20.0000,工业,458.1970,2010-12-31,5.1700,0.7797,0.0000,0.0000,99.8781,99.8781,19.3188,19.3188
01138.HK,中远海能,"2,030.0000",运输,20.0000,工业,-6.2351,2010-12-31,10.3600,1.3699,0.0000,0.0000,134.2656,352.7116,12.9600,34.0455
03382.HK,天津港发展,"2,030.0000",运输,20.0000,工业,4.4797,2010-12-31,1.8400,0.5464,0.0000,0.0000,113.3072,113.3072,61.5800,61.5800
02866.HK,中远海发,"2,030.0000",运输,20.0000,工业,-2.8323,2010-12-31,3.4400,0.8798,0.0000,0.0000,129.0344,401.8995,37.5100,116.8313
01919.HK,中远海控,"2,030.0000",运输,20.0000,工业,158.4159,2010-12-31,8.2400,1.1043,0.0000,0.0000,212.6414,841.8210,25.8060,102.1627
01199.HK,中远海运港口,"2,030.0000",运输,20.0000,工业,2.6214,2010-12-31,13.5400,0.1479,0.0000,0.0000,367.1406,367.1406,27.1153,27.1153
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2010-12-31,4.7600,0.2105,0.0000,0.0000,133.0380,467.3162,27.9492,98.1757
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2010-12-31,4.5000,4.6512,0.0000,0.0000,75.2923,75.2923,16.7316,16.7316
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2010-12-31,8.7300,-2.2397,0.0000,0.0000,398.3223,"1,125.4676",45.6268,128.9195
00737.HK,湾区发展,"2,030.0000",运输,20.0000,工业,11.4600,2010-12-31,5.9700,-0.9950,0.0000,0.0000,176.8129,176.8129,29.6169,29.6169
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2010-12-31,4.1500,4.5340,0.0000,0.0000,77.9936,179.7319,18.7936,43.3089
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2010-12-31,3.9400,-1.2531,0.0000,0.0000,137.6764,444.2956,34.9433,112.7654
00636.HK,嘉里物流,"2,030.0000",运输,20.0000,工业,12.1452,2010-12-31,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2010-12-31,7.6600,0.9223,0.0000,0.0000,109.8333,332.6826,14.3385,43.4311
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2010-12-31,3.0600,0.3279,0.0000,0.0000,43.7978,216.7562,14.3130,70.8354
00517.HK,中远海运国际,"2,030.0000",运输,20.0000,工业,14.2757,2010-12-31,4.5600,-0.6536,0.0000,0.0000,68.9048,68.9048,15.1107,15.1107
00316.HK,东方海外国际,"2,030.0000",运输,20.0000,工业,58.0764,2010-12-31,75.4000,1.2081,0.0000,0.0000,471.8481,471.8481,6.2579,6.2579
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2010-12-31,21.4500,-0.9238,0.0000,0.0000,843.8097,843.8097,39.3384,39.3384
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2010-12-31,8.9000,2.6528,0.0000,0.0000,108.7580,448.3595,12.2200,50.3775
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2010-12-31,0.6600,0.0000,0.0000,0.0000,108.0563,108.0563,163.7217,163.7217
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2010-12-31,30.7000,1.3201,0.0000,0.0000,754.6144,754.6144,24.5803,24.5803
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2010-12-31,28.3000,-1.0490,0.0000,0.0000,"1,633.6353","1,633.6353",57.7256,57.7256
00044.HK,香港飞机工程,"2,030.0000",运输,20.0000,工业,——,2010-12-31,129.9000,-0.3070,0.0000,0.0000,216.0560,216.0560,1.6632,1.6632
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2010-12-31,4.3300,-0.2304,0.0000,0.0000,234.0931,234.0931,54.0631,54.0631
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2010-12-31,5.3900,-1.6423,0.0000,0.0000,159.9211,159.9211,29.6700,29.6700
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2010-12-31,7.1500,-0.8322,0.0000,0.0000,93.7477,348.6462,13.1116,48.7617
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2010-12-31,5.5700,0.1799,0.0000,0.0000,98.6447,256.7770,17.7100,46.1000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2010-12-31,17.8200,0.6780,0.0000,0.0000,256.5342,481.0532,14.3959,26.9951
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2010-12-31,7.2100,2.2695,0.0000,0.0000,288.7922,"1,048.4284",40.0544,145.4131
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2010-12-31,10.9800,-3.8529,0.0000,0.0000,511.9175,511.9175,46.6227,46.6227
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2010-12-31,7.0900,-0.2813,0.0000,0.0000,279.6272,958.8862,39.4397,135.2449
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2010-12-31,5.8900,-1.8333,0.0000,0.0000,276.2188,276.2188,46.8962,46.8962
02300.HK,澳科控股,"1,510.0000",原材料,15.0000,原材料,3.2916,2010-12-31,6.5300,3.3228,0.0000,0.0000,60.2815,60.2815,9.2315,9.2315
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2010-12-31,10.5400,6.7882,0.0000,0.0000,123.2529,408.2492,11.6938,38.7333
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2010-12-31,31.8000,-0.1570,0.0000,0.0000,139.0210,463.4627,4.3717,14.5743
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2010-12-31,5.9000,3.5088,0.0000,0.0000,384.6361,384.6361,65.1926,65.1926
01136.HK,台泥国际集团,"1,510.0000",原材料,15.0000,原材料,——,2010-12-31,2.8300,0.3546,0.0000,0.0000,93.2664,93.2664,32.9563,32.9563
00923.HK,综合环保集团,"1,510.0000",原材料,15.0000,原材料,-0.4476,2010-12-31,3.0700,0.0000,0.0000,0.0000,75.4997,75.4997,24.5928,24.5928
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2010-12-31,36.4500,1.6736,0.0000,0.0000,315.8028,"1,287.7305",8.6640,35.3287
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2010-12-31,5.3100,2.3121,0.0000,0.0000,44.0730,44.0730,8.3000,8.3000
00893.HK,中国铁钛,"1,510.0000",原材料,15.0000,原材料,1.2635,2010-12-31,3.7000,0.0000,0.0000,0.0000,76.7750,76.7750,20.7500,20.7500
00773.HK,中国金属再生资源,"1,510.0000",原材料,15.0000,原材料,——,2010-12-31,8.1200,-1.5758,0.0000,0.0000,92.3467,92.3467,11.3727,11.3727
00743.HK,亚洲水泥(中国),"1,510.0000",原材料,15.0000,原材料,12.4536,2010-12-31,3.8000,2.1505,0.0000,0.0000,59.1375,59.1375,15.5625,15.5625
00697.HK,首程控股,"1,510.0000",原材料,15.0000,原材料,-9.8263,2010-12-31,1.1300,-0.8772,0.0000,0.0000,92.3818,92.3818,81.7538,81.7538
00691.HK,山水水泥,"1,510.0000",原材料,15.0000,原材料,7.5083,2010-12-31,5.5500,-0.3591,0.0000,0.0000,156.2852,156.2852,28.1595,28.1595
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2010-12-31,6.8100,0.0000,0.0000,0.0000,117.0425,117.0425,17.1869,17.1869
00433.HK,北方矿业,"1,510.0000",原材料,15.0000,原材料,1.8069,2010-12-31,0.3500,0.0000,0.0000,0.0000,43.9604,43.9604,125.6012,125.6012
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2010-12-31,25.5500,1.7928,0.0000,0.0000,354.5017,884.7274,13.8748,34.6273
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2010-12-31,11.9000,-0.1678,0.0000,0.0000,129.2102,860.9421,10.8580,72.3481
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2010-12-31,12.5800,5.0084,0.0000,0.0000,396.2221,396.2221,31.4962,31.4962
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2010-12-31,4.1400,0.7299,0.0000,0.0000,71.7433,318.8082,17.3293,77.0068
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2010-12-31,4.0200,2.5510,0.0000,0.0000,282.2404,282.2404,70.2091,70.2091
00067.HK,旭光高新材料,"1,510.0000",原材料,15.0000,原材料,3.9481,2010-12-31,2.8100,-1.4035,0.0000,0.0000,55.6864,55.6864,19.8172,19.8172
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2010-12-31,4.1000,0.7371,0.0000,0.0000,"3,428.5133","11,445.0362",836.2228,"2,791.4722"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2010-12-31,19.6200,0.2043,0.0000,0.0000,767.2358,"4,233.3307",39.1048,215.7661
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2010-12-31,7.8300,-0.1276,0.0000,0.0000,"2,076.8400","4,405.1299",265.2414,562.5964
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2010-12-31,26.4500,0.7619,0.0000,0.0000,"2,796.5004","2,796.5004",105.7278,105.7278
02356.HK,大新银行集团,"4,010.0000",银行,40.0000,金融,5.8344,2010-12-31,13.2000,-2.6549,0.0000,0.0000,161.4274,161.4274,12.2293,12.2293
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2010-12-31,6.6500,0.1506,0.0000,0.0000,274.4542,"1,776.5297",41.2713,267.1473
01398.HK,工商银行,"4,010.0000",银行,40.0000,金融,4.8757,2010-12-31,5.7900,0.6957,0.0000,0.0000,"5,025.3752","20,208.1738",867.9404,"3,490.1855"
01111.HK,创兴银行,"4,010.0000",银行,40.0000,金融,15.8768,2010-12-31,21.3500,0.0000,0.0000,0.0000,92.8725,92.8725,4.3500,4.3500
00998.HK,中信银行,"4,010.0000",银行,40.0000,金融,3.3195,2010-12-31,5.0400,1.0020,0.0000,0.0000,625.0508,"1,967.2805",124.0180,390.3334
00939.HK,建设银行,"4,010.0000",银行,40.0000,金融,5.2471,2010-12-31,6.9700,1.1611,0.0000,0.0000,"16,757.0872","17,425.7651","2,404.1732","2,500.1098"
00440.HK,大新金融,"4,010.0000",银行,40.0000,金融,4.7346,2010-12-31,50.8500,-2.8653,0.0000,0.0000,148.8911,148.8911,2.9280,2.9280
00023.HK,东亚银行,"4,010.0000",银行,40.0000,金融,7.7575,2010-12-31,32.5500,-1.6616,0.0000,0.0000,664.6685,664.6685,20.4199,20.4199
00011.HK,恒生银行,"4,010.0000",银行,40.0000,金融,8.6856,2010-12-31,127.8000,-1.3889,0.0000,0.0000,"2,443.3350","2,443.3350",19.1184,19.1184
00005.HK,汇丰控股,"4,010.0000",银行,40.0000,金融,5.5907,2010-12-31,79.7000,-0.4372,0.0000,0.0000,"14,095.8663","14,095.8663",176.8616,176.8616
02010.HK,瑞年国际,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,0.5076,2010-12-31,5.3900,0.0000,0.0000,0.0000,60.9925,60.9925,11.3159,11.3159
01833.HK,平安好医生,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,——,2010-12-31,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01099.HK,国药控股,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,21.0242,2010-12-31,27.1000,-0.7326,0.0000,0.0000,187.0670,613.6981,6.9028,22.6457
01928.HK,金沙中国有限公司,"2,530.0000",消费者服务,25.0000,非日常生活消费品,15.9424,2010-12-31,17.0800,2.5210,0.0000,0.0000,"1,374.5754","1,374.5754",80.4787,80.4787
01128.HK,永利澳门,"2,530.0000",消费者服务,25.0000,非日常生活消费品,10.1232,2010-12-31,17.4000,-1.1364,0.0000,0.0000,902.6250,902.6250,51.8750,51.8750
00880.HK,澳博控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.9281,2010-12-31,12.3400,0.3252,0.0000,0.0000,673.0872,673.0872,54.5452,54.5452
00555.HK,御泰中彩控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,0.3635,2010-12-31,0.8200,3.7975,0.0000,0.0000,63.6949,63.6949,77.6768,77.6768
00538.HK,味千(中国),"2,530.0000",消费者服务,25.0000,非日常生活消费品,5.0218,2010-12-31,13.0600,3.6508,0.0000,0.0000,139.8207,139.8207,10.7060,10.7060
00382.HK,中汇集团,"2,530.0000",消费者服务,25.0000,非日常生活消费品,——,2010-12-31,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
00341.HK,大家乐集团,"2,530.0000",消费者服务,25.0000,非日常生活消费品,17.7768,2010-12-31,19.2200,-2.2381,0.0000,0.0000,108.1397,108.1397,5.6264,5.6264
00308.HK,香港中旅,"2,530.0000",消费者服务,25.0000,非日常生活消费品,5.9601,2010-12-31,1.7500,——,0.0000,0.0000,99.6687,99.6687,56.9536,56.9536
00200.HK,新濠国际发展,"2,530.0000",消费者服务,25.0000,非日常生活消费品,16.6245,2010-12-31,4.4400,0.4525,0.0000,0.0000,54.6383,54.6383,12.3059,12.3059
00069.HK,香格里拉(亚洲),"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.5904,2010-12-31,21.1000,-3.2110,0.0000,0.0000,609.5108,609.5108,28.8868,28.8868
00045.HK,大酒店,"2,530.0000",消费者服务,25.0000,非日常生活消费品,6.3203,2010-12-31,13.3200,-2.0588,0.0000,0.0000,197.0967,197.0967,14.7970,14.7970
00027.HK,银河娱乐,"2,530.0000",消费者服务,25.0000,非日常生活消费品,26.4217,2010-12-31,8.8000,0.1138,0.0000,0.0000,347.9870,347.9870,39.5440,39.5440
00291.HK,华润啤酒,"3,010.0000",食品与主要用品零售,30.0000,日常消费品,87.5656,2010-12-31,31.8500,1.5949,0.0000,0.0000,763.8509,763.8509,23.9828,23.9828
02319.HK,蒙牛乳业,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,69.3266,2010-12-31,20.6000,0.4878,0.0000,0.0000,358.0256,358.0256,17.3799,17.3799
01886.HK,汇源果汁,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,18.5727,2010-12-31,5.3500,0.7533,0.0000,0.0000,79.0705,79.0705,14.7795,14.7795
01717.HK,澳优,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,135.7374,2010-12-31,2.5900,0.3876,0.0000,0.0000,27.0655,27.0655,10.4500,10.4500
01068.HK,雨润食品,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,28.4335,2010-12-31,25.5500,-1.1605,0.0000,0.0000,462.7505,462.7505,18.1116,18.1116
00904.HK,中绿,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-0.0629,2010-12-31,7.6300,-0.5215,0.0000,0.0000,67.4519,67.4519,8.8404,8.8404
00829.HK,神冠控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,0.8233,2010-12-31,10.1800,3.8776,0.0000,0.0000,169.0959,169.0959,16.6106,16.6106
00682.HK,超大现代,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-0.0553,2010-12-31,5.8300,-2.0168,0.0000,0.0000,194.7614,194.7614,33.4068,33.4068
00606.HK,中国粮油控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,14.6964,2010-12-31,8.8200,1.3793,0.0000,0.0000,356.1842,356.1842,40.3837,40.3837
00506.HK,中国食品,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-8.8353,2010-12-31,4.9600,1.2245,0.0000,0.0000,138.5060,138.5060,27.9246,27.9246
00345.HK,VITASOY INT'L,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,93.7163,2010-12-31,6.4800,-0.3077,0.0000,0.0000,66.0205,66.0205,10.1884,10.1884
00322.HK,康师傅控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,27.1960,2010-12-31,19.9000,0.1006,0.0000,0.0000,"1,111.7719","1,111.7719",55.8679,55.8679
00220.HK,统一企业中国,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,27.7190,2010-12-31,4.1600,1.2165,0.0000,0.0000,149.7369,149.7369,35.9945,35.9945
00168.HK,青岛啤酒股份,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,38.0734,2010-12-31,40.7000,-0.2451,0.0000,0.0000,266.6132,549.8500,6.5507,13.5098
00151.HK,中国旺旺,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,12.6717,2010-12-31,6.8100,1.9461,0.0000,0.0000,899.7146,899.7146,132.1167,132.1167
00073.HK,亚洲果业,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-0.3236,2010-12-31,9.6400,-0.1036,0.0000,0.0000,116.9656,116.9656,12.1334,12.1334
00882.HK,天津发展,"2,020.0000",商业和专业服务,20.0000,工业,2.5283,2010-12-31,7.3700,-1.4706,0.0000,0.0000,78.6725,78.6725,10.6747,10.6747
00656.HK,复星国际,"2,020.0000",商业和专业服务,20.0000,工业,10.6674,2010-12-31,5.7100,-0.3490,0.0000,0.0000,366.6730,366.6730,64.2159,64.2159
02168.HK,佳兆业美好,"2,020.0000",商业和专业服务,20.0000,工业,——,2010-12-31,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01133.HK,哈尔滨电气,"2,020.0000",商业和专业服务,20.0000,工业,4.9235,2010-12-31,12.2600,1.9967,0.0000,0.0000,82.8250,168.7964,6.7557,13.7681
00267.HK,中信股份,"2,020.0000",商业和专业服务,20.0000,工业,28.4079,2010-12-31,20.2000,1.7120,0.0000,0.0000,737.0350,737.0350,36.4869,36.4869
00257.HK,中国光大国际,"2,020.0000",商业和专业服务,20.0000,工业,22.4913,2010-12-31,4.0800,1.2407,0.0000,0.0000,149.0204,149.0204,36.5246,36.5246
00242.HK,信德集团,"2,020.0000",商业和专业服务,20.0000,工业,6.2731,2010-12-31,4.8600,1.8868,0.0000,0.0000,105.5727,105.5727,21.7228,21.7228
00054.HK,合和实业,"2,020.0000",商业和专业服务,20.0000,工业,24.6868,2010-12-31,24.4000,-0.6110,0.0000,0.0000,213.8863,213.8863,8.7658,8.7658
01688.HK,阿里巴巴,"4,510.0000",软件与服务,45.0000,信息技术,——,2010-12-31,13.9400,3.7202,0.0000,0.0000,703.0961,703.0961,50.4373,50.4373
00818.HK,高阳科技,"4,510.0000",软件与服务,45.0000,信息技术,96.1194,2010-12-31,3.2900,0.6116,0.0000,0.0000,87.9558,87.9558,26.7343,26.7343
00700.HK,腾讯控股,"4,510.0000",软件与服务,45.0000,信息技术,268.0200,2010-12-31,168.9000,-1.6308,0.0000,0.0000,"3,100.5484","3,100.5484",18.3573,18.3573
00596.HK,浪潮国际,"4,510.0000",软件与服务,45.0000,信息技术,21.4825,2010-12-31,0.6800,3.0303,0.0000,0.0000,25.7827,25.7827,37.9157,37.9157
00569.HK,中国自动化,"4,510.0000",软件与服务,45.0000,信息技术,16.3407,2010-12-31,5.6600,-0.5272,0.0000,0.0000,57.7181,57.7181,10.1975,10.1975
00302.HK,中手游,"4,510.0000",软件与服务,45.0000,信息技术,——,2010-12-31,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
00082.HK,第一视频,"4,510.0000",软件与服务,45.0000,信息技术,-7.1020,2010-12-31,2.4000,-1.2346,0.0000,0.0000,57.5728,57.5728,23.9886,23.9886
02338.HK,潍柴动力,"2,510.0000",汽车与汽车零部件,25.0000,非日常生活消费品,28.7192,2010-12-31,47.8500,-2.0471,0.0000,0.0000,193.6968,797.2247,4.0480,16.6609
01899.HK,兴达国际,"2,510.0000",汽车与汽车零部件,25.0000,非日常生活消费品,5.4824,2010-12-31,8.4000,0.9615,0.0000,0.0000,128.0812,128.0812,15.2478,15.2478
01211.HK,比亚迪股份,"2,510.0000",汽车与汽车零部件,25.0000,非日常生活消费品,294.3656,2010-12-31,40.8500,0.1225,0.0000,0.0000,291.7099,929.3784,7.1410,22.7510
01114.HK,BRILLIANCE CHI,"2,510.0000",汽车与汽车零部件,25.0000,非日常生活消费品,8.4644,2010-12-31,5.9300,-3.2626,0.0000,0.0000,296.1424,296.1424,49.9397,49.9397
