成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
02789.HK,远大中国,"2,010.0000",资本品,20.0000,工业,2.7596,2011-12-30,1.0300,0.0000,0.0000,0.0000,63.9500,63.9500,62.0873,62.0873
02727.HK,上海电气,"2,010.0000",资本品,20.0000,工业,11.7976,2011-12-30,3.5900,0.5602,0.0000,0.0000,106.7275,460.3682,29.7291,128.2363
02362.HK,金川国际,"2,010.0000",资本品,20.0000,工业,5.8225,2011-12-30,2.0900,0.4808,0.0000,0.0000,57.5768,57.5768,27.5487,27.5487
02357.HK,中航科工,"2,010.0000",资本品,20.0000,工业,32.5609,2011-12-30,3.2500,-1.8127,0.0000,0.0000,59.5085,160.8433,18.3103,49.4902
02128.HK,中国联塑,"2,010.0000",资本品,20.0000,工业,23.9670,2011-12-30,3.3700,0.2976,0.0000,0.0000,101.2980,101.2980,30.0587,30.0587
01893.HK,中材股份,"2,010.0000",资本品,20.0000,工业,——,2011-12-30,2.7600,-1.4286,0.0000,0.0000,32.1305,98.5724,11.6415,35.7146
01882.HK,海天国际,"2,010.0000",资本品,20.0000,工业,20.3687,2011-12-30,6.6800,1.9847,0.0000,0.0000,106.6128,106.6128,15.9600,15.9600
01800.HK,中国交通建设,"2,010.0000",资本品,20.0000,工业,4.7153,2011-12-30,6.0700,-0.1645,0.0000,0.0000,268.7493,899.8775,44.2750,148.2500
01766.HK,中国中车,"2,010.0000",资本品,20.0000,工业,19.7299,2011-12-30,4.4400,0.2257,0.0000,0.0000,89.8656,525.6960,20.2400,118.4000
01685.HK,博耳电力,"2,010.0000",资本品,20.0000,工业,0.6258,2011-12-30,2.1300,-2.2936,0.0000,0.0000,16.5388,16.5388,7.7647,7.7647
01683.HK,旷逸国际,"2,010.0000",资本品,20.0000,工业,17.6602,2011-12-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01633.HK,上谕集团,"2,010.0000",资本品,20.0000,工业,1.9572,2011-12-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01618.HK,中国中冶,"2,010.0000",资本品,20.0000,工业,7.2148,2011-12-30,1.7600,0.5714,0.0000,0.0000,50.5296,336.3360,28.7100,191.1000
01205.HK,中信资源,"2,010.0000",资本品,20.0000,工业,-1.6354,2011-12-30,1.0600,1.9231,0.0000,0.0000,83.3768,83.3768,78.6574,78.6574
01186.HK,中国铁建,"2,010.0000",资本品,20.0000,工业,6.5847,2011-12-30,4.2800,2.8846,0.0000,0.0000,88.8655,528.0468,20.7630,123.3754
01157.HK,中联重科,"2,010.0000",资本品,20.0000,工业,13.2550,2011-12-30,8.3600,0.1198,0.0000,0.0000,119.5504,644.2178,14.3003,77.0595
01101.HK,华荣能源,"2,010.0000",资本品,20.0000,工业,-0.0380,2011-12-30,2.1400,-0.9259,0.0000,0.0000,149.8000,149.8000,70.0000,70.0000
01072.HK,东方电气,"2,010.0000",资本品,20.0000,工业,4.5505,2011-12-30,23.0000,1.5453,0.0000,0.0000,78.2000,460.8878,3.4000,20.0386
00983.HK,瑞安建业,"2,010.0000",资本品,20.0000,工业,-0.6443,2011-12-30,7.1700,4.6715,0.0000,0.0000,35.0993,35.0993,4.8953,4.8953
00868.HK,信义玻璃,"2,010.0000",资本品,20.0000,工业,15.5936,2011-12-30,4.4600,0.4505,0.0000,0.0000,164.2720,164.2720,36.8323,36.8323
00716.HK,胜狮货柜,"2,010.0000",资本品,20.0000,工业,3.1373,2011-12-30,1.4700,-0.6757,0.0000,0.0000,35.5421,35.5421,24.1783,24.1783
00659.HK,新创建集团,"2,010.0000",资本品,20.0000,工业,6.1766,2011-12-30,11.4400,-2.2222,0.0000,0.0000,395.9771,395.9771,34.6134,34.6134
00658.HK,中国高速传动,"2,010.0000",资本品,20.0000,工业,112.4973,2011-12-30,3.4000,0.0000,0.0000,0.0000,46.3333,46.3333,13.6274,13.6274
00631.HK,三一国际,"2,010.0000",资本品,20.0000,工业,26.9936,2011-12-30,6.3300,2.0968,0.0000,0.0000,197.0213,197.0213,31.1250,31.1250
00589.HK,建中建设,"2,010.0000",资本品,20.0000,工业,——,2011-12-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
00390.HK,中国中铁,"2,010.0000",资本品,20.0000,工业,8.5937,2011-12-30,2.4300,0.8299,0.0000,0.0000,102.2396,517.5876,42.0739,212.9990
00363.HK,上海实业控股,"2,010.0000",资本品,20.0000,工业,4.8277,2011-12-30,21.5500,-1.1468,0.0000,0.0000,232.6937,232.6937,10.7979,10.7979
00331.HK,丰盛服务集团,"2,010.0000",资本品,20.0000,工业,10.5640,2011-12-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
00179.HK,德昌电机控股,"2,010.0000",资本品,20.0000,工业,8.4526,2011-12-30,4.2900,0.7042,0.0000,0.0000,155.2377,155.2377,36.1859,36.1859
00148.HK,建滔集团,"2,010.0000",资本品,20.0000,工业,8.5723,2011-12-30,23.0000,1.7699,0.0000,0.0000,196.5734,196.5734,8.5467,8.5467
00013.HK,和记黄埔,"2,010.0000",资本品,20.0000,工业,——,2011-12-30,65.1000,-0.6107,0.0000,0.0000,"2,775.4544","2,775.4544",42.6337,42.6337
03933.HK,联邦制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,331.6611,2011-12-30,4.4700,1.1312,0.0000,0.0000,58.1771,58.1771,13.0150,13.0150
02877.HK,神威药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1549,2011-12-30,11.0200,0.0000,0.0000,0.0000,91.1354,91.1354,8.2700,8.2700
02005.HK,石四药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,33.0506,2011-12-30,0.8900,4.7059,0.0000,0.0000,21.7588,21.7588,24.4481,24.4481
01177.HK,中国生物制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,165.8330,2011-12-30,2.3100,0.0000,0.0000,0.0000,114.1478,114.1478,49.4146,49.4146
01093.HK,石药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,128.0155,2011-12-30,1.7100,0.5882,0.0000,0.0000,26.1590,26.1590,15.2977,15.2977
00867.HK,康哲药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,28.8484,2011-12-30,5.1800,2.3715,0.0000,0.0000,83.3893,83.3893,16.0983,16.0983
00775.HK,长江生命科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,38.6108,2011-12-30,0.3500,1.4493,0.0000,0.0000,33.6388,33.6388,96.1107,96.1107
00460.HK,四环医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1404,2011-12-30,2.7500,0.0000,0.0000,0.0000,142.3132,142.3132,51.7502,51.7502
03382.HK,天津港发展,"2,030.0000",运输,20.0000,工业,4.4797,2011-12-30,1.0200,2.0000,0.0000,0.0000,62.8116,62.8116,61.5800,61.5800
02866.HK,中远海发,"2,030.0000",运输,20.0000,工业,-2.8323,2011-12-30,1.7700,-2.7473,0.0000,0.0000,66.3927,206.7913,37.5100,116.8313
02343.HK,太平洋航运,"2,030.0000",运输,20.0000,工业,458.1970,2011-12-30,3.1100,2.3026,0.0000,0.0000,60.2275,60.2275,19.3658,19.3658
01919.HK,中远海控,"2,030.0000",运输,20.0000,工业,158.4159,2011-12-30,3.8200,-0.7792,0.0000,0.0000,98.5789,390.2617,25.8060,102.1627
01308.HK,海丰国际,"2,030.0000",运输,20.0000,工业,31.4109,2011-12-30,2.0000,0.0000,0.0000,0.0000,52.0000,52.0000,26.0000,26.0000
01199.HK,中远海运港口,"2,030.0000",运输,20.0000,工业,2.6214,2011-12-30,9.0700,1.0022,0.0000,0.0000,245.9588,245.9588,27.1178,27.1178
01138.HK,中远海能,"2,030.0000",运输,20.0000,工业,-6.2351,2011-12-30,4.8500,0.0000,0.0000,0.0000,62.8560,165.1208,12.9600,34.0455
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2011-12-30,3.9300,-1.7500,0.0000,0.0000,109.8402,385.8304,27.9492,98.1757
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2011-12-30,3.4000,1.1905,0.0000,0.0000,56.8875,56.8875,16.7316,16.7316
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2011-12-30,5.7400,0.3497,0.0000,0.0000,261.8980,739.9982,45.6268,128.9195
00737.HK,湾区发展,"2,030.0000",运输,20.0000,工业,11.4600,2011-12-30,3.8900,0.5168,0.0000,0.0000,115.2098,115.2098,29.6169,29.6169
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2011-12-30,3.9000,0.2571,0.0000,0.0000,73.2952,168.9047,18.7936,43.3089
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2011-12-30,2.7600,0.3636,0.0000,0.0000,96.4434,311.2325,34.9433,112.7654
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2011-12-30,5.0400,-1.5625,0.0000,0.0000,72.2663,218.8930,14.3385,43.4311
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2011-12-30,2.7500,3.3835,0.0000,0.0000,39.3608,194.7973,14.3130,70.8354
00517.HK,中远海运国际,"2,030.0000",运输,20.0000,工业,14.2757,2011-12-30,3.2600,0.9288,0.0000,0.0000,49.3443,49.3443,15.1363,15.1363
00316.HK,东方海外国际,"2,030.0000",运输,20.0000,工业,58.0764,2011-12-30,45.3500,1.4541,0.0000,0.0000,283.7973,283.7973,6.2579,6.2579
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2011-12-30,13.3200,0.9091,0.0000,0.0000,523.9881,523.9881,39.3384,39.3384
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2011-12-30,7.1500,0.0000,0.0000,0.0000,87.3730,360.1989,12.2200,50.3775
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2011-12-30,0.5100,6.2500,0.0000,0.0000,83.4981,83.4981,163.7217,163.7217
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2011-12-30,22.5500,-1.0965,0.0000,0.0000,557.9730,557.9730,24.7438,24.7438
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2011-12-30,25.1500,0.6000,0.0000,0.0000,"1,454.8766","1,454.8766",57.8480,57.8480
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2011-12-30,3.3200,-1.7752,0.0000,0.0000,43.5304,161.8889,13.1116,48.7617
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2011-12-30,5.8800,0.6849,0.0000,0.0000,104.1348,271.0680,17.7100,46.1000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2011-12-30,8.8200,-0.1133,0.0000,0.0000,253.9430,476.1941,28.7917,53.9903
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2011-12-30,2.9200,2.0979,0.0000,0.0000,175.4383,636.9093,60.0816,218.1196
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2011-12-30,4.8900,0.0000,0.0000,0.0000,228.0168,228.0168,46.6292,46.6292
02626.HK,湖南有色金属公司,"1,510.0000",原材料,15.0000,原材料,——,2011-12-30,2.3100,1.7621,0.0000,0.0000,0.0000,84.7321,0.0000,36.6806
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2011-12-30,3.3800,0.2967,0.0000,0.0000,133.3060,457.1277,39.4397,135.2449
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2011-12-30,2.5100,0.0000,0.0000,0.0000,117.7095,117.7095,46.8962,46.8962
02300.HK,澳科控股,"1,510.0000",原材料,15.0000,原材料,3.2916,2011-12-30,4.1200,0.4878,0.0000,0.0000,38.0337,38.0337,9.2315,9.2315
02233.HK,西部水泥,"1,510.0000",原材料,15.0000,原材料,15.4853,2011-12-30,1.3000,1.5625,0.0000,0.0000,55.4190,55.4190,42.6300,42.6300
02099.HK,中国黄金国际,"1,510.0000",原材料,15.0000,原材料,8.6296,2011-12-30,18.2000,1.7897,0.0000,0.0000,72.1018,72.1018,3.9616,3.9616
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2011-12-30,5.1600,0.1942,0.0000,0.0000,60.3401,221.0408,11.6938,42.8374
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2011-12-30,12.3400,0.6525,0.0000,0.0000,101.6049,359.6937,8.2338,29.1486
01768.HK,BRACELL,"1,510.0000",原材料,15.0000,原材料,——,2011-12-30,2.4100,2.5532,0.0000,0.0000,82.3228,82.3228,34.1588,34.1588
01378.HK,中国宏桥,"1,510.0000",原材料,15.0000,原材料,6.3981,2011-12-30,4.1700,0.4819,0.0000,0.0000,245.4045,245.4045,58.8500,58.8500
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2011-12-30,2.6600,-2.5641,0.0000,0.0000,143.8078,143.8078,54.0631,54.0631
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2011-12-30,5.7900,-0.1724,0.0000,0.0000,377.4649,377.4649,65.1926,65.1926
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2011-12-30,3.2900,0.0000,0.0000,0.0000,174.0281,174.0281,52.8961,52.8961
01194.HK,湾区黄金(新),"1,510.0000",原材料,15.0000,原材料,1.0319,2011-12-30,1.4400,-0.6897,0.0000,0.0000,47.9763,47.9763,33.3169,33.3169
01136.HK,台泥国际集团,"1,510.0000",原材料,15.0000,原材料,——,2011-12-30,2.6500,0.0000,0.0000,0.0000,87.3343,87.3343,32.9564,32.9564
01091.HK,中信大锰,"1,510.0000",原材料,15.0000,原材料,-4.5103,2011-12-30,1.1500,3.6036,0.0000,0.0000,34.7851,34.7851,30.2480,30.2480
01029.HK,铁货,"1,510.0000",原材料,15.0000,原材料,-2.2202,2011-12-30,1.0600,-0.9346,0.0000,0.0000,35.6372,35.6372,33.6200,33.6200
00985.HK,中誉集团,"1,510.0000",原材料,15.0000,原材料,-2.1814,2011-12-30,0.0630,-1.5625,0.0000,0.0000,17.1753,17.1753,272.6240,272.6240
00976.HK,齐合环保,"1,510.0000",原材料,15.0000,原材料,-1.0354,2011-12-30,4.1000,4.3257,0.0000,0.0000,42.7160,42.7160,10.4185,10.4185
00923.HK,综合环保集团,"1,510.0000",原材料,15.0000,原材料,-0.4476,2011-12-30,1.3700,0.0000,0.0000,0.0000,33.0330,33.0330,24.1117,24.1117
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2011-12-30,23.0500,0.8753,0.0000,0.0000,299.5578,"1,221.4892",12.9960,52.9930
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2011-12-30,3.3500,0.0000,0.0000,0.0000,27.8050,27.8050,8.3000,8.3000
00893.HK,中国铁钛,"1,510.0000",原材料,15.0000,原材料,1.2635,2011-12-30,1.5200,-1.9355,0.0000,0.0000,31.5400,31.5400,20.7500,20.7500
00773.HK,中国金属再生资源,"1,510.0000",原材料,15.0000,原材料,——,2011-12-30,8.4000,3.5758,0.0000,0.0000,95.8067,95.8067,11.4056,11.4056
00769.HK,中国稀土,"1,510.0000",原材料,15.0000,原材料,-3.1033,2011-12-30,1.5400,0.6536,0.0000,0.0000,25.7587,25.7587,16.7264,16.7264
00746.HK,理文化工,"1,510.0000",原材料,15.0000,原材料,7.8563,2011-12-30,4.6800,0.2141,0.0000,0.0000,38.6100,38.6100,8.2500,8.2500
00743.HK,亚洲水泥(中国),"1,510.0000",原材料,15.0000,原材料,12.4536,2011-12-30,3.6400,-1.6216,0.0000,0.0000,56.6475,56.6475,15.5625,15.5625
00697.HK,首程控股,"1,510.0000",原材料,15.0000,原材料,-9.8263,2011-12-30,0.4600,0.0000,0.0000,0.0000,41.1852,41.1852,89.5331,89.5331
00691.HK,山水水泥,"1,510.0000",原材料,15.0000,原材料,7.5083,2011-12-30,5.1700,0.0000,0.0000,0.0000,145.5846,145.5846,28.1595,28.1595
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2011-12-30,3.5600,0.2817,0.0000,0.0000,61.1852,61.1852,17.1869,17.1869
00468.HK,纷美包装,"1,510.0000",原材料,15.0000,原材料,10.4033,2011-12-30,2.6000,1.5625,0.0000,0.0000,34.6736,34.6736,13.3360,13.3360
00433.HK,北方矿业,"1,510.0000",原材料,15.0000,原材料,1.8069,2011-12-30,0.1970,2.0725,0.0000,0.0000,25.6152,25.6152,130.0262,130.0262
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2011-12-30,16.7800,-0.1190,0.0000,0.0000,232.8195,581.0460,13.8748,34.6273
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2011-12-30,5.5900,-0.7105,0.0000,0.0000,60.6962,404.4258,10.8580,72.3481
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2011-12-30,3.9700,-3.8741,0.0000,0.0000,125.3290,125.3290,31.5690,31.5690
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2011-12-30,2.4900,-1.5810,0.0000,0.0000,43.1500,191.7470,17.3293,77.0068
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2011-12-30,2.1800,0.9259,0.0000,0.0000,153.0925,153.0925,70.2259,70.2259
00189.HK,东岳集团,"1,510.0000",原材料,15.0000,原材料,11.8668,2011-12-30,5.1200,-1.9157,0.0000,0.0000,108.5723,108.5723,21.2055,21.2055
00067.HK,旭光高新材料,"1,510.0000",原材料,15.0000,原材料,3.9481,2011-12-30,1.4400,0.6993,0.0000,0.0000,80.5531,80.5531,55.9396,55.9396
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2011-12-30,2.8600,0.0000,0.0000,0.0000,"2,391.5971","7,983.6135",836.2228,"2,791.4733"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2011-12-30,15.7000,-0.2541,0.0000,0.0000,613.9450,"3,387.5276",39.1048,215.7661
03618.HK,重庆农村商业银行,"4,010.0000",银行,40.0000,金融,4.9333,2011-12-30,4.0200,0.5000,0.0000,0.0000,101.0361,373.8600,25.1334,93.0000
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2011-12-30,5.4300,-0.3670,0.0000,0.0000,"1,584.2868","3,360.3884",291.7655,618.8561
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2011-12-30,18.4000,0.6564,0.0000,0.0000,"1,945.3916","1,945.3916",105.7278,105.7278
02356.HK,大新银行集团,"4,010.0000",银行,40.0000,金融,5.8344,2011-12-30,6.6300,-1.0448,0.0000,0.0000,81.0806,81.0806,12.2293,12.2293
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2011-12-30,6.7300,0.2981,0.0000,0.0000,277.7559,"1,797.9015",41.2713,267.1473
01398.HK,工商银行,"4,010.0000",银行,40.0000,金融,4.8757,2011-12-30,4.6100,-0.4320,0.0000,0.0000,"4,001.2055","16,092.4244",867.9404,"3,490.7645"
01288.HK,农业银行,"4,010.0000",银行,40.0000,金融,4.5002,2011-12-30,3.3400,0.0000,0.0000,0.0000,"1,026.6767","10,848.1235",307.3882,"3,247.9412"
01111.HK,创兴银行,"4,010.0000",银行,40.0000,金融,15.8768,2011-12-30,13.8000,0.0000,0.0000,0.0000,60.0300,60.0300,4.3500,4.3500
00998.HK,中信银行,"4,010.0000",银行,40.0000,金融,3.3195,2011-12-30,4.3700,-0.6818,0.0000,0.0000,650.3505,"2,044.6062",148.8216,467.8733
00939.HK,建设银行,"4,010.0000",银行,40.0000,金融,5.2471,2011-12-30,5.4200,0.0000,0.0000,0.0000,"13,030.6187","13,550.5950","2,404.1732","2,500.1098"
00440.HK,大新金融,"4,010.0000",银行,40.0000,金融,4.7346,2011-12-30,23.2500,-0.4283,0.0000,0.0000,68.0770,68.0770,2.9280,2.9280
00023.HK,东亚银行,"4,010.0000",银行,40.0000,金融,7.7575,2011-12-30,29.4000,1.3793,0.0000,0.0000,610.3678,610.3678,20.7608,20.7608
00011.HK,恒生银行,"4,010.0000",银行,40.0000,金融,8.6856,2011-12-30,92.2000,-0.2165,0.0000,0.0000,"1,762.7190","1,762.7190",19.1184,19.1184
00005.HK,汇丰控股,"4,010.0000",银行,40.0000,金融,5.5907,2011-12-30,59.0000,1.0274,0.0000,0.0000,"10,542.0213","10,542.0213",178.6783,178.6783
00241.HK,阿里健康,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,"-37,532.9216",2011-12-30,0.4300,0.0000,0.0000,0.0000,15.9868,15.9868,37.1787,37.1787
02607.HK,上海医药,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,13.8480,2011-12-30,12.5800,0.8013,0.0000,0.0000,96.3495,338.2649,7.6589,26.8891
02010.HK,瑞年国际,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,0.5076,2011-12-30,2.5400,-0.7812,0.0000,0.0000,28.5527,28.5527,11.2412,11.2412
01833.HK,平安好医生,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,——,2011-12-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01099.HK,国药控股,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,21.0242,2011-12-30,18.6600,1.3029,0.0000,0.0000,154.5684,448.3299,8.2834,24.0263
01066.HK,威高股份,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,163.6740,2011-12-30,6.9900,-2.7816,0.0000,0.0000,131.6729,312.8984,18.8373,44.7637
00853.HK,微创医疗,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,320.0188,2011-12-30,3.8300,1.5915,0.0000,0.0000,54.4894,54.4894,14.2270,14.2270
02282.HK,美高梅中国,"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.7090,2011-12-30,10.1600,-0.3922,0.0000,0.0000,386.0800,386.0800,38.0000,38.0000
01928.HK,金沙中国有限公司,"2,530.0000",消费者服务,25.0000,非日常生活消费品,15.9424,2011-12-30,21.9500,3.0517,0.0000,0.0000,"1,766.8070","1,766.8070",80.4923,80.4923
01128.HK,永利澳门,"2,530.0000",消费者服务,25.0000,非日常生活消费品,10.1232,2011-12-30,19.5000,3.0655,0.0000,0.0000,"1,011.5723","1,011.5723",51.8755,51.8755
00880.HK,澳博控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.9281,2011-12-30,12.6800,1.2780,0.0000,0.0000,700.1978,700.1978,55.2206,55.2206
00555.HK,御泰中彩控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,0.3635,2011-12-30,0.5100,2.0000,0.0000,0.0000,39.5389,39.5389,77.5273,77.5273
00538.HK,味千(中国),"2,530.0000",消费者服务,25.0000,非日常生活消费品,5.0218,2011-12-30,8.5500,-0.3496,0.0000,0.0000,91.7438,91.7438,10.7303,10.7303
00382.HK,中汇集团,"2,530.0000",消费者服务,25.0000,非日常生活消费品,——,2011-12-30,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
00341.HK,大家乐集团,"2,530.0000",消费者服务,25.0000,非日常生活消费品,17.7768,2011-12-30,17.8000,0.2252,0.0000,0.0000,100.8030,100.8030,5.6631,5.6631
00308.HK,香港中旅,"2,530.0000",消费者服务,25.0000,非日常生活消费品,5.9601,2011-12-30,1.3100,3.1496,0.0000,0.0000,74.5376,74.5376,56.8990,56.8990
00200.HK,新濠国际发展,"2,530.0000",消费者服务,25.0000,非日常生活消费品,16.6245,2011-12-30,5.7700,-0.8591,0.0000,0.0000,71.0497,71.0497,12.3136,12.3136
00069.HK,香格里拉(亚洲),"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.5904,2011-12-30,13.4000,-0.8876,0.0000,0.0000,419.5640,419.5640,31.3107,31.3107
00027.HK,银河娱乐,"2,530.0000",消费者服务,25.0000,非日常生活消费品,26.4217,2011-12-30,14.2400,0.7072,0.0000,0.0000,594.4073,594.4073,41.7421,41.7421
00980.HK,联华超市,"3,010.0000",食品与主要用品零售,30.0000,日常消费品,23.6053,2011-12-30,9.9300,2.4768,0.0000,0.0000,36.9992,111.1763,3.7260,11.1960
00291.HK,华润啤酒,"3,010.0000",食品与主要用品零售,30.0000,日常消费品,87.5656,2011-12-30,26.6500,-0.1873,0.0000,0.0000,639.4481,639.4481,23.9943,23.9943
02319.HK,蒙牛乳业,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,69.3266,2011-12-30,18.1600,-1.9438,0.0000,0.0000,320.7018,320.7018,17.6598,17.6598
01886.HK,汇源果汁,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,18.5727,2011-12-30,2.6400,1.5385,0.0000,0.0000,39.0180,39.0180,14.7795,14.7795
01230.HK,雅士利国际,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,4.9451,2011-12-30,1.1700,-2.5000,0.0000,0.0000,41.0544,41.0544,35.0892,35.0892
