开仓时间,开仓标的,开仓价格,平仓时间,平仓价格
20131031,163,1.5194,20131129,1.5467
20131031,884,1.0005,20131129,1.0535
20131031,34,5.8285,20131129,5.8532
20131031,555,0.6266,20131129,0.7949
20131129,163,1.5467,20131231,1.4671
20131129,884,1.0535,20131231,1.08
20131129,1668,1.5568,20131231,1.7125
20131129,34,5.8532,20131231,5.8964
20131129,555,0.7949,20131231,0.9632
20131231,163,1.4671,20140130,1.4252
20131231,884,1.08,20140130,1.0402
20131231,1668,1.7125,20140130,2.9423
20131231,34,5.8964,20140130,5.5074
20131231,1818,4.0923,20140130,4.2315
20140130,163,1.4252,20140228,1.4252
20140130,884,1.0402,20140228,1.0336
20140130,34,5.5074,20140228,5.7358
20140130,552,3.3341,20140228,3.0054
20140130,1224,1.4571,20140228,1.5008
20140228,163,1.4252,20140331,1.3274
20140228,884,1.0336,20140331,1.0071
20140228,34,5.7358,20140331,5.742
20140228,552,3.0054,20140331,2.8801
20140331,163,1.3274,20140430,1.2296
20140331,34,5.742,20140430,5.8655
20140331,1224,1.4746,20140430,1.2913
20140331,552,2.8801,20140430,2.9975
20140331,1728,3.4186,20140430,3.4186
20140430,163,1.2296,20140530,1.1877
20140430,1628,1.0297,20140530,1.0522
20140430,3618,2.3102,20140530,2.4397
20140530,163,1.1877,20140630,1.2226
20140530,1628,1.0522,20140630,1.0517
20140530,3618,2.4397,20140630,2.6008
20140630,1628,1.0517,20140731,1.1189
20140630,163,1.2226,20140731,1.3833
20140630,3618,2.6008,20140731,2.8193
20140630,1963,3.8534,20140731,4.1329
20140630,3698,2.4402,20140731,2.5155
20140731,1628,1.1189,20140829,1.0884
20140731,1396,1.5395,20140829,1.9196
20140731,3618,2.8193,20140829,2.7829
20140731,1963,4.1329,20140829,3.9516
20140731,3698,2.5155,20140829,2.4934
20140829,1628,1.0884,20140930,1.0272
20140829,1963,3.9516,20140930,3.8987
20140829,3618,2.7829,20140930,2.5862
20140829,2678,4.795,20140930,4.3307
20140829,3698,2.4934,20140930,2.4787
20140930,1628,1.0272,20141031,1.1006
20140930,3618,2.5862,20141031,2.6663
20140930,1963,3.8987,20141031,3.9667
20140930,3698,2.4787,20141031,2.4419
20141031,1628,1.1006,20141128,1.1006
20141031,3618,2.6663,20141128,3.118
20141031,1963,3.9667,20141128,4.2009
20141031,3698,2.4419,20141128,2.4346
20141128,1628,1.1006,20141231,1.1617
20141128,1963,4.2009,20141231,4.4578
20141128,3618,3.118,20141231,3.4459
20141128,3698,2.4346,20141231,2.5375
20141231,1628,1.1617,20150130,1.1434
20141231,1963,4.4578,20150130,4.7449
20141231,3698,2.5375,20150130,2.5008
20150130,1628,1.1434,20150227,1.1373
20150130,1963,4.7449,20150227,4.8582
20150130,3698,2.5008,20150227,2.5302
20150130,732,2.5047,20150227,2.9526
20150227,1628,1.1373,20150331,1.2295
20150227,1963,4.8582,20150331,4.7676
20150227,3698,2.5302,20150331,2.5522
20150331,1886,2.62,20150430,3.13
20150331,3337,1.2952,20150430,1.928
20150331,1628,1.2295,20150430,1.4488
20150331,1963,4.7676,20150430,6.4147
20150331,3698,2.5522,20150430,3.0818
20150331,1396,1.3114,20150430,1.4445
20150430,1224,1.5734,20150529,1.7777
20150430,1963,6.4147,20150529,5.712
20150430,3698,3.0818,20150529,2.9788
20150430,1431,1.08,20150529,0.98
20150529,1224,1.7777,20150630,1.7225
20150529,1963,5.712,20150630,5.9637
20150529,3698,2.9788,20150630,3.0267
20150529,1431,0.98,20150630,0.76
20150630,1963,5.9637,20150731,5.3784
20150630,1431,0.76,20150731,0.63
20150630,3698,3.0267,20150731,2.8568
20150630,2066,7.0489,20150731,7.6584
20150731,1431,0.63,20150831,0.55
20150731,1963,5.3784,20150831,4.5321
20150731,1165,2.7,20150831,1.92
20150831,1963,4.5321,20150930,4.2869
20150831,1165,1.92,20150930,2
20150831,1431,0.55,20150930,0.55
20150930,2369,1.4461,20151030,1.3763
20150930,1963,4.2869,20151030,4.5717
20150930,1165,2,20151030,2.35
20150930,3836,2.9355,20151030,4.4689
20150930,1431,0.55,20151030,0.65
20151030,2369,1.3763,20151130,1.3663
20151030,1963,4.5717,20151130,4.4372
20151030,3698,2.5866,20151130,2.5943
20151030,1431,0.65,20151130,0.57
20151030,1358,1.62,20151130,1.59
20151130,2369,1.3663,20151231,1.5858
20151130,1963,4.4372,20151231,5.3784
20151130,3698,2.5943,20151231,2.6483
20151130,1431,0.57,20151231,0.63
20151231,2369,1.5858,20160129,1.12
20151231,1165,1.97,20160129,1.07
20151231,285,3.9275,20160129,2.9807
20151231,1431,0.63,20160129,0.475
20160129,2369,1.12,20160229,1.13
20160129,2211,2.39,20160229,1.19
20160129,1165,1.07,20160229,1.39
20160129,1963,4.627,20160229,4.983
20160129,1366,1.0183,20160229,0.9733
20160129,3315,1.4926,20160229,1.48
20160129,285,2.9807,20160229,4.0306
20160129,1431,0.475,20160229,0.435
