,开仓日期,开仓标的,开仓价格,平仓日期,平仓价格
0,20150227,00857,7.6406,20150331,7.4021
1,20150227,00914,22.3632,20150331,24.7741
2,20150227,00659,10.5395,20150331,9.4698
3,20150227,00656,11.1897,20150331,13.1214
4,20150227,00066,27.4946,20150331,28.1455
5,20150227,02333,12.4998,20150331,14.3735
6,20150227,01169,18.8599,20150331,19.0457
7,20150227,01928,26.1512,20150331,24.6921
8,20150227,01929,6.0928,20150331,5.5508
9,20150227,06808,6.1927,20150331,5.6730
10,20150227,00151,7.2121,20150331,6.8023
11,20150227,01044,72.6700,20150331,74.2585
12,20150227,01099,24.3986,20150331,27.5811
13,20150227,00460,3.5321,20150331,0.0000
14,20150227,00939,4.7120,20150331,4.7410
15,20150227,00388,156.7868,20150331,169.5698
16,20150227,01299,42.5290,20150331,44.7288
17,20150227,00700,133.9210,20150331,149.0856
18,20150227,02018,47.8124,20150331,44.4871
19,20150227,00522,68.1728,20150331,68.6048
20,20150227,00728,4.1800,20150331,4.3299
21,20150227,00511,33.7380,20150331,32.7497
22,20150227,00003,9.1800,20150331,9.1800
23,20150227,00001,90.6884,20150331,96.9838
24,20150331,00857,7.4021,20150430,8.5860
25,20150331,00914,24.7741,20150430,25.8548
26,20150331,00659,9.4698,20150430,9.7487
27,20150331,00656,13.1214,20150430,16.2712
28,20150331,00066,28.1455,20150430,29.2178
29,20150331,02333,14.3735,20150430,15.1050
30,20150331,01169,19.0457,20150430,20.5787
31,20150331,01928,24.6921,20150430,23.8690
32,20150331,01929,5.5508,20150430,6.3932
33,20150331,06808,5.6730,20150430,7.0155
34,20150331,00151,6.8023,20150430,7.0973
35,20150331,01044,74.2585,20150430,76.2440
36,20150331,01099,27.5811,20150430,33.5039
37,20150331,00460,0.0000,20150430,0.0000
38,20150331,00939,4.7410,20150430,5.5166
39,20150331,00388,169.5698,20150430,255.1373
40,20150331,01299,44.7288,20150430,47.4326
41,20150331,00700,149.0856,20150430,161.4930
42,20150331,02018,44.4871,20150430,35.9492
43,20150331,00522,68.6048,20150430,75.8195
44,20150331,00728,4.3299,20150430,4.9627
45,20150331,03888,22.7595,20150430,29.1788
46,20150331,00003,9.1800,20150430,9.7237
47,20150331,00001,96.9838,20150430,99.8574
48,20150430,00857,8.5860,20150529,7.8535
49,20150430,01378,5.2499,20150529,6.3112
50,20150430,01800,11.8053,20150529,11.2627
51,20150430,00656,16.2712,20150529,17.2979
52,20150430,00066,29.2178,20150529,29.6406
53,20150430,02333,15.1050,20150529,13.4176
54,20150430,01169,20.5787,20150529,22.0652
55,20150430,01928,23.8690,20150529,22.8963
56,20150430,01929,6.3932,20150529,6.0994
57,20150430,06808,7.0155,20150529,6.0769
58,20150430,00151,7.0973,20150529,7.2029
59,20150430,01044,76.2440,20150529,72.3986
60,20150430,01099,33.5039,20150529,33.2387
61,20150430,01093,6.3292,20150529,6.2362
62,20150430,00939,5.5166,20150529,5.4731
63,20150430,00388,255.1373,20150529,261.0325
64,20150430,01299,47.4326,20150529,46.9664
65,20150430,00700,161.4930,20150529,154.0547
66,20150430,02018,35.9492,20150529,40.5837
67,20150430,03800,2.1658,20150529,1.9251
68,20150430,00728,4.9627,20150529,4.4298
69,20150430,03888,29.1788,20150529,30.1800
70,20150430,00003,9.7237,20150529,9.7341
