成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
01666.HK,同仁堂科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,15.4885,2013-12-31,24.7500,-0.8016,0.0000,0.0000,77.8021,158.4970,3.1435,6.4039
01177.HK,中国生物制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,165.8330,2013-12-31,6.1500,2.1595,0.0000,0.0000,303.8999,303.8999,49.4146,49.4146
01093.HK,石药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,128.0155,2013-12-31,6.1200,3.0303,0.0000,0.0000,341.8850,341.8850,55.8636,55.8636
00867.HK,康哲药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,28.8484,2013-12-31,8.2900,2.0936,0.0000,0.0000,200.1826,200.1826,24.1475,24.1475
00775.HK,长江生命科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,38.6108,2013-12-31,0.7200,0.0000,0.0000,0.0000,69.1997,69.1997,96.1107,96.1107
00460.HK,四环医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1404,2013-12-31,7.0800,-0.5618,0.0000,0.0000,366.3917,366.3917,51.7502,51.7502
03382.HK,天津港发展,"2,030.0000",运输,20.0000,工业,4.4797,2013-12-31,1.3300,0.7576,0.0000,0.0000,81.9014,81.9014,61.5800,61.5800
02866.HK,中远海发,"2,030.0000",运输,20.0000,工业,-2.8323,2013-12-31,2.0200,-0.4926,0.0000,0.0000,75.7702,235.9991,37.5100,116.8313
02343.HK,太平洋航运,"2,030.0000",运输,20.0000,工业,458.1970,2013-12-31,5.5500,1.2774,0.0000,0.0000,107.4800,107.4800,19.3658,19.3658
01919.HK,中远海控,"2,030.0000",运输,20.0000,工业,158.4159,2013-12-31,3.7800,-1.0471,0.0000,0.0000,97.5467,386.1752,25.8060,102.1627
01308.HK,海丰国际,"2,030.0000",运输,20.0000,工业,31.4109,2013-12-31,3.4100,0.2941,0.0000,0.0000,88.1578,88.1578,25.8527,25.8527
01199.HK,中远海运港口,"2,030.0000",运输,20.0000,工业,2.6214,2013-12-31,10.6400,0.0000,0.0000,0.0000,309.8714,309.8714,29.1233,29.1233
01138.HK,中远海能,"2,030.0000",运输,20.0000,工业,-6.2351,2013-12-31,6.0200,-0.8237,0.0000,0.0000,78.0192,204.9543,12.9600,34.0456
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2013-12-31,3.0200,1.6835,0.0000,0.0000,84.4065,296.4905,27.9492,98.1757
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2013-12-31,4.0600,0.9950,0.0000,0.0000,67.9304,67.9304,16.7316,16.7316
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2013-12-31,5.7900,1.9366,0.0000,0.0000,264.1794,757.6071,45.6268,130.8475
00737.HK,湾区发展,"2,030.0000",运输,20.0000,工业,11.4600,2013-12-31,3.6900,-0.2703,0.0000,0.0000,113.7144,113.7144,30.8169,30.8169
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2013-12-31,6.0700,-0.1645,0.0000,0.0000,114.0774,262.8850,18.7936,43.3089
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2013-12-31,2.9200,0.6897,0.0000,0.0000,122.4411,370.0887,41.9319,126.7427
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2013-12-31,7.3300,1.8056,0.0000,0.0000,105.1015,318.3503,14.3385,43.4311
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2013-12-31,3.5900,0.2793,0.0000,0.0000,51.3837,254.2990,14.3130,70.8354
00517.HK,中远海运国际,"2,030.0000",运输,20.0000,工业,14.2757,2013-12-31,3.3000,0.0000,0.0000,0.0000,49.9548,49.9548,15.1378,15.1378
00316.HK,东方海外国际,"2,030.0000",运输,20.0000,工业,58.0764,2013-12-31,38.9500,-0.1282,0.0000,0.0000,243.7465,243.7465,6.2579,6.2579
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2013-12-31,16.4000,-0.3645,0.0000,0.0000,645.1505,645.1505,39.3384,39.3384
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2013-12-31,9.5300,-0.2094,0.0000,0.0000,116.4566,480.0973,12.2200,50.3775
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2013-12-31,0.9700,0.0000,0.0000,0.0000,160.7386,160.7386,165.7099,165.7099
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2013-12-31,28.3000,0.0000,0.0000,0.0000,715.0534,715.0534,25.2669,25.2669
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2013-12-31,29.3500,0.1707,0.0000,0.0000,"1,701.8720","1,701.8720",57.9854,57.9854
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2013-12-31,1.6400,-0.6061,0.0000,0.0000,86.7496,86.7496,52.8961,52.8961
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2013-12-31,3.4700,-0.5731,0.0000,0.0000,45.4971,176.1431,13.1116,50.7617
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2013-12-31,4.8500,-0.8180,0.0000,0.0000,85.8935,223.5850,17.7100,46.1000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2013-12-31,8.3400,1.3366,0.0000,0.0000,240.1229,450.2788,28.7917,53.9903
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2013-12-31,1.6600,-1.1905,0.0000,0.0000,99.7355,362.0786,60.0816,218.1196
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2013-12-31,6.7500,-0.5891,0.0000,0.0000,314.9699,314.9699,46.6622,46.6622
02626.HK,湖南有色金属公司,"1,510.0000",原材料,15.0000,原材料,——,2013-12-31,2.4300,0.4132,0.0000,0.0000,0.0000,89.1338,0.0000,36.6806
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2013-12-31,2.7000,-0.7353,0.0000,0.0000,106.4871,365.1612,39.4397,135.2449
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2013-12-31,5.1100,-0.3899,0.0000,0.0000,239.9698,239.9698,46.9608,46.9608
02233.HK,西部水泥,"1,510.0000",原材料,15.0000,原材料,15.4853,2013-12-31,1.1500,0.8772,0.0000,0.0000,52.2928,52.2928,45.4720,45.4720
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2013-12-31,6.7500,6.6351,0.0000,0.0000,78.9333,289.1523,11.6938,42.8374
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2013-12-31,4.4300,-0.2252,0.0000,0.0000,38.7335,131.3861,8.7435,29.6583
01378.HK,中国宏桥,"1,510.0000",原材料,15.0000,原材料,6.3981,2013-12-31,5.3400,4.5010,0.0000,0.0000,314.2590,314.2590,58.8500,58.8500
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2013-12-31,2.4000,-0.8264,0.0000,0.0000,129.7514,129.7514,54.0631,54.0631
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2013-12-31,5.2100,-1.8832,0.0000,0.0000,340.3661,340.3661,65.3294,65.3294
01194.HK,湾区黄金(新),"1,510.0000",原材料,15.0000,原材料,1.0319,2013-12-31,1.1900,-3.2520,0.0000,0.0000,51.7737,51.7737,43.5073,43.5073
01136.HK,台泥国际集团,"1,510.0000",原材料,15.0000,原材料,——,2013-12-31,3.8000,0.0000,0.0000,0.0000,125.2344,125.2344,32.9564,32.9564
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2013-12-31,28.7500,-0.8621,0.0000,0.0000,373.6350,"1,523.5495",12.9960,52.9930
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2013-12-31,6.0500,0.3317,0.0000,0.0000,60.3524,60.3524,9.9756,9.9756
00746.HK,理文化工,"1,510.0000",原材料,15.0000,原材料,7.8563,2013-12-31,4.1900,-0.4751,0.0000,0.0000,34.5675,34.5675,8.2500,8.2500
00743.HK,亚洲水泥(中国),"1,510.0000",原材料,15.0000,原材料,12.4536,2013-12-31,4.8900,0.8247,0.0000,0.0000,76.1006,76.1006,15.5625,15.5625
00697.HK,首程控股,"1,510.0000",原材料,15.0000,原材料,-9.8263,2013-12-31,0.4500,1.1236,0.0000,0.0000,40.3105,40.3105,89.5790,89.5790
00691.HK,山水水泥,"1,510.0000",原材料,15.0000,原材料,7.5083,2013-12-31,3.3300,1.5244,0.0000,0.0000,93.7711,93.7711,28.1595,28.1595
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2013-12-31,3.1700,0.6349,0.0000,0.0000,66.1757,66.1757,20.8756,20.8756
00468.HK,纷美包装,"1,510.0000",原材料,15.0000,原材料,10.4033,2013-12-31,4.5800,-0.2179,0.0000,0.0000,61.3224,61.3224,13.3892,13.3892
00433.HK,北方矿业,"1,510.0000",原材料,15.0000,原材料,1.8069,2013-12-31,0.3100,-1.5873,0.0000,0.0000,44.7411,44.7411,144.3262,144.3262
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2013-12-31,14.0000,0.4304,0.0000,0.0000,194.2475,484.7821,13.8748,34.6273
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2013-12-31,5.7600,-0.1733,0.0000,0.0000,62.5421,416.7249,10.8580,72.3481
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2013-12-31,4.2900,-0.2326,0.0000,0.0000,133.0465,133.0465,31.0132,31.0132
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2013-12-31,2.1000,0.0000,0.0000,0.0000,36.3915,161.7143,17.3293,77.0068
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2013-12-31,1.2600,0.0000,0.0000,0.0000,88.5081,88.5081,70.2446,70.2446
00189.HK,东岳集团,"1,510.0000",原材料,15.0000,原材料,11.8668,2013-12-31,3.0700,-0.3247,0.0000,0.0000,65.0631,65.0631,21.1932,21.1932
00067.HK,旭光高新材料,"1,510.0000",原材料,15.0000,原材料,3.9481,2013-12-31,1.5200,0.0000,0.0000,0.0000,85.1787,85.1787,56.0386,56.0386
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2013-12-31,3.5700,0.5634,0.0000,0.0000,"2,985.3153","9,973.3145",836.2228,"2,793.6455"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2013-12-31,16.5200,1.4742,0.0000,0.0000,758.4169,"4,166.3185",45.9090,252.1985
03618.HK,重庆农村商业银行,"4,010.0000",银行,40.0000,金融,4.9333,2013-12-31,3.7600,0.5348,0.0000,0.0000,94.5014,349.6800,25.1334,93.0000
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2013-12-31,5.4700,1.2963,0.0000,0.0000,"1,915.1489","4,062.1711",350.1186,742.6273
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2013-12-31,24.8500,0.2016,0.0000,0.0000,"2,627.3359","2,627.3359",105.7278,105.7278
02356.HK,大新银行集团,"4,010.0000",银行,40.0000,金融,5.8344,2013-12-31,13.6400,0.2941,0.0000,0.0000,170.6870,170.6870,12.5137,12.5137
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2013-12-31,8.6100,0.7017,0.0000,0.0000,497.4843,"2,442.3292",57.7798,283.6619
01398.HK,工商银行,"4,010.0000",银行,40.0000,金融,4.8757,2013-12-31,5.2400,0.3831,0.0000,0.0000,"4,548.0079","18,412.7665",867.9404,"3,513.8867"
01288.HK,农业银行,"4,010.0000",银行,40.0000,金融,4.5002,2013-12-31,3.8100,0.7937,0.0000,0.0000,"1,171.1492","12,374.6559",307.3882,"3,247.9412"
00998.HK,中信银行,"4,010.0000",银行,40.0000,金融,3.3195,2013-12-31,4.2100,1.6908,0.0000,0.0000,626.5391,"1,969.7465",148.8216,467.8733
00939.HK,建设银行,"4,010.0000",银行,40.0000,金融,5.2471,2013-12-31,5.8500,0.0000,0.0000,0.0000,"14,064.4132","14,625.6422","2,404.1732","2,500.1098"
00440.HK,大新金融,"4,010.0000",银行,40.0000,金融,4.7346,2013-12-31,44.4500,-0.2245,0.0000,0.0000,131.8061,131.8061,2.9653,2.9653
00023.HK,东亚银行,"4,010.0000",银行,40.0000,金融,7.7575,2013-12-31,32.8500,0.6125,0.0000,0.0000,752.1042,752.1042,22.8951,22.8951
00011.HK,恒生银行,"4,010.0000",银行,40.0000,金融,8.6856,2013-12-31,125.7000,0.1594,0.0000,0.0000,"2,403.1863","2,403.1863",19.1184,19.1184
00005.HK,汇丰控股,"4,010.0000",银行,40.0000,金融,5.5907,2013-12-31,84.1500,0.0000,0.0000,0.0000,"15,845.4509","15,845.4509",188.3001,188.3001
02607.HK,上海医药,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,13.8480,2013-12-31,18.9800,0.3171,0.0000,0.0000,145.3667,510.3552,7.6589,26.8891
01833.HK,平安好医生,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,——,2013-12-31,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01099.HK,国药控股,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,21.0242,2013-12-31,22.2500,-0.4474,0.0000,0.0000,221.1670,571.4453,9.9401,25.6829
01066.HK,威高股份,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,163.6740,2013-12-31,10.4600,0.0000,0.0000,0.0000,197.0384,468.2285,18.8373,44.7637
00853.HK,微创医疗,"3,510.0000",医疗保健设备与服务,35.0000,医疗保健,320.0188,2013-12-31,5.0700,-1.9342,0.0000,0.0000,71.4360,71.4360,14.0899,14.0899
01928.HK,金沙中国有限公司,"2,530.0000",消费者服务,25.0000,非日常生活消费品,15.9424,2013-12-31,63.3500,1.1981,0.0000,0.0000,"5,108.0333","5,108.0333",80.6319,80.6319
00308.HK,香港中旅,"2,530.0000",消费者服务,25.0000,非日常生活消费品,5.9601,2013-12-31,1.6300,0.6098,0.0000,0.0000,91.8435,91.8435,56.3457,56.3457
02282.HK,美高梅中国,"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.7090,2013-12-31,33.1000,1.8461,0.0000,0.0000,"1,257.8000","1,257.8000",38.0000,38.0000
01314.HK,翠华控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,2.9395,2013-12-31,5.4400,0.5545,0.0000,0.0000,75.8862,75.8862,13.9497,13.9497
01128.HK,永利澳门,"2,530.0000",消费者服务,25.0000,非日常生活消费品,10.1232,2013-12-31,35.1500,0.8608,0.0000,0.0000,"1,823.4238","1,823.4238",51.8755,51.8755
00880.HK,澳博控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.9281,2013-12-31,26.0000,1.9608,0.0000,0.0000,"1,443.9124","1,443.9124",55.5351,55.5351
00555.HK,御泰中彩控股,"2,530.0000",消费者服务,25.0000,非日常生活消费品,0.3635,2013-12-31,1.0500,1.9417,0.0000,0.0000,91.6836,91.6836,87.3177,87.3177
00538.HK,味千(中国),"2,530.0000",消费者服务,25.0000,非日常生活消费品,5.0218,2013-12-31,8.0200,-2.3142,0.0000,0.0000,87.3942,87.3942,10.8970,10.8970
00200.HK,新濠国际发展,"2,530.0000",消费者服务,25.0000,非日常生活消费品,16.6245,2013-12-31,28.5000,0.5291,0.0000,0.0000,437.8685,437.8685,15.3638,15.3638
00069.HK,香格里拉(亚洲),"2,530.0000",消费者服务,25.0000,非日常生活消费品,7.5904,2013-12-31,15.1200,0.5319,0.0000,0.0000,473.6166,473.6166,31.3238,31.3238
00027.HK,银河娱乐,"2,530.0000",消费者服务,25.0000,非日常生活消费品,26.4217,2013-12-31,69.5500,0.8702,0.0000,0.0000,"2,934.8059","2,934.8059",42.1971,42.1971
06808.HK,高鑫零售,"3,010.0000",食品与主要用品零售,30.0000,日常消费品,28.2718,2013-12-31,10.9400,-0.7260,0.0000,0.0000,"1,043.6437","1,043.6437",95.3970,95.3970
00291.HK,华润啤酒,"3,010.0000",食品与主要用品零售,30.0000,日常消费品,87.5656,2013-12-31,25.7500,0.0000,0.0000,0.0000,618.9021,618.9021,24.0350,24.0350
02319.HK,蒙牛乳业,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,69.3266,2013-12-31,36.8000,0.8219,0.0000,0.0000,675.3769,675.3769,18.3526,18.3526
01886.HK,汇源果汁,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,18.5727,2013-12-31,4.9800,-0.4000,0.0000,0.0000,99.6137,99.6137,20.0027,20.0027
01230.HK,雅士利国际,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,4.9451,2013-12-31,4.7500,2.3707,0.0000,0.0000,169.0606,169.0606,35.5917,35.5917
01117.HK,现代牧业,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,12.3577,2013-12-31,4.2000,3.4483,0.0000,0.0000,202.7482,202.7482,48.2734,48.2734
01115.HK,西藏水资源,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,2.8835,2013-12-31,3.0600,0.0000,0.0000,0.0000,78.6081,78.6081,25.6889,25.6889
01112.HK,H&H国际控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,20.6737,2013-12-31,69.1500,0.3628,0.0000,0.0000,416.4863,416.4863,6.0229,6.0229
01068.HK,雨润食品,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,28.4335,2013-12-31,4.9800,0.6061,0.0000,0.0000,90.7732,90.7732,18.2276,18.2276
00829.HK,神冠控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,0.8233,2013-12-31,3.4600,4.2169,0.0000,0.0000,115.0146,115.0146,33.2412,33.2412
00606.HK,中国粮油控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,14.6964,2013-12-31,3.8700,1.0444,0.0000,0.0000,203.1704,203.1704,52.4988,52.4988
00506.HK,中国食品,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-8.8353,2013-12-31,3.2900,0.3049,0.0000,0.0000,92.0286,92.0286,27.9722,27.9722
00322.HK,康师傅控股,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,27.1960,2013-12-31,22.4000,-0.4444,0.0000,0.0000,"1,253.5948","1,253.5948",55.9641,55.9641
00220.HK,统一企业中国,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,27.7190,2013-12-31,7.9000,0.3812,0.0000,0.0000,284.3562,284.3562,35.9945,35.9945
00168.HK,青岛啤酒股份,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,38.0734,2013-12-31,65.5500,1.1574,0.0000,0.0000,429.3978,885.5692,6.5507,13.5098
00151.HK,中国旺旺,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,12.6717,2013-12-31,11.2000,0.3584,0.0000,0.0000,"1,481.0588","1,481.0588",132.2374,132.2374
00073.HK,亚洲果业,"3,020.0000",食品、饮料与烟草,30.0000,日常消费品,-0.3236,2013-12-31,2.1300,7.0352,0.0000,0.0000,26.6173,26.6173,12.4964,12.4964
02168.HK,佳兆业美好,"2,020.0000",商业和专业服务,20.0000,工业,——,2013-12-31,——,——,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
