成份代码,成份名称,所属GICS行业代码1,所属GICS行业1,所属GICS行业代码,所属GICS行业,市盈率(PE),截止日期,收盘价,涨跌幅[%],指数权重,指数贡献[点],流通市值[亿],总市值[亿],流通股本[亿],总股本[亿]
01606.HK,国银租赁,"4,020.0000",综合金融,40.0000,金融,6.2691,2017-06-30,1.8200,0.0000,0.0000,0.0000,62.9104,230.0913,34.5662,126.4238
01428.HK,耀才证券金融,"4,020.0000",综合金融,40.0000,金融,19.2381,2017-06-30,2.3000,-0.8621,0.0000,0.0000,39.0309,39.0309,16.9700,16.9700
01375.HK,中州证券,"4,020.0000",综合金融,40.0000,金融,22.9468,2017-06-30,3.7000,-2.6316,0.0000,0.0000,46.2511,145.1782,12.5003,39.2373
01359.HK,中国信达,"4,020.0000",综合金融,40.0000,金融,5.1521,2017-06-30,2.9100,-0.6826,0.0000,0.0000,394.8172,"1,110.5880",135.6760,381.6454
01051.HK,国际资源,"4,020.0000",综合金融,40.0000,金融,——,2017-06-30,0.1140,0.0000,0.0000,0.0000,30.8357,30.8357,270.4884,270.4884
00806.HK,惠理集团,"4,020.0000",综合金融,40.0000,金融,17.1354,2017-06-30,7.1100,-1.9310,0.0000,0.0000,131.6569,131.6569,18.5171,18.5171
00717.HK,英皇证券,"4,020.0000",综合金融,40.0000,金融,6.3191,2017-06-30,0.7000,0.0000,0.0000,0.0000,47.1859,47.1859,67.4085,67.4085
00721.HK,中国金融国际,"4,020.0000",综合金融,40.0000,金融,-6.0301,2017-06-30,0.3000,-1.6393,0.0000,0.0000,32.9149,32.9149,109.7163,109.7163
00665.HK,海通国际,"4,020.0000",综合金融,40.0000,金融,24.0688,2017-06-30,4.6100,-0.4320,0.0000,0.0000,246.1611,246.1611,53.3972,53.3972
00388.HK,香港交易所,"4,020.0000",综合金融,40.0000,金融,106.3958,2017-06-30,201.8000,-0.6890,0.0000,0.0000,"2,485.3644","2,485.3644",12.3160,12.3160
00378.HK,五龙动力,"4,020.0000",综合金融,40.0000,金融,-8.8104,2017-06-30,1.4000,2.9412,0.0000,0.0000,71.8991,71.8991,51.3565,51.3565
00279.HK,民众金融科技,"4,020.0000",综合金融,40.0000,金融,0.3522,2017-06-30,0.5200,1.9608,0.0000,0.0000,81.6436,81.6436,157.0069,157.0069
00245.HK,中薇金融,"4,020.0000",综合金融,40.0000,金融,"-2,331.4207",2017-06-30,0.5000,2.0408,0.0000,0.0000,144.6436,144.6436,289.2872,289.2872
00165.HK,中国光大控股,"4,020.0000",综合金融,40.0000,金融,15.2938,2017-06-30,17.0000,-1.2776,0.0000,0.0000,286.4931,286.4931,16.8525,16.8525
00142.HK,第一太平,"4,020.0000",综合金融,40.0000,金融,4.6672,2017-06-30,5.7600,-0.3460,0.0000,0.0000,249.7585,249.7585,43.3609,43.3609
00109.HK,天成国际,"4,020.0000",综合金融,40.0000,金融,30.2399,2017-06-30,0.3450,1.4706,0.0000,0.0000,24.8562,24.8562,72.0469,72.0469
03898.HK,中车时代电气,"2,010.0000",资本品,20.0000,工业,17.7655,2017-06-30,38.3000,-0.5195,0.0000,0.0000,209.6272,450.2076,5.4733,11.7548
03823.HK,德普科技,"2,010.0000",资本品,20.0000,工业,-1.7420,2017-06-30,0.1070,0.0000,0.0000,0.0000,8.5600,8.5600,80.0000,80.0000
03808.HK,中国重汽,"2,010.0000",资本品,20.0000,工业,179.1736,2017-06-30,5.6700,-0.1761,0.0000,0.0000,156.5483,156.5483,27.6099,27.6099
03393.HK,威胜控股,"2,010.0000",资本品,20.0000,工业,4.5091,2017-06-30,3.5900,-0.8287,0.0000,0.0000,36.0695,36.0695,10.0472,10.0472
03339.HK,中国龙工,"2,010.0000",资本品,20.0000,工业,18.2962,2017-06-30,2.4500,-0.4065,0.0000,0.0000,104.8625,104.8625,42.8010,42.8010
03311.HK,中国建筑国际,"2,010.0000",资本品,20.0000,工业,11.8208,2017-06-30,13.3600,0.0000,0.0000,0.0000,599.6154,599.6154,44.8814,44.8814
02727.HK,上海电气,"2,010.0000",资本品,20.0000,工业,11.7976,2017-06-30,3.7500,0.5362,0.0000,0.0000,111.4842,503.6684,29.7291,134.3116
02382.HK,舜宇光学科技,"2,010.0000",资本品,20.0000,工业,227.2925,2017-06-30,70.0000,-0.9200,0.0000,0.0000,767.9000,767.9000,10.9700,10.9700
02357.HK,中航科工,"2,010.0000",资本品,20.0000,工业,32.5609,2017-06-30,4.5800,-1.5054,0.0000,0.0000,107.9247,273.2484,23.5643,59.6612
02128.HK,中国联塑,"2,010.0000",资本品,20.0000,工业,23.9670,2017-06-30,6.0000,1.3514,0.0000,0.0000,186.1451,186.1451,31.0242,31.0242
02039.HK,中集集团,"2,010.0000",资本品,20.0000,工业,10.3471,2017-06-30,13.9600,-0.8523,0.0000,0.0000,239.6341,416.0572,17.1658,29.8035
01882.HK,海天国际,"2,010.0000",资本品,20.0000,工业,20.3687,2017-06-30,21.9000,-0.6803,0.0000,0.0000,349.5240,349.5240,15.9600,15.9600
01848.HK,中国飞机租赁,"2,010.0000",资本品,20.0000,工业,29.6303,2017-06-30,9.1000,-0.8715,0.0000,0.0000,61.6377,61.6377,6.7734,6.7734
01829.HK,中国机械工程,"2,010.0000",资本品,20.0000,工业,3.0960,2017-06-30,5.5100,-1.6071,0.0000,0.0000,50.0457,227.3261,9.0827,41.2570
01800.HK,中国交通建设,"2,010.0000",资本品,20.0000,工业,4.7153,2017-06-30,10.0600,-1.1788,0.0000,0.0000,445.4065,"1,627.1784",44.2750,161.7474
01766.HK,中国中车,"2,010.0000",资本品,20.0000,工业,19.7299,2017-06-30,7.0200,-0.4255,0.0000,0.0000,306.8488,"2,014.6603",43.7107,286.9886
01685.HK,博耳电力,"2,010.0000",资本品,20.0000,工业,0.6258,2017-06-30,2.5200,-1.9455,0.0000,0.0000,19.4990,19.4990,7.7377,7.7377
01618.HK,中国中冶,"2,010.0000",资本品,20.0000,工业,7.2148,2017-06-30,2.6400,0.0000,0.0000,0.0000,75.7944,547.1035,28.7100,207.2362
01608.HK,伟能集团,"2,010.0000",资本品,20.0000,工业,835.7568,2017-06-30,4.9500,3.5565,0.0000,0.0000,126.7200,126.7200,25.6000,25.6000
01315.HK,允升国际,"2,010.0000",资本品,20.0000,工业,-14.0320,2017-06-30,0.8400,1.2048,0.0000,0.0000,50.4000,50.4000,60.0000,60.0000
01205.HK,中信资源,"2,010.0000",资本品,20.0000,工业,-1.6354,2017-06-30,0.8600,2.3810,0.0000,0.0000,67.5765,67.5765,78.5773,78.5773
01186.HK,中国铁建,"2,010.0000",资本品,20.0000,工业,6.5847,2017-06-30,10.1800,-0.1961,0.0000,0.0000,211.3669,"1,382.3973",20.7630,135.7954
01157.HK,中联重科,"2,010.0000",资本品,20.0000,工业,13.2550,2017-06-30,3.8000,2.1505,0.0000,0.0000,52.7519,291.2370,13.8821,76.6413
00868.HK,信义玻璃,"2,010.0000",资本品,20.0000,工业,15.5936,2017-06-30,7.7300,0.3896,0.0000,0.0000,309.1534,309.1534,39.9940,39.9940
00750.HK,水发兴业能源,"2,010.0000",资本品,20.0000,工业,2.3838,2017-06-30,3.2700,-1.2085,0.0000,0.0000,27.2742,27.2742,8.3407,8.3407
00687.HK,泰昇集团,"2,010.0000",资本品,20.0000,工业,6.7316,2017-06-30,4.0300,-0.4938,0.0000,0.0000,137.1207,137.1207,34.0250,34.0250
00659.HK,新创建集团,"2,010.0000",资本品,20.0000,工业,6.1766,2017-06-30,15.3600,-0.3891,0.0000,0.0000,597.2417,597.2417,38.8829,38.8829
00658.HK,中国高速传动,"2,010.0000",资本品,20.0000,工业,112.4973,2017-06-30,8.5500,-3.3898,0.0000,0.0000,139.8174,139.8174,16.3529,16.3529
00631.HK,三一国际,"2,010.0000",资本品,20.0000,工业,26.9936,2017-06-30,1.3200,-2.9412,0.0000,0.0000,40.1415,40.1415,30.4103,30.4103
00586.HK,海螺创业,"2,010.0000",资本品,20.0000,工业,27.0381,2017-06-30,14.3000,1.4184,0.0000,0.0000,258.0793,258.0793,18.0475,18.0475
00404.HK,新昌集团控股,"2,010.0000",资本品,20.0000,工业,10.7730,2017-06-30,0.3500,0.0000,0.0000,0.0000,19.9733,19.9733,57.0667,57.0667
00390.HK,中国中铁,"2,010.0000",资本品,20.0000,工业,8.5937,2017-06-30,6.1500,-0.6462,0.0000,0.0000,258.7545,"1,404.9245",42.0739,228.4430
00363.HK,上海实业控股,"2,010.0000",资本品,20.0000,工业,4.8277,2017-06-30,23.1000,0.8734,0.0000,0.0000,251.1459,251.1459,10.8721,10.8721
00317.HK,中船防务,"2,010.0000",资本品,20.0000,工业,701.1400,2017-06-30,13.9600,0.1435,0.0000,0.0000,82.6531,197.3255,5.9207,14.1351
00232.HK,中国航空工业国际,"2,010.0000",资本品,20.0000,工业,3.2085,2017-06-30,0.3900,0.0000,0.0000,0.0000,21.5264,21.5264,55.1959,55.1959
00179.HK,德昌电机控股,"2,010.0000",资本品,20.0000,工业,8.4526,2017-06-30,27.1500,-0.3670,0.0000,0.0000,238.6063,238.6063,8.7884,8.7884
00148.HK,建滔集团,"2,010.0000",资本品,20.0000,工业,8.5723,2017-06-30,31.1000,0.1610,0.0000,0.0000,322.9425,322.9425,10.3840,10.3840
03933.HK,联邦制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,331.6611,2017-06-30,5.1500,-3.0132,0.0000,0.0000,83.7841,83.7841,16.2688,16.2688
03320.HK,华润医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,10.6632,2017-06-30,9.7500,-1.1156,0.0000,0.0000,612.7394,612.7394,62.8451,62.8451
02877.HK,神威药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1549,2017-06-30,7.9000,-0.1264,0.0000,0.0000,65.3330,65.3330,8.2700,8.2700
02348.HK,东瑞制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,7.1673,2017-06-30,5.0800,2.2133,0.0000,0.0000,40.6328,40.6328,7.9986,7.9986
02196.HK,复星医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,31.6113,2017-06-30,30.2500,0.0000,0.0000,0.0000,146.3920,754.7771,4.8394,24.9513
02186.HK,绿叶制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,40.8054,2017-06-30,4.2800,1.4218,0.0000,0.0000,142.1420,142.1420,33.2107,33.2107
02005.HK,石四药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,33.0506,2017-06-30,3.1900,0.0000,0.0000,0.0000,90.5946,90.5946,28.3996,28.3996
01681.HK,康臣药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,13.7941,2017-06-30,6.0600,1.0000,0.0000,0.0000,50.1845,50.1845,8.2813,8.2813
01666.HK,同仁堂科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,15.4885,2017-06-30,12.0600,-0.1656,0.0000,0.0000,75.8217,154.4626,6.2870,12.8078
01530.HK,三生制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,194.1589,2017-06-30,10.3600,-2.6316,0.0000,0.0000,262.3477,262.3477,25.3231,25.3231
01513.HK,丽珠医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,57.8241,2017-06-30,55.0000,1.4760,0.0000,0.0000,80.0752,234.0594,1.4559,4.2556
01177.HK,中国生物制药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,165.8330,2017-06-30,6.9000,-0.4329,0.0000,0.0000,511.4413,511.4413,74.1219,74.1219
01093.HK,石药集团,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,128.0155,2017-06-30,11.4000,-1.5544,0.0000,0.0000,690.1581,690.1581,60.5402,60.5402
00950.HK,李氏大药厂,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,23.1784,2017-06-30,6.5200,-1.3616,0.0000,0.0000,38.4891,38.4891,5.9032,5.9032
00874.HK,白云山,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,26.7376,2017-06-30,21.4500,-0.4640,0.0000,0.0000,47.1686,348.7322,2.1990,16.2579
00867.HK,康哲药业,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,28.8484,2017-06-30,13.5000,-0.4425,0.0000,0.0000,335.7784,335.7784,24.8725,24.8725
00775.HK,长江生命科技,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,38.6108,2017-06-30,0.6600,0.0000,0.0000,0.0000,63.4331,63.4331,96.1107,96.1107
00570.HK,中国中药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,68.2283,2017-06-30,4.5000,0.0000,0.0000,0.0000,199.4178,199.4178,44.3151,44.3151
00460.HK,四环医药,"3,520.0000",制药、生物科技和生命科学,35.0000,医疗保健,5.1404,2017-06-30,3.2700,-1.8018,0.0000,0.0000,309.7044,309.7044,94.7108,94.7108
03382.HK,天津港发展,"2,030.0000",运输,20.0000,工业,4.4797,2017-06-30,1.3000,-0.7634,0.0000,0.0000,80.0540,80.0540,61.5800,61.5800
02880.HK,大连港,"2,030.0000",运输,20.0000,工业,10.3968,2017-06-30,1.4500,-1.3605,0.0000,0.0000,74.8014,186.9708,51.5872,128.9454
02866.HK,中远海发,"2,030.0000",运输,20.0000,工业,-2.8323,2017-06-30,1.7200,1.7751,0.0000,0.0000,64.5172,200.9498,37.5100,116.8313
02588.HK,中银航空租赁,"2,030.0000",运输,20.0000,工业,18.0892,2017-06-30,41.3000,0.6090,0.0000,0.0000,286.6263,286.6263,6.9401,6.9401
02343.HK,太平洋航运,"2,030.0000",运输,20.0000,工业,458.1970,2017-06-30,1.7200,3.6145,0.0000,0.0000,69.4610,69.4610,40.3843,40.3843
01919.HK,中远海控,"2,030.0000",运输,20.0000,工业,158.4159,2017-06-30,3.6900,5.1282,0.0000,0.0000,95.2241,376.9805,25.8060,102.1627
01308.HK,海丰国际,"2,030.0000",运输,20.0000,工业,31.4109,2017-06-30,6.1400,1.3201,0.0000,0.0000,162.0538,162.0538,26.3931,26.3931
01199.HK,中远海运港口,"2,030.0000",运输,20.0000,工业,2.6214,2017-06-30,9.1600,2.1182,0.0000,0.0000,276.2673,276.2673,30.1602,30.1602
01138.HK,中远海能,"2,030.0000",运输,20.0000,工业,-6.2351,2017-06-30,4.3600,1.1601,0.0000,0.0000,56.5056,175.7966,12.9600,40.3203
01055.HK,中国南方航空股份,"2,030.0000",运输,20.0000,工业,24.2746,2017-06-30,6.6000,1.2270,0.0000,0.0000,184.4645,647.9594,27.9492,98.1757
01052.HK,越秀交通基建,"2,030.0000",运输,20.0000,工业,10.9620,2017-06-30,5.6000,0.5386,0.0000,0.0000,93.6971,93.6971,16.7316,16.7316
00753.HK,中国国航,"2,030.0000",运输,20.0000,工业,18.8952,2017-06-30,8.0500,0.3741,0.0000,0.0000,367.2960,"1,169.2476",45.6268,145.2482
00737.HK,湾区发展,"2,030.0000",运输,20.0000,工业,11.4600,2017-06-30,4.4900,1.8141,0.0000,0.0000,138.3679,138.3679,30.8169,30.8169
00694.HK,北京首都机场股份,"2,030.0000",运输,20.0000,工业,14.6826,2017-06-30,11.0000,-1.4337,0.0000,0.0000,206.7300,476.3979,18.7936,43.3089
00699.HK,神州租车,"2,030.0000",运输,20.0000,工业,-19.1167,2017-06-30,7.1700,0.9859,0.0000,0.0000,163.1014,163.1014,22.7478,22.7478
00670.HK,中国东方航空股份,"2,030.0000",运输,20.0000,工业,17.0436,2017-06-30,4.8200,3.2120,0.0000,0.0000,224.5686,697.3376,46.5910,144.6759
00636.HK,嘉里物流,"2,030.0000",运输,20.0000,工业,12.1452,2017-06-30,11.5400,-1.3675,0.0000,0.0000,195.6931,195.6931,16.9578,16.9578
00598.HK,中国外运,"2,030.0000",运输,20.0000,工业,11.7138,2017-06-30,4.0000,-0.7444,0.0000,0.0000,85.7955,184.2593,21.4489,46.0648
00576.HK,浙江沪杭甬,"2,030.0000",运输,20.0000,工业,9.8817,2017-06-30,10.2000,-0.1957,0.0000,0.0000,146.2532,442.9977,14.3385,43.4311
00548.HK,深圳高速公路股份,"2,030.0000",运输,20.0000,工业,17.2485,2017-06-30,7.1100,0.0000,0.0000,0.0000,53.1473,155.0528,7.4750,21.8077
00525.HK,广深铁路股份,"2,030.0000",运输,20.0000,工业,6.8641,2017-06-30,3.8700,-1.2755,0.0000,0.0000,55.3913,274.1329,14.3130,70.8354
00316.HK,东方海外国际,"2,030.0000",运输,20.0000,工业,58.0764,2017-06-30,56.0000,3.7037,0.0000,0.0000,350.4442,350.4442,6.2579,6.2579
00293.HK,国泰航空,"2,030.0000",运输,20.0000,工业,15.2331,2017-06-30,12.1200,0.4975,0.0000,0.0000,476.7820,476.7820,39.3384,39.3384
00177.HK,江苏宁沪高速公路,"2,030.0000",运输,20.0000,工业,11.9509,2017-06-30,11.0200,-0.1812,0.0000,0.0000,134.6644,555.1598,12.2200,50.3775
00152.HK,深圳国际,"2,030.0000",运输,20.0000,工业,17.3288,2017-06-30,14.3200,-1.2414,0.0000,0.0000,288.3085,288.3085,20.1333,20.1333
00144.HK,招商局港口,"2,030.0000",运输,20.0000,工业,7.7325,2017-06-30,21.6500,-0.4598,0.0000,0.0000,677.3999,677.3999,31.2887,31.2887
00066.HK,港铁公司,"2,030.0000",运输,20.0000,工业,19.2578,2017-06-30,43.9500,-0.5656,0.0000,0.0000,"2,599.2145","2,599.2145",59.1403,59.1403
03993.HK,洛阳钼业,"1,510.0000",原材料,15.0000,原材料,45.1231,2017-06-30,2.9900,3.1034,0.0000,0.0000,117.6107,504.9272,39.3347,168.8720
03983.HK,中海石油化学,"1,510.0000",原材料,15.0000,原材料,2.6187,2017-06-30,1.8500,0.0000,0.0000,0.0000,32.7635,85.2850,17.7100,46.1000
03323.HK,中国建材,"1,510.0000",原材料,15.0000,原材料,13.2591,2017-06-30,4.6400,4.2697,0.0000,0.0000,133.5936,250.5148,28.7917,53.9903
02899.HK,紫金矿业,"1,510.0000",原材料,15.0000,原材料,48.7226,2017-06-30,2.5800,0.0000,0.0000,0.0000,148.0131,594.2054,57.3694,230.3122
02689.HK,玖龙纸业,"1,510.0000",原材料,15.0000,原材料,18.5462,2017-06-30,10.4000,1.3645,0.0000,0.0000,486.1190,486.1190,46.7422,46.7422
02600.HK,中国铝业,"1,510.0000",原材料,15.0000,原材料,26.4863,2017-06-30,4.0000,-0.9901,0.0000,0.0000,157.7586,596.1519,39.4397,149.0380
02314.HK,理文造纸,"1,510.0000",原材料,15.0000,原材料,10.6870,2017-06-30,7.2500,0.5548,0.0000,0.0000,327.4564,327.4564,45.1664,45.1664
02233.HK,西部水泥,"1,510.0000",原材料,15.0000,原材料,15.4853,2017-06-30,1.1800,1.7241,0.0000,0.0000,63.9821,63.9821,54.2221,54.2221
02009.HK,金隅集团,"1,510.0000",原材料,15.0000,原材料,4.3605,2017-06-30,3.9400,-0.5051,0.0000,0.0000,92.1473,420.7042,23.3876,106.7777
01818.HK,招金矿业,"1,510.0000",原材料,15.0000,原材料,31.3492,2017-06-30,6.3900,0.7886,0.0000,0.0000,67.0448,205.8025,10.4922,32.2070
01636.HK,中国金属利用,"1,510.0000",原材料,15.0000,原材料,2.5279,2017-06-30,3.0100,0.3333,0.0000,0.0000,74.2537,74.2537,24.6690,24.6690
01378.HK,中国宏桥,"1,510.0000",原材料,15.0000,原材料,6.3981,2017-06-30,7.0500,0.0000,0.0000,0.0000,511.8135,511.8135,72.5977,72.5977
01333.HK,中国忠旺,"1,510.0000",原材料,15.0000,原材料,3.4855,2017-06-30,3.4300,0.0000,0.0000,0.0000,186.9169,186.9169,54.4947,54.4947
01313.HK,华润水泥控股,"1,510.0000",原材料,15.0000,原材料,24.5568,2017-06-30,3.8800,0.0000,0.0000,0.0000,253.4780,253.4780,65.3294,65.3294
01208.HK,五矿资源,"1,510.0000",原材料,15.0000,原材料,18.9247,2017-06-30,2.8800,5.8824,0.0000,0.0000,228.9282,228.9282,79.4890,79.4890
01136.HK,台泥国际集团,"1,510.0000",原材料,15.0000,原材料,——,2017-06-30,3.5200,0.5714,0.0000,0.0000,174.0100,174.0100,49.4346,49.4346
00976.HK,齐合环保,"1,510.0000",原材料,15.0000,原材料,-1.0354,2017-06-30,3.6000,3.1519,0.0000,0.0000,57.7855,57.7855,16.0515,16.0515
00914.HK,海螺水泥,"1,510.0000",原材料,15.0000,原材料,25.6486,2017-06-30,27.1500,0.5556,0.0000,0.0000,352.8414,"1,438.7607",12.9960,52.9930
00906.HK,中粮包装,"1,510.0000",原材料,15.0000,原材料,7.7311,2017-06-30,3.8500,-1.2821,0.0000,0.0000,45.2206,45.2206,11.7456,11.7456
00546.HK,阜丰集团,"1,510.0000",原材料,15.0000,原材料,10.2724,2017-06-30,4.2000,-0.2375,0.0000,0.0000,106.9628,106.9628,25.4673,25.4673
00521.HK,CWT INT'L,"1,510.0000",原材料,15.0000,原材料,-4.7265,2017-06-30,0.3250,4.8387,0.0000,0.0000,37.0500,37.0500,114.0000,114.0000
00468.HK,纷美包装,"1,510.0000",原材料,15.0000,原材料,10.4033,2017-06-30,4.8700,0.6198,0.0000,0.0000,65.1128,65.1128,13.3702,13.3702
00451.HK,协鑫新能源,"1,510.0000",原材料,15.0000,原材料,-15.8654,2017-06-30,0.3850,-1.2821,0.0000,0.0000,73.4338,73.4338,190.7372,190.7372
00358.HK,江西铜业股份,"1,510.0000",原材料,15.0000,原材料,7.1361,2017-06-30,12.8200,3.3871,0.0000,0.0000,177.8752,443.9219,13.8748,34.6273
00347.HK,鞍钢股份,"1,510.0000",原材料,15.0000,原材料,21.3198,2017-06-30,5.8200,3.0088,0.0000,0.0000,63.1936,421.0658,10.8580,72.3481
00336.HK,华宝国际,"1,510.0000",原材料,15.0000,原材料,11.1122,2017-06-30,4.6600,0.6479,0.0000,0.0000,144.8311,144.8311,31.0796,31.0796
00323.HK,马鞍山钢铁股份,"1,510.0000",原材料,15.0000,原材料,82.7959,2017-06-30,3.1200,-0.6369,0.0000,0.0000,54.0674,240.2613,17.3293,77.0068
00297.HK,中化化肥,"1,510.0000",原材料,15.0000,原材料,-8.8117,2017-06-30,0.9900,-1.9802,0.0000,0.0000,69.5421,69.5421,70.2446,70.2446
06818.HK,中国光大银行,"4,010.0000",银行,40.0000,金融,4.5571,2017-06-30,3.6500,0.0000,0.0000,0.0000,250.7088,"1,703.7870",68.6874,466.7910
03988.HK,中国银行,"4,010.0000",银行,40.0000,金融,3.8205,2017-06-30,3.8300,-0.2604,0.0000,0.0000,"3,202.7332","11,275.0524",836.2228,"2,943.8779"
03968.HK,招商银行,"4,010.0000",银行,40.0000,金融,14.6962,2017-06-30,23.5500,-1.6701,0.0000,0.0000,"1,081.1572","5,939.2736",45.9090,252.1985
03698.HK,徽商银行,"4,010.0000",银行,40.0000,金融,4.9468,2017-06-30,4.0300,7.7540,0.0000,0.0000,127.4488,445.3077,31.6250,110.4982
03618.HK,重庆农村商业银行,"4,010.0000",银行,40.0000,金融,4.9333,2017-06-30,5.2700,-0.3781,0.0000,0.0000,132.4528,490.1100,25.1334,93.0000
02888.HK,渣打集团,"4,010.0000",银行,40.0000,金融,3.9954,2017-06-30,78.6000,-0.1271,0.0000,0.0000,"2,587.0732","2,587.0732",32.9144,32.9144
03328.HK,交通银行,"4,010.0000",银行,40.0000,金融,3.9647,2017-06-30,5.5100,-1.0772,0.0000,0.0000,"1,929.1536","4,091.8762",350.1186,742.6273
02388.HK,中银香港,"4,010.0000",银行,40.0000,金融,10.6431,2017-06-30,37.3500,-2.4167,0.0000,0.0000,"3,948.9334","3,948.9334",105.7278,105.7278
02356.HK,大新银行集团,"4,010.0000",银行,40.0000,金融,5.8344,2017-06-30,16.6200,-0.3597,0.0000,0.0000,233.2839,233.2839,14.0363,14.0363
01988.HK,民生银行,"4,010.0000",银行,40.0000,金融,3.9489,2017-06-30,7.7900,-0.1282,0.0000,0.0000,540.1258,"2,842.2087",69.3358,364.8535
01963.HK,重庆银行,"4,010.0000",银行,40.0000,金融,4.6021,2017-06-30,6.2400,0.3215,0.0000,0.0000,98.5309,195.1282,15.7902,31.2705
01658.HK,邮储银行,"4,010.0000",银行,40.0000,金融,9.4736,2017-06-30,4.5000,-0.2217,0.0000,0.0000,893.5275,"3,646.3758",198.5617,810.3057
01398.HK,工商银行,"4,010.0000",银行,40.0000,金融,4.8757,2017-06-30,5.2700,-0.1894,0.0000,0.0000,"4,574.0461","18,782.6097",867.9404,"3,564.0626"
01288.HK,农业银行,"4,010.0000",银行,40.0000,金融,4.5002,2017-06-30,3.6900,0.0000,0.0000,0.0000,"1,134.2626","11,984.9029",307.3882,"3,247.9412"
00998.HK,中信银行,"4,010.0000",银行,40.0000,金融,3.3195,2017-06-30,4.7800,-1.0352,0.0000,0.0000,711.3674,"2,339.0833",148.8216,489.3480
00939.HK,建设银行,"4,010.0000",银行,40.0000,金融,5.2471,2017-06-30,6.0500,-0.4934,0.0000,0.0000,"14,545.2479","15,125.6641","2,404.1732","2,500.1098"
