,开仓日期,开仓标的,开仓价格,平仓日期,平仓价格
0,20111031,00440,16.0878,20111130,13.6474
1,20111031,02356,5.8011,20111130,4.8294
2,20111031,03988,1.6419,20111130,1.4107
3,20111130,00440,13.6474,20111230,14.9639
4,20111130,02356,4.8294,20111230,4.8584
5,20111130,03988,1.4107,20111230,1.6651
6,20111230,00440,14.9639,20120131,16.7943
7,20111230,02356,4.8584,20120131,5.5110
8,20111230,00005,37.9689,20120131,41.7593
9,20120131,00440,16.7943,20120229,19.4274
10,20120131,02356,5.5110,20120229,6.0041
11,20120131,00005,41.7593,20120229,44.5219
12,20120229,00440,19.4274,20120330,17.6613
13,20120229,02356,6.0041,20120330,5.6270
14,20120229,00005,44.5219,20120330,44.4368
15,20120330,00440,17.6613,20120430,17.9824
16,20120330,02356,5.6270,20120430,5.8011
17,20120330,03988,1.7865,20120430,1.8616
18,20120430,00440,17.9824,20120531,15.0293
19,20120430,02356,5.8011,20120531,5.0591
20,20120430,03618,2.2192,20120531,2.0525
21,20120531,00440,15.0293,20120629,15.3611
22,20120531,02356,5.0591,20120629,5.1263
23,20120531,00998,2.5224,20120629,2.5610
24,20120629,00440,15.3611,20120731,16.3232
25,20120629,02356,5.1263,20120731,5.3576
26,20120629,00998,2.5610,20120731,2.5144
27,20120731,00440,16.3232,20120831,17.1858
28,20120731,02356,5.3576,20120831,5.2382
29,20120731,03618,1.9165,20120831,1.9813
30,20120831,00440,17.1858,20120928,17.8136
31,20120831,02356,5.2382,20120928,5.3953
32,20120831,00998,2.4346,20120928,2.4080
33,20120928,00440,17.8136,20121031,19.6252
34,20120928,02356,5.3953,20121031,5.7802
35,20120928,00998,2.4080,20121031,2.6076
36,20121031,00440,19.6252,20121130,20.7994
37,20121031,02356,5.7802,20121130,5.9915
38,20121031,00998,2.6076,20121130,2.6475
39,20121130,00440,20.7994,20121231,23.1141
40,20121130,02356,5.9915,20121231,6.3612
41,20121130,00998,2.6475,20121231,3.0133
42,20121231,00440,23.1141,20130131,27.3075
43,20121231,02356,6.3612,20130131,7.2365
44,20121231,00998,3.0133,20130131,3.5588
45,20130131,00440,27.3075,20130228,27.8443
46,20130131,02356,7.2365,20130228,7.2365
47,20130131,00998,3.5588,20130228,3.2195
48,20130228,00440,27.8443,20130328,27.8778
49,20130228,02356,7.2365,20130328,7.9685
50,20130228,00998,3.2195,20130328,3.1863
51,20130328,00440,27.8778,20130430,27.5088
52,20130328,02356,7.9685,20130430,8.5420
53,20130328,00998,3.1863,20130430,2.8537
54,20130430,00440,27.5088,20130531,23.9478
55,20130430,02356,8.5420,20130531,7.4705
56,20130430,00998,2.8537,20130531,2.9193
57,20130531,00440,23.9478,20130628,21.6769
58,20130531,02356,7.4705,20130628,7.0378
59,20130531,00998,2.9193,20130628,2.4606
