,开仓日期,开仓标的,开仓价格,平仓日期,平仓价格
0,20100129,00682,7.3605,20100226,8.4626
1,20100129,02678,0.8643,20100226,1.1001
2,20100129,02343,3.5428,20100226,3.8385
3,20100129,00321,3.0914,20100226,3.2177
4,20100129,00142,3.0452,20100226,2.9614
5,20100129,00008,1.1111,20100226,1.1545
6,20100129,00551,12.8622,20100226,12.9164
7,20100129,00006,21.0957,20100226,21.3410
8,20100129,01138,10.2473,20100226,11.1865
9,20100129,00857,6.0461,20100226,6.0044
10,20100226,00682,8.4626,20100331,8.3642
11,20100226,02678,1.1001,20100331,1.4995
12,20100226,00142,2.9614,20100331,3.6180
13,20100226,00321,3.2177,20100331,3.8272
14,20100226,02343,3.8385,20100331,3.8323
15,20100226,00551,12.9164,20100331,0.0000
16,20100226,00008,1.1545,20100331,1.2629
17,20100226,00006,21.3410,20100331,22.4939
18,20100226,00857,6.0044,20100331,6.3241
19,20100226,01138,11.1865,20100331,10.8678
20,20100331,02678,1.4995,20100430,2.1936
21,20100331,00142,3.6180,20100430,3.6459
22,20100331,00682,8.3642,20100430,8.8562
23,20100331,00008,1.2629,20100430,1.2792
24,20100331,00551,0.0000,20100430,14.6223
25,20100331,01888,3.2872,20100430,4.1220
26,20100331,02777,5.4353,20100430,4.6068
27,20100331,00321,3.8272,20100430,3.6095
28,20100331,03339,1.8792,20100430,1.8193
29,20100331,00857,6.3241,20100430,6.2685
30,20100430,00142,3.6459,20100531,3.6149
31,20100430,00682,8.8562,20100531,7.4293
32,20100430,02678,2.1936,20100531,2.0906
33,20100430,02777,4.6068,20100531,4.3942
34,20100430,00939,3.4102,20100531,3.4212
35,20100430,03328,4.6496,20100531,4.2664
36,20100430,03323,5.2047,20100531,5.0091
37,20100430,00551,14.6223,20100531,12.9705
38,20100430,00321,3.6095,20100531,3.4005
39,20100430,01398,3.1505,20100531,3.2954
40,20100531,00682,7.4293,20100630,7.3801
41,20100531,00142,3.6149,20100630,3.7498
42,20100531,00868,1.5093,20100630,1.5093
43,20100531,02678,2.0906,20100630,2.3452
44,20100531,02777,4.3942,20100630,4.3588
45,20100531,00551,12.9705,20100630,13.6733
46,20100531,03328,4.2664,20100630,4.5002
47,20100531,00939,3.4212,20100630,3.5683
48,20100531,03339,1.5457,20100630,1.6481
49,20100531,00489,6.6732,20100630,6.7165
50,20100630,00682,7.3801,20100730,7.8918
51,20100630,00142,3.7498,20100730,3.9274
52,20100630,03336,3.3479,20100730,3.7199
53,20100630,01093,3.2617,20100730,3.0565
54,20100630,02313,6.7097,20100730,7.4124
55,20100630,02338,4.1373,20100730,5.1675
56,20100630,02678,2.3452,20100730,3.1224
57,20100630,02777,4.3588,20100730,5.5016
58,20100630,03888,3.3458,20100730,3.9635
59,20100630,00321,3.1219,20100730,3.5882
60,20100730,00682,7.8918,20100831,5.9828
61,20100730,00142,3.9274,20100831,4.0836
62,20100730,01093,3.0565,20100831,2.7735
63,20100730,03336,3.7199,20100831,2.7301
64,20100730,02313,7.4124,20100831,6.8719
65,20100730,02338,5.1675,20100831,5.0694
66,20100730,00321,3.5882,20100831,3.4173
67,20100730,00551,13.4537,20100831,13.7557
68,20100730,00939,3.7156,20100831,3.6476
69,20100730,03888,3.9635,20100831,3.1742
70,20100831,00682,5.9828,20100930,6.5437
71,20100831,03336,2.7301,20100930,2.5906
72,20100831,00142,4.0836,20100930,5.0679
73,20100831,01093,2.7735,20100930,2.8584
74,20100831,02678,3.1828,20100930,3.0724
75,20100831,02313,6.8719,20100930,7.2193
76,20100831,02338,5.0694,20100930,6.7047
77,20100831,00489,8.5705,20100930,11.1965
78,20100831,03339,2.0257,20100930,2.4801
79,20100831,02777,4.9169,20100930,4.9549
80,20100930,00682,6.5437,20101029,6.1993
81,20100930,03336,2.5906,20101029,2.4777
82,20100930,02678,3.0724,20101029,3.7651
83,20100930,01093,2.8584,20101029,3.0990
84,20100930,02313,7.2193,20101029,6.9877
85,20100930,00142,5.0679,20101029,5.1690
86,20100930,02777,4.9549,20101029,4.9728
87,20100930,00904,298.3843,20101029,316.2247
88,20100930,03339,2.4801,20101029,2.6552
89,20100930,02338,6.7047,20101029,7.8494
90,20101029,00682,6.1993,20101130,6.2091
91,20101029,03336,2.4777,20101130,2.1190
92,20101029,02313,6.9877,20101130,6.5553
93,20101029,01093,3.0990,20101130,3.1485
94,20101029,00142,5.1690,20101130,4.6826
95,20101029,02678,3.7651,20101130,3.8679
96,20101029,02777,4.9728,20101130,4.6061
97,20101029,01888,3.7802,20101130,3.8313
98,20101029,00904,316.2247,20101130,322.2595
99,20101029,03888,3.3715,20101130,3.5002
100,20101130,03336,2.1190,20101231,2.5574
101,20101130,00682,6.2091,20101231,5.9607
102,20101130,02313,6.5553,20101231,6.9182
103,20101130,02338,8.8551,20101231,7.9884
104,20101130,00142,4.6826,20101231,5.2198
105,20101130,01093,3.1485,20101231,3.0848
106,20101130,02678,3.8679,20101231,4.1080
107,20101130,02777,4.6061,20101231,5.0354
108,20101130,03888,3.5002,20101231,3.3115
109,20101130,00904,322.2595,20101231,311.7991
110,20101231,00682,5.9607,20110131,5.4640
111,20101231,03336,2.5574,20110131,2.3847
112,20101231,02313,6.9182,20110131,7.0263
113,20101231,01093,3.0848,20110131,3.0424
114,20101231,00142,5.2198,20110131,5.0383
115,20101231,02678,4.1080,20110131,4.8486
116,20101231,02777,5.0354,20110131,5.0623
117,20101231,03888,3.3115,20110131,3.7061
